case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex275,ex275_isqrt_support_interval_or_abc_g_aig,unsigned_floor_isqrt,support_interval_or+abc_g_aig,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex275/verilog/ex275_isqrt_support_interval_or.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex275/aigs/ex275_isqrt_support_interval_or_abc_g_aig.aig,1,1,1,48,9,432,204,2.117647,0,0,0.336,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=support_interval_or; flow=abc_g_aig
ex275,ex275_isqrt_cofbdd4_reverse_abc_g_aig_d6,unsigned_floor_isqrt,cofbdd4_reverse+abc_g_aig_d6,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex275/verilog/ex275_isqrt_cofbdd4_reverse.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex275/aigs/ex275_isqrt_cofbdd4_reverse_abc_g_aig_d6.aig,1,1,1,55,9,495,204,2.426471,0,0,0.237,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=cofbdd4_reverse; flow=abc_g_aig_d6
ex275,ex275_isqrt_cofbdd4_reverse_abc_g_aig_d8,unsigned_floor_isqrt,cofbdd4_reverse+abc_g_aig_d8,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex275/verilog/ex275_isqrt_cofbdd4_reverse.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex275/aigs/ex275_isqrt_cofbdd4_reverse_abc_g_aig_d8.aig,1,1,1,55,9,495,204,2.426471,0,0,0.239,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=cofbdd4_reverse; flow=abc_g_aig_d8
ex275,ex275_isqrt_cofbdd4_reverse_abc_g_aig_d10,unsigned_floor_isqrt,cofbdd4_reverse+abc_g_aig_d10,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex275/verilog/ex275_isqrt_cofbdd4_reverse.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex275/aigs/ex275_isqrt_cofbdd4_reverse_abc_g_aig_d10.aig,1,1,1,55,9,495,204,2.426471,0,0,0.239,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=cofbdd4_reverse; flow=abc_g_aig_d10
ex276,ex276_isqrt_support_interval_or_abc_g_aig,unsigned_floor_isqrt,support_interval_or+abc_g_aig,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_support_interval_or.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_support_interval_or_abc_g_aig.aig,1,1,1,136,11,1496,632,2.367089,0,0,0.529,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=support_interval_or; flow=abc_g_aig
ex276,ex276_isqrt_support_interval_or_wreduce_abc_g_aig,unsigned_floor_isqrt,support_interval_or+wreduce_abc_g_aig,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_support_interval_or.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_support_interval_or_wreduce_abc_g_aig.aig,1,1,1,136,11,1496,632,2.367089,0,0,0.520,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=support_interval_or; flow=wreduce_abc_g_aig
ex276,ex276_isqrt_support_interval_or_arith_wreduce_aig,unsigned_floor_isqrt,support_interval_or+arith_wreduce_aig,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_support_interval_or.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_support_interval_or_arith_wreduce_aig.aig,1,1,1,137,12,1644,632,2.601266,0,0,0.476,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=support_interval_or; flow=arith_wreduce_aig
ex276,ex276_isqrt_support_interval_or_synth_preset,unsigned_floor_isqrt,support_interval_or+synth_preset,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_support_interval_or.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_support_interval_or_synth_preset.aig,1,1,1,135,12,1620,632,2.563291,0,0,0.553,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=support_interval_or; flow=synth_preset
ex276,ex276_isqrt_support_interval_or_synth_preset_d6,unsigned_floor_isqrt,support_interval_or+synth_preset_d6,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_support_interval_or.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_support_interval_or_synth_preset_d6.aig,1,1,1,135,12,1620,632,2.563291,0,0,0.543,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=support_interval_or; flow=synth_preset_d6
ex276,ex276_isqrt_support_interval_or_synth_preset_d8,unsigned_floor_isqrt,support_interval_or+synth_preset_d8,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_support_interval_or.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_support_interval_or_synth_preset_d8.aig,1,1,1,135,12,1620,632,2.563291,0,0,0.540,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=support_interval_or; flow=synth_preset_d8
ex276,ex276_isqrt_support_interval_or_synth_preset_d10,unsigned_floor_isqrt,support_interval_or+synth_preset_d10,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_support_interval_or.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_support_interval_or_synth_preset_d10.aig,1,1,1,135,12,1620,632,2.563291,0,0,0.563,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=support_interval_or; flow=synth_preset_d10
ex276,ex276_isqrt_support_interval_or_abc_g_aig_d6,unsigned_floor_isqrt,support_interval_or+abc_g_aig_d6,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_support_interval_or.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_support_interval_or_abc_g_aig_d6.aig,1,1,1,136,11,1496,632,2.367089,0,0,0.489,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=support_interval_or; flow=abc_g_aig_d6
ex276,ex276_isqrt_support_interval_or_abc_g_aig_d8,unsigned_floor_isqrt,support_interval_or+abc_g_aig_d8,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_support_interval_or.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_support_interval_or_abc_g_aig_d8.aig,1,1,1,136,11,1496,632,2.367089,0,0,0.468,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=support_interval_or; flow=abc_g_aig_d8
ex276,ex276_isqrt_support_interval_or_abc_g_aig_d10,unsigned_floor_isqrt,support_interval_or+abc_g_aig_d10,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_support_interval_or.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_support_interval_or_abc_g_aig_d10.aig,1,1,1,136,11,1496,632,2.367089,0,0,0.461,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=support_interval_or; flow=abc_g_aig_d10
ex276,ex276_isqrt_support_threshold_xor_abc_g_aig,unsigned_floor_isqrt,support_threshold_xor+abc_g_aig,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_support_threshold_xor.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_support_threshold_xor_abc_g_aig.aig,1,1,1,136,11,1496,632,2.367089,0,0,0.482,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=support_threshold_xor; flow=abc_g_aig
ex276,ex276_isqrt_support_threshold_xor_wreduce_abc_g_aig,unsigned_floor_isqrt,support_threshold_xor+wreduce_abc_g_aig,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_support_threshold_xor.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_support_threshold_xor_wreduce_abc_g_aig.aig,1,1,1,136,11,1496,632,2.367089,0,0,0.480,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=support_threshold_xor; flow=wreduce_abc_g_aig
ex276,ex276_isqrt_support_threshold_xor_arith_wreduce_aig,unsigned_floor_isqrt,support_threshold_xor+arith_wreduce_aig,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_support_threshold_xor.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_support_threshold_xor_arith_wreduce_aig.aig,1,1,1,137,11,1507,632,2.384494,0,0,0.501,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=support_threshold_xor; flow=arith_wreduce_aig
ex276,ex276_isqrt_support_threshold_xor_synth_preset,unsigned_floor_isqrt,support_threshold_xor+synth_preset,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_support_threshold_xor.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_support_threshold_xor_synth_preset.aig,1,1,1,131,12,1572,632,2.487342,0,0,0.486,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=support_threshold_xor; flow=synth_preset
ex276,ex276_isqrt_support_threshold_xor_synth_preset_d6,unsigned_floor_isqrt,support_threshold_xor+synth_preset_d6,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_support_threshold_xor.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_support_threshold_xor_synth_preset_d6.aig,1,1,1,131,12,1572,632,2.487342,0,0,0.484,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=support_threshold_xor; flow=synth_preset_d6
ex276,ex276_isqrt_support_threshold_xor_synth_preset_d8,unsigned_floor_isqrt,support_threshold_xor+synth_preset_d8,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_support_threshold_xor.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_support_threshold_xor_synth_preset_d8.aig,1,1,1,131,12,1572,632,2.487342,0,0,0.480,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=support_threshold_xor; flow=synth_preset_d8
ex276,ex276_isqrt_support_threshold_xor_synth_preset_d10,unsigned_floor_isqrt,support_threshold_xor+synth_preset_d10,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_support_threshold_xor.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_support_threshold_xor_synth_preset_d10.aig,1,1,1,131,12,1572,632,2.487342,0,0,0.460,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=support_threshold_xor; flow=synth_preset_d10
ex276,ex276_isqrt_support_threshold_xor_abc_g_aig_d6,unsigned_floor_isqrt,support_threshold_xor+abc_g_aig_d6,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_support_threshold_xor.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_support_threshold_xor_abc_g_aig_d6.aig,1,1,1,136,11,1496,632,2.367089,0,0,0.473,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=support_threshold_xor; flow=abc_g_aig_d6
ex276,ex276_isqrt_support_threshold_xor_abc_g_aig_d8,unsigned_floor_isqrt,support_threshold_xor+abc_g_aig_d8,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_support_threshold_xor.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_support_threshold_xor_abc_g_aig_d8.aig,1,1,1,136,11,1496,632,2.367089,0,0,0.465,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=support_threshold_xor; flow=abc_g_aig_d8
ex276,ex276_isqrt_support_threshold_xor_abc_g_aig_d10,unsigned_floor_isqrt,support_threshold_xor+abc_g_aig_d10,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_support_threshold_xor.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_support_threshold_xor_abc_g_aig_d10.aig,1,1,1,136,11,1496,632,2.367089,0,0,0.492,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=support_threshold_xor; flow=abc_g_aig_d10
ex276,ex276_isqrt_prefix4_bitwise_abc_g_aig,unsigned_floor_isqrt,prefix4_bitwise+abc_g_aig,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_prefix4_bitwise_abc_g_aig.aig,1,1,1,112,11,1232,632,1.949367,0,0,0.302,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_bitwise; flow=abc_g_aig
ex276,ex276_isqrt_prefix4_bitwise_wreduce_abc_g_aig,unsigned_floor_isqrt,prefix4_bitwise+wreduce_abc_g_aig,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_prefix4_bitwise_wreduce_abc_g_aig.aig,1,1,1,112,11,1232,632,1.949367,0,0,0.302,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_bitwise; flow=wreduce_abc_g_aig
ex276,ex276_isqrt_prefix4_bitwise_arith_wreduce_aig,unsigned_floor_isqrt,prefix4_bitwise+arith_wreduce_aig,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_prefix4_bitwise_arith_wreduce_aig.aig,1,1,1,112,11,1232,632,1.949367,0,0,0.322,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_bitwise; flow=arith_wreduce_aig
ex276,ex276_isqrt_prefix4_bitwise_synth_preset,unsigned_floor_isqrt,prefix4_bitwise+synth_preset,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_prefix4_bitwise_synth_preset.aig,1,1,1,102,10,1020,632,1.613924,0,0,0.357,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_bitwise; flow=synth_preset
ex276,ex276_isqrt_prefix4_bitwise_synth_preset_d6,unsigned_floor_isqrt,prefix4_bitwise+synth_preset_d6,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_prefix4_bitwise_synth_preset_d6.aig,1,1,1,102,10,1020,632,1.613924,0,0,0.339,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_bitwise; flow=synth_preset_d6
ex276,ex276_isqrt_prefix4_bitwise_synth_preset_d8,unsigned_floor_isqrt,prefix4_bitwise+synth_preset_d8,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_prefix4_bitwise_synth_preset_d8.aig,1,1,1,102,10,1020,632,1.613924,0,0,0.345,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_bitwise; flow=synth_preset_d8
ex276,ex276_isqrt_prefix4_bitwise_synth_preset_d10,unsigned_floor_isqrt,prefix4_bitwise+synth_preset_d10,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_prefix4_bitwise_synth_preset_d10.aig,1,1,1,102,10,1020,632,1.613924,0,0,0.358,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_bitwise; flow=synth_preset_d10
ex276,ex276_isqrt_prefix4_bitwise_abc_g_aig_d6,unsigned_floor_isqrt,prefix4_bitwise+abc_g_aig_d6,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_prefix4_bitwise_abc_g_aig_d6.aig,1,1,1,112,11,1232,632,1.949367,0,0,0.276,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_bitwise; flow=abc_g_aig_d6
ex276,ex276_isqrt_prefix4_bitwise_abc_g_aig_d8,unsigned_floor_isqrt,prefix4_bitwise+abc_g_aig_d8,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_prefix4_bitwise_abc_g_aig_d8.aig,1,1,1,112,11,1232,632,1.949367,0,0,0.293,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_bitwise; flow=abc_g_aig_d8
ex276,ex276_isqrt_prefix4_bitwise_abc_g_aig_d10,unsigned_floor_isqrt,prefix4_bitwise+abc_g_aig_d10,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_prefix4_bitwise_abc_g_aig_d10.aig,1,1,1,112,11,1232,632,1.949367,0,0,0.702,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=prefix4_bitwise; flow=abc_g_aig_d10
ex276,ex276_isqrt_bdd_outside_abc_g_aig,unsigned_floor_isqrt,bdd_outside+abc_g_aig,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_bdd_outside_abc_g_aig.aig,1,1,1,173,14,2422,632,3.832278,0,0,1.405,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=abc_g_aig
ex276,ex276_isqrt_bdd_outside_wreduce_abc_g_aig,unsigned_floor_isqrt,bdd_outside+wreduce_abc_g_aig,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_bdd_outside_wreduce_abc_g_aig.aig,1,1,1,173,14,2422,632,3.832278,0,0,0.264,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=wreduce_abc_g_aig
ex276,ex276_isqrt_bdd_outside_arith_wreduce_aig,unsigned_floor_isqrt,bdd_outside+arith_wreduce_aig,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_bdd_outside_arith_wreduce_aig.aig,1,1,1,173,14,2422,632,3.832278,0,0,0.248,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=arith_wreduce_aig
ex276,ex276_isqrt_bdd_outside_synth_preset,unsigned_floor_isqrt,bdd_outside+synth_preset,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_bdd_outside_synth_preset.aig,1,1,1,165,12,1980,632,3.132911,0,0,0.335,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=synth_preset
ex276,ex276_isqrt_bdd_outside_synth_preset_d6,unsigned_floor_isqrt,bdd_outside+synth_preset_d6,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_bdd_outside_synth_preset_d6.aig,1,1,1,165,12,1980,632,3.132911,0,0,0.318,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=synth_preset_d6
ex276,ex276_isqrt_bdd_outside_synth_preset_d8,unsigned_floor_isqrt,bdd_outside+synth_preset_d8,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_bdd_outside_synth_preset_d8.aig,1,1,1,165,12,1980,632,3.132911,0,0,0.330,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=synth_preset_d8
ex276,ex276_isqrt_bdd_outside_synth_preset_d10,unsigned_floor_isqrt,bdd_outside+synth_preset_d10,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_bdd_outside_synth_preset_d10.aig,1,1,1,165,12,1980,632,3.132911,0,0,0.720,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=synth_preset_d10
ex276,ex276_isqrt_bdd_outside_abc_g_aig_d6,unsigned_floor_isqrt,bdd_outside+abc_g_aig_d6,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_bdd_outside_abc_g_aig_d6.aig,1,1,1,173,14,2422,632,3.832278,0,0,0.223,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=abc_g_aig_d6
ex276,ex276_isqrt_bdd_outside_abc_g_aig_d8,unsigned_floor_isqrt,bdd_outside+abc_g_aig_d8,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_bdd_outside_abc_g_aig_d8.aig,1,1,1,173,14,2422,632,3.832278,0,0,0.234,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=abc_g_aig_d8
ex276,ex276_isqrt_bdd_outside_abc_g_aig_d10,unsigned_floor_isqrt,bdd_outside+abc_g_aig_d10,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_bdd_outside_abc_g_aig_d10.aig,1,1,1,173,14,2422,632,3.832278,0,0,0.251,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=bdd_outside; flow=abc_g_aig_d10
ex276,ex276_isqrt_cofbdd4_reverse_abc_g_aig,unsigned_floor_isqrt,cofbdd4_reverse+abc_g_aig,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_cofbdd4_reverse.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_cofbdd4_reverse_abc_g_aig.aig,1,1,1,114,10,1140,632,1.803797,0,0,0.265,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=cofbdd4_reverse; flow=abc_g_aig
ex276,ex276_isqrt_cofbdd4_reverse_wreduce_abc_g_aig,unsigned_floor_isqrt,cofbdd4_reverse+wreduce_abc_g_aig,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_cofbdd4_reverse.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_cofbdd4_reverse_wreduce_abc_g_aig.aig,1,1,1,114,10,1140,632,1.803797,0,0,0.282,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=cofbdd4_reverse; flow=wreduce_abc_g_aig
ex276,ex276_isqrt_cofbdd4_reverse_arith_wreduce_aig,unsigned_floor_isqrt,cofbdd4_reverse+arith_wreduce_aig,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_cofbdd4_reverse.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_cofbdd4_reverse_arith_wreduce_aig.aig,1,1,1,114,10,1140,632,1.803797,0,0,0.362,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=cofbdd4_reverse; flow=arith_wreduce_aig
ex276,ex276_isqrt_cofbdd4_reverse_synth_preset,unsigned_floor_isqrt,cofbdd4_reverse+synth_preset,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/verilog/ex276_isqrt_cofbdd4_reverse.v,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/ex276/aigs/ex276_isqrt_cofbdd4_reverse_synth_preset.aig,1,1,1,111,11,1221,632,1.931962,0,0,0.378,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=cofbdd4_reverse; flow=synth_preset
