case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex280,ex280_prefix_parity_full_clamp_simplified_rank_abc_g_aig,1,1,196,30,5880,student/work/ex280_ex284_frontend_quadratic_compressor_rank_smoke2_20260609_0216/ex280/verilog/ex280_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_rank.v,student/work/ex280_ex284_frontend_quadratic_compressor_rank_smoke2_synthflow_20260609_0216/ex280/aigs/ex280_prefix_parity_full_clamp_simplified_rank_abc_g_aig.aig,Yosys abc gate set aig
ex284,ex284_prefix_parity_reduce_full_clamp_simplified_rank_abc_g_aig,1,1,257,36,9252,student/work/ex280_ex284_frontend_quadratic_compressor_rank_smoke2_20260609_0216/ex284/verilog/ex284_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_rank.v,student/work/ex280_ex284_frontend_quadratic_compressor_rank_smoke2_synthflow_20260609_0216/ex284/aigs/ex284_prefix_parity_reduce_full_clamp_simplified_rank_abc_g_aig.aig,Yosys abc gate set aig
