case,candidate_id,hypothesis,variant,verilog_path,aig_path,area,delay,adp,items,notes
ex286,ex286_unknown_symcof_bits_6_5_7_4_8_3_9_2_10_1_11_0_12_f00_k6_onehot_group,unknown_symmetry_cofactor_classonehot,bits_6_5_7_4_8_3_9_2_10_1_11_0_12_f00_k6_onehot_group,student/work/ex286_frontend_symcof_center_order_20260609_1156/ex286/verilog/ex286_unknown_symcof_bits_6_5_7_4_8_3_9_2_10_1_11_0_12_f00_k6_onehot_group.v,student/work/ex286_frontend_symcof_center_order_20260609_1156/ex286/aigs/ex286_unknown_symcof_bits_6_5_7_4_8_3_9_2_10_1_11_0_12_f00_k6_onehot_group.aig,7346,18,132228,"pairs=4:5,6:7; order=bits_6_5_7_4_8_3_9_2_10_1_11_0_12; policy=f00; mux_style=onehot; bdd_share=group; outer_bits=6:5:7:4:8:3; inner_bits=0:1:2:9:10:11:12; classes=32; group_nodes=231:227:239:236:214:228:233:242:240:238:230:236:223:220:245:232:239:223:240:238:217:235:237:240:250:230:238:239:217:229:229:227; total_group_nodes=7442; anf_bits=; popcount_repair_bits=; hash=8006d943b304",unknown symmetry cofactor class-onehot Verilog seed
