case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla4_wreduce_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_outside_rhcla4+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/verilog/ex260_smul_baugh_wooley_wallace_outside_rhcla4.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla4_wreduce_abc_g_aig.aig,1,1,1,93,14,1302,657,1.981735,0,0,0.204,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla4; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla4_synth_preset_d13,signed low4_high4:a*b,baugh_wooley_wallace_outside_rhcla4+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/verilog/ex260_smul_baugh_wooley_wallace_outside_rhcla4.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla4_synth_preset_d13.aig,1,1,1,93,14,1302,657,1.981735,0,0,0.266,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla4; flow=synth_preset_d13
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla5_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_outside_rhcla5+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/verilog/ex260_smul_baugh_wooley_wallace_outside_rhcla5.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla5_abc_g_aig.aig,1,1,1,89,16,1424,657,2.167428,0,0,0.187,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla5; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla5_wreduce_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_outside_rhcla5+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/verilog/ex260_smul_baugh_wooley_wallace_outside_rhcla5.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla5_wreduce_abc_g_aig.aig,1,1,1,89,16,1424,657,2.167428,0,0,0.191,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla5; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_outside_rhcla5_synth_preset_d13,signed low4_high4:a*b,baugh_wooley_wallace_outside_rhcla5+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/verilog/ex260_smul_baugh_wooley_wallace_outside_rhcla5.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_rhcla5_synth_preset_d13.aig,1,1,1,89,16,1424,657,2.167428,0,0,0.251,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_rhcla5; flow=synth_preset_d13
ex260,ex260_smul_baugh_wooley_wallace_rev_pfx6_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_rev_pfx6+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/verilog/ex260_smul_baugh_wooley_wallace_rev_pfx6.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_pfx6_abc_g_aig.aig,1,1,1,88,14,1232,657,1.875190,0,0,0.203,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_pfx6; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_rev_pfx6_wreduce_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_rev_pfx6+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/verilog/ex260_smul_baugh_wooley_wallace_rev_pfx6.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_pfx6_wreduce_abc_g_aig.aig,1,1,1,88,14,1232,657,1.875190,0,0,0.206,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_pfx6; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_rev_pfx6_synth_preset_d13,signed low4_high4:a*b,baugh_wooley_wallace_rev_pfx6+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/verilog/ex260_smul_baugh_wooley_wallace_rev_pfx6.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/aigs/ex260_smul_baugh_wooley_wallace_rev_pfx6_synth_preset_d13.aig,1,1,1,86,16,1376,657,2.094368,0,0,0.261,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_rev_pfx6; flow=synth_preset_d13
ex260,ex260_smul_baugh_wooley_wallace_outside_pfx6_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_outside_pfx6+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/verilog/ex260_smul_baugh_wooley_wallace_outside_pfx6.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_pfx6_abc_g_aig.aig,1,1,1,91,14,1274,657,1.939117,0,0,0.202,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_pfx6; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_outside_pfx6_wreduce_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_outside_pfx6+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/verilog/ex260_smul_baugh_wooley_wallace_outside_pfx6.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_pfx6_wreduce_abc_g_aig.aig,1,1,1,91,14,1274,657,1.939117,0,0,0.203,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_pfx6; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_outside_pfx6_synth_preset_d13,signed low4_high4:a*b,baugh_wooley_wallace_outside_pfx6+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/verilog/ex260_smul_baugh_wooley_wallace_outside_pfx6.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/aigs/ex260_smul_baugh_wooley_wallace_outside_pfx6_synth_preset_d13.aig,1,1,1,89,16,1424,657,2.167428,0,0,0.254,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_outside_pfx6; flow=synth_preset_d13
ex260,ex260_smul_baugh_wooley_wallace_hcla4_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_hcla4+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/verilog/ex260_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/aigs/ex260_smul_baugh_wooley_wallace_hcla4_abc_g_aig.aig,1,1,1,92,13,1196,657,1.820396,0,0,0.209,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_hcla4+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/verilog/ex260_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/aigs/ex260_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig.aig,1,1,1,91,14,1274,657,1.939117,0,0,0.215,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_hcla4; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_hcla4_synth_preset_d13,signed low4_high4:a*b,baugh_wooley_wallace_hcla4+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/verilog/ex260_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/aigs/ex260_smul_baugh_wooley_wallace_hcla4_synth_preset_d13.aig,1,1,1,92,14,1288,657,1.960426,0,0,0.255,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d13
ex260,ex260_smul_baugh_wooley_wallace_pfx6_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_pfx6+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/verilog/ex260_smul_baugh_wooley_wallace_pfx6.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/aigs/ex260_smul_baugh_wooley_wallace_pfx6_abc_g_aig.aig,1,1,1,91,14,1274,657,1.939117,0,0,0.206,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_pfx6; flow=abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_pfx6_wreduce_abc_g_aig,signed low4_high4:a*b,baugh_wooley_wallace_pfx6+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/verilog/ex260_smul_baugh_wooley_wallace_pfx6.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/aigs/ex260_smul_baugh_wooley_wallace_pfx6_wreduce_abc_g_aig.aig,1,1,1,91,14,1274,657,1.939117,0,0,0.209,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_pfx6; flow=wreduce_abc_g_aig
ex260,ex260_smul_baugh_wooley_wallace_pfx6_synth_preset_d13,signed low4_high4:a*b,baugh_wooley_wallace_pfx6+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/verilog/ex260_smul_baugh_wooley_wallace_pfx6.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex260/aigs/ex260_smul_baugh_wooley_wallace_pfx6_synth_preset_d13.aig,1,1,1,89,16,1424,657,2.167428,0,0,0.234,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=baugh_wooley_wallace_pfx6; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla3_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev_hcla3+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_hcla3.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla3_abc_g_aig.aig,1,1,1,162,21,3402,2041,1.666830,0,0,0.249,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla3; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla3_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev_hcla3+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_hcla3.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla3_wreduce_abc_g_aig.aig,1,1,1,167,20,3340,2041,1.636453,0,0,0.253,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla3; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla3_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_rev_hcla3+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_hcla3.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla3_synth_preset_d13.aig,1,1,1,158,22,3476,2041,1.703087,0,0,0.302,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla3; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev_hcla4+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig.aig,1,1,1,163,20,3260,2041,1.597256,0,0,0.270,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla4_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev_hcla4+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla4_wreduce_abc_g_aig.aig,1,1,1,163,20,3260,2041,1.597256,0,0,0.248,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_rev_hcla4+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13.aig,1,1,1,158,21,3318,2041,1.625674,0,0,0.303,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla5_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev_hcla5+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_hcla5.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla5_abc_g_aig.aig,1,1,1,169,19,3211,2041,1.573248,0,0,0.246,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla5; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla5_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev_hcla5+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_hcla5.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla5_wreduce_abc_g_aig.aig,1,1,1,163,20,3260,2041,1.597256,0,0,0.251,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla5; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_hcla5_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_rev_hcla5+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_hcla5.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_hcla5_synth_preset_d13.aig,1,1,1,162,21,3402,2041,1.666830,0,0,0.320,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_hcla5; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla3_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_outside_hcla3+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_hcla3.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla3_abc_g_aig.aig,1,1,1,166,19,3154,2041,1.545321,0,0,0.240,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla3; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla3_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_outside_hcla3+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_hcla3.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla3_wreduce_abc_g_aig.aig,1,1,1,167,20,3340,2041,1.636453,0,0,0.246,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla3; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla3_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_outside_hcla3+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_hcla3.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla3_synth_preset_d13.aig,1,1,1,160,21,3360,2041,1.646252,0,0,0.297,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla3; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla4_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_outside_hcla4+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_hcla4.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla4_abc_g_aig.aig,1,1,1,167,19,3173,2041,1.554630,0,0,0.235,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla4; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla4_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_outside_hcla4+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_hcla4.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla4_wreduce_abc_g_aig.aig,1,1,1,167,19,3173,2041,1.554630,0,0,0.240,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla4; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla4_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_outside_hcla4+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_hcla4.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla4_synth_preset_d13.aig,1,1,1,164,20,3280,2041,1.607055,0,0,0.306,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla4; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla5_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_outside_hcla5+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_hcla5.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla5_abc_g_aig.aig,1,1,1,166,20,3320,2041,1.626654,0,0,0.244,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla5; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla5_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_outside_hcla5+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_hcla5.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla5_wreduce_abc_g_aig.aig,1,1,1,166,19,3154,2041,1.545321,0,0,0.242,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla5; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_outside_hcla5_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_outside_hcla5+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_outside_hcla5.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_outside_hcla5_synth_preset_d13.aig,1,1,1,165,20,3300,2041,1.616854,0,0,0.302,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_outside_hcla5; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla3_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev_rhcla3+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_rhcla3.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla3_abc_g_aig.aig,1,1,1,167,20,3340,2041,1.636453,0,0,0.236,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla3; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla3_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev_rhcla3+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_rhcla3.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla3_wreduce_abc_g_aig.aig,1,1,1,165,20,3300,2041,1.616854,0,0,0.240,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla3; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla3_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_rev_rhcla3+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_rhcla3.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla3_synth_preset_d13.aig,1,1,1,160,20,3200,2041,1.567859,0,0,0.316,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla3; flow=synth_preset_d13
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla4_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev_rhcla4+abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_rhcla4.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla4_abc_g_aig.aig,1,1,1,163,20,3260,2041,1.597256,0,0,0.233,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla4; flow=abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla4_wreduce_abc_g_aig,signed low5_high5:a*b,baugh_wooley_wallace_rev_rhcla4+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_rhcla4.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla4_wreduce_abc_g_aig.aig,1,1,1,165,20,3300,2041,1.616854,0,0,0.239,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla4; flow=wreduce_abc_g_aig
ex261,ex261_smul_baugh_wooley_wallace_rev_rhcla4_synth_preset_d13,signed low5_high5:a*b,baugh_wooley_wallace_rev_rhcla4+synth_preset_d13,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/verilog/ex261_smul_baugh_wooley_wallace_rev_rhcla4.v,student/work/ex260_ex264_frontend_smul_order_hybrid_expand_20260609_0559/ex261/aigs/ex261_smul_baugh_wooley_wallace_rev_rhcla4_synth_preset_d13.aig,1,1,1,163,20,3260,2041,1.597256,0,0,0.293,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=baugh_wooley_wallace_rev_rhcla4; flow=synth_preset_d13
