case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex225,ex225_fp16_log10_bitrun_bits12_9_t32,fp16_log10,bitrun_bits12_9_t32,student/work/ex225_frontend_fp16_log10_bitcombo_20260607_1210/ex225/verilog/ex225_fp16_log10_bitrun_bits12_9_t32.v,student/work/ex225_frontend_fp16_log10_bitcombo_20260607_1210/ex225/aigs/ex225_fp16_log10_bitrun_bits12_9_t32.aig,1,1,11533,23,265259,116676,2.273467,0,0,structural_exact,"per-output-bit run-cover hybrid; bits=12,9; threshold=32; table_items=31777; bit=12; threshold=32; const_groups=60; range_groups=4; table_groups=0; range_items=12; table_items=0 | bit=9; threshold=32; const_groups=47; range_groups=17; table_groups=0; range_items=71; table_items=0"
