case,candidate_id,equivalent,area,delay,adp,aig_path,notes
ex255,ex255_umul_csa_prefix_default,1,115,14,1610,student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/ex255/aigs/ex255_umul_csa_prefix_default.aig,exact unsigned low4 * high4 over 256 inputs; source=csa_prefix; flow=default
ex255,ex255_umul_csa_prefix_wreduce_default,1,110,14,1540,student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/ex255/aigs/ex255_umul_csa_prefix_wreduce_default.aig,exact unsigned low4 * high4 over 256 inputs; source=csa_prefix; flow=wreduce_default
ex255,ex255_umul_csa_prefix_abc_g_aig,1,87,14,1218,student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/ex255/aigs/ex255_umul_csa_prefix_abc_g_aig.aig,exact unsigned low4 * high4 over 256 inputs; source=csa_prefix; flow=abc_g_aig
ex255,ex255_umul_csa_prefix_wreduce_abc_g_aig,1,87,14,1218,student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/ex255/aigs/ex255_umul_csa_prefix_wreduce_abc_g_aig.aig,exact unsigned low4 * high4 over 256 inputs; source=csa_prefix; flow=wreduce_abc_g_aig
ex255,ex255_umul_csa_prefix_arith_wreduce_aig,1,87,14,1218,student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/ex255/aigs/ex255_umul_csa_prefix_arith_wreduce_aig.aig,exact unsigned low4 * high4 over 256 inputs; source=csa_prefix; flow=arith_wreduce_aig
ex255,ex255_umul_csa_prefix_synth_preset,1,87,14,1218,student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/ex255/aigs/ex255_umul_csa_prefix_synth_preset.aig,exact unsigned low4 * high4 over 256 inputs; source=csa_prefix; flow=synth_preset
ex256,ex256_umul_csa_prefix_default,1,193,20,3860,student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/ex256/aigs/ex256_umul_csa_prefix_default.aig,exact unsigned low5 * high5 over 1024 inputs; source=csa_prefix; flow=default
ex256,ex256_umul_csa_prefix_wreduce_default,1,199,21,4179,student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/ex256/aigs/ex256_umul_csa_prefix_wreduce_default.aig,exact unsigned low5 * high5 over 1024 inputs; source=csa_prefix; flow=wreduce_default
ex256,ex256_umul_csa_prefix_abc_g_aig,1,163,20,3260,student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/ex256/aigs/ex256_umul_csa_prefix_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; source=csa_prefix; flow=abc_g_aig
ex256,ex256_umul_csa_prefix_wreduce_abc_g_aig,1,163,21,3423,student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/ex256/aigs/ex256_umul_csa_prefix_wreduce_abc_g_aig.aig,exact unsigned low5 * high5 over 1024 inputs; source=csa_prefix; flow=wreduce_abc_g_aig
ex256,ex256_umul_csa_prefix_arith_wreduce_aig,1,163,21,3423,student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/ex256/aigs/ex256_umul_csa_prefix_arith_wreduce_aig.aig,exact unsigned low5 * high5 over 1024 inputs; source=csa_prefix; flow=arith_wreduce_aig
ex256,ex256_umul_csa_prefix_synth_preset,1,161,20,3220,student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/ex256/aigs/ex256_umul_csa_prefix_synth_preset.aig,exact unsigned low5 * high5 over 1024 inputs; source=csa_prefix; flow=synth_preset
ex257,ex257_umul_csa_prefix_default,1,286,25,7150,student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/ex257/aigs/ex257_umul_csa_prefix_default.aig,exact unsigned low6 * high6 over 4096 inputs; source=csa_prefix; flow=default
ex257,ex257_umul_csa_prefix_wreduce_default,1,298,27,8046,student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/ex257/aigs/ex257_umul_csa_prefix_wreduce_default.aig,exact unsigned low6 * high6 over 4096 inputs; source=csa_prefix; flow=wreduce_default
ex257,ex257_umul_csa_prefix_abc_g_aig,1,238,25,5950,student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/ex257/aigs/ex257_umul_csa_prefix_abc_g_aig.aig,exact unsigned low6 * high6 over 4096 inputs; source=csa_prefix; flow=abc_g_aig
ex257,ex257_umul_csa_prefix_wreduce_abc_g_aig,1,241,27,6507,student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/ex257/aigs/ex257_umul_csa_prefix_wreduce_abc_g_aig.aig,exact unsigned low6 * high6 over 4096 inputs; source=csa_prefix; flow=wreduce_abc_g_aig
ex257,ex257_umul_csa_prefix_arith_wreduce_aig,1,241,27,6507,student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/ex257/aigs/ex257_umul_csa_prefix_arith_wreduce_aig.aig,exact unsigned low6 * high6 over 4096 inputs; source=csa_prefix; flow=arith_wreduce_aig
ex257,ex257_umul_csa_prefix_synth_preset,1,241,25,6025,student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/ex257/aigs/ex257_umul_csa_prefix_synth_preset.aig,exact unsigned low6 * high6 over 4096 inputs; source=csa_prefix; flow=synth_preset
ex258,ex258_umul_csa_prefix_default,1,447,32,14304,student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/ex258/aigs/ex258_umul_csa_prefix_default.aig,exact unsigned low7 * high7 over 16384 inputs; source=csa_prefix; flow=default
ex258,ex258_umul_csa_prefix_wreduce_default,1,451,32,14432,student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/ex258/aigs/ex258_umul_csa_prefix_wreduce_default.aig,exact unsigned low7 * high7 over 16384 inputs; source=csa_prefix; flow=wreduce_default
ex258,ex258_umul_csa_prefix_abc_g_aig,1,354,31,10974,student/work/ex255_ex259_frontend_umul_csa_prefix_20260609_0022/ex258/aigs/ex258_umul_csa_prefix_abc_g_aig.aig,exact unsigned low7 * high7 over 16384 inputs; source=csa_prefix; flow=abc_g_aig
