case,hypothesis/function_guess,candidate_count,verified_truth_count,synthesized_count,equivalent_count,semantic_exact_count,semantic_hybrid_count,structural_exact_count,best_candidate_id,best_variant,best_classification,best_area,best_delay,best_adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,top5,notes
ex286,unknown_symmetry_canonical_bdd,7,7,7,7,0,0,0,ex286_interleave_zero_abc_d20,abc_d20,synthflow_exact,1436,18,25848,2376,10.878788,0,0,abc_d20:25848; abc_d21:25848; abc_d22:25848; abc_g_simple:26658; abc_g_and_mux:28215,
ex287,unknown_symmetry_canonical_bdd,7,7,7,7,0,0,0,ex287_interleave_f10_abc_d20,abc_d20,synthflow_exact,1768,19,33592,5782,5.809754,0,0,abc_d20:33592; abc_d21:33592; abc_d22:33592; abc_g_simple:37800; abc_g_and_mux:38136,
ex288,unknown_symmetry_canonical_bdd,7,7,7,7,0,0,0,ex288_interleave_f10_abc_d20,abc_d20,synthflow_exact,1944,20,38880,16394,2.371599,0,0,abc_d20:38880; abc_d21:38880; abc_d22:38880; abc_g_and_mux:40240; abc_g_simple:43252,
ex289,unknown_symmetry_canonical_bdd,7,7,7,7,0,0,0,ex289_interleave_f00_abc_d20,abc_d20,synthflow_exact,1818,21,38178,13620,2.803084,0,0,abc_d20:38178; abc_d21:38178; abc_d22:38178; abc_g_simple:43896; abc_g_and_mux:44760,
