case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex230,ex230_exp_mant_pair_case_abc_g_aig,fp16_sigmoid,abc_g_aig,student/seeds/fp16/ex230_ex234_frontend_fp16_current_20260607_1853/ex230/verilog/ex230_fp16_sigmoid_exp_mant_pair_case.v,student/seeds/fp16/ex230_ex234_frontend_fp16_current_20260607_1853/ex230/aigs/ex230_exp_mant_pair_case_abc_g_aig.aig,1,1,6969,20,139380,108320,1.286743,1,0,synthflow_exact,Yosys abc gate set aig from exp-mant pair-case sigmoid seed
ex231,ex231_semantic_sign_exp_field_defaults_abc_g_aig,fp16_reciprocal,abc_g_aig,student/seeds/fp16/ex230_ex234_frontend_fp16_current_20260607_1853/ex231/verilog/ex231_fp16_reciprocal_semantic_sign_exp_field_defaults.v,student/seeds/fp16/ex230_ex234_frontend_fp16_current_20260607_1853/ex231/aigs/ex231_semantic_sign_exp_field_defaults_abc_g_aig.aig,1,1,1286,16,20576,14066,1.462818,1,0,synthflow_exact,Yosys abc gate set aig from semantic sign/exp field-default reciprocal seed
ex232,ex232_bitvec_bits12_9_t32_abc_g_aig,fp16_square,abc_g_aig,student/seeds/fp16/ex230_ex234_frontend_fp16_current_20260607_1853/ex232/verilog/ex232_fp16_square_bitvec_bits12_9_t32.v,student/seeds/fp16/ex230_ex234_frontend_fp16_current_20260607_1853/ex232/aigs/ex232_bitvec_bits12_9_t32_abc_g_aig.aig,1,1,1343,16,21488,13392,1.604540,0,0,synthflow_exact,Yosys abc gate set aig from selected-bit vector cover square seed
ex233,ex233_bitvec_bits14_13_12_9_t32_abc_g_aig,fp16_sqrt,abc_g_aig,student/seeds/fp16/ex230_ex234_frontend_fp16_current_20260607_1853/ex233/verilog/ex233_fp16_sqrt_bitvec_bits14_13_12_9_t32.v,student/seeds/fp16/ex230_ex234_frontend_fp16_current_20260607_1853/ex233/aigs/ex233_bitvec_bits14_13_12_9_t32_abc_g_aig.aig,1,1,1674,17,28458,20174,1.410628,1,0,synthflow_exact,Yosys abc gate set aig from selected-bit vector cover sqrt seed
ex234,ex234_sign_pair_case_abc_g_aig,fp16_reciprocal_square,abc_g_aig,student/seeds/fp16/ex230_ex234_frontend_fp16_current_20260607_1853/ex234/verilog/ex234_fp16_reciprocal_square_sign_pair_case.v,student/seeds/fp16/ex230_ex234_frontend_fp16_current_20260607_1853/ex234/aigs/ex234_sign_pair_case_abc_g_aig.aig,1,1,1355,17,23035,15561,1.480303,1,0,synthflow_exact,Yosys abc gate set aig from sign-pair reciprocal-square seed
