case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,status,verilog_path,aig_path,log_path,notes
ex246,float_fp8,local-fp8-source-r57,ex246_ex246_semantic_mul_product_seed12_direct_decode_default_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_product_seed12_direct_decode + default + raw,direct product seed12 completion with direct field decode instead of sig/exp helper calls,ex246|fp8_source_restructure|ex246_semantic_mul_product_seed12_direct_decode|direct_product_seed12_completion_with_direct_field_decode_instead_of_sig_exp_helper_calls|default|raw|official_evaluate|full_word,not_equivalent,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed12_direct_decode/verilog/ex246_semantic_mul_product_seed12_direct_decode.v,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed12_direct_decode/aigs/ex246_ex246_semantic_mul_product_seed12_direct_decode_default_raw.aig,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed12_direct_decode/logs/ex246_ex246_semantic_mul_product_seed12_direct_decode_default_raw.evaluate.py.log,official evaluate.py NOT_EQUIV; yosys_log=student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed12_direct_decode/logs/ex246_semantic_mul_product_seed12_direct_decode_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed12_direct_decode/logs/ex246_ex246_semantic_mul_product_seed12_direct_decode_default_raw.abc.log; synth_sec=0.287; abc_sec=0.000; eval_sec=0.430
ex246,float_fp8,local-fp8-source-r57,ex246_ex246_semantic_mul_product_seed12_direct_decode_extra_share_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_product_seed12_direct_decode + extra_share + raw,direct product seed12 completion with direct field decode instead of sig/exp helper calls,ex246|fp8_source_restructure|ex246_semantic_mul_product_seed12_direct_decode|direct_product_seed12_completion_with_direct_field_decode_instead_of_sig_exp_helper_calls|extra_share|raw|official_evaluate|full_word,not_equivalent,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed12_direct_decode/verilog/ex246_semantic_mul_product_seed12_direct_decode.v,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed12_direct_decode/aigs/ex246_ex246_semantic_mul_product_seed12_direct_decode_extra_share_raw.aig,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed12_direct_decode/logs/ex246_ex246_semantic_mul_product_seed12_direct_decode_extra_share_raw.evaluate.py.log,official evaluate.py NOT_EQUIV; yosys_log=student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed12_direct_decode/logs/ex246_semantic_mul_product_seed12_direct_decode_extra_share.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed12_direct_decode/logs/ex246_ex246_semantic_mul_product_seed12_direct_decode_extra_share_raw.abc.log; synth_sec=0.308; abc_sec=0.000; eval_sec=0.440
ex246,float_fp8,local-fp8-source-r57,ex246_ex246_semantic_mul_product_seed12_direct_decode_abc_g_aig_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_product_seed12_direct_decode + abc_g_aig + raw,direct product seed12 completion with direct field decode instead of sig/exp helper calls,ex246|fp8_source_restructure|ex246_semantic_mul_product_seed12_direct_decode|direct_product_seed12_completion_with_direct_field_decode_instead_of_sig_exp_helper_calls|abc_g_aig|raw|official_evaluate|full_word,not_equivalent,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed12_direct_decode/verilog/ex246_semantic_mul_product_seed12_direct_decode.v,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed12_direct_decode/aigs/ex246_ex246_semantic_mul_product_seed12_direct_decode_abc_g_aig_raw.aig,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed12_direct_decode/logs/ex246_ex246_semantic_mul_product_seed12_direct_decode_abc_g_aig_raw.evaluate.py.log,official evaluate.py NOT_EQUIV; yosys_log=student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed12_direct_decode/logs/ex246_semantic_mul_product_seed12_direct_decode_abc_g_aig.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed12_direct_decode/logs/ex246_ex246_semantic_mul_product_seed12_direct_decode_abc_g_aig_raw.abc.log; synth_sec=0.304; abc_sec=0.000; eval_sec=0.445
ex246,float_fp8,local-fp8-source-r57,ex246_ex246_semantic_mul_product_seed12_direct_decode_synth_preset_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_product_seed12_direct_decode + synth_preset + raw,direct product seed12 completion with direct field decode instead of sig/exp helper calls,ex246|fp8_source_restructure|ex246_semantic_mul_product_seed12_direct_decode|direct_product_seed12_completion_with_direct_field_decode_instead_of_sig_exp_helper_calls|synth_preset|raw|official_evaluate|full_word,not_equivalent,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed12_direct_decode/verilog/ex246_semantic_mul_product_seed12_direct_decode.v,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed12_direct_decode/aigs/ex246_ex246_semantic_mul_product_seed12_direct_decode_synth_preset_raw.aig,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed12_direct_decode/logs/ex246_ex246_semantic_mul_product_seed12_direct_decode_synth_preset_raw.evaluate.py.log,official evaluate.py NOT_EQUIV; yosys_log=student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed12_direct_decode/logs/ex246_semantic_mul_product_seed12_direct_decode_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed12_direct_decode/logs/ex246_ex246_semantic_mul_product_seed12_direct_decode_synth_preset_raw.abc.log; synth_sec=0.372; abc_sec=0.000; eval_sec=0.450
ex246,float_fp8,local-fp8-source-r57,ex246_ex246_semantic_mul_product_seed228_direct_decode_default_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_product_seed228_direct_decode + default + raw,direct product seed228 completion with direct field decode instead of sig/exp helper calls,ex246|fp8_source_restructure|ex246_semantic_mul_product_seed228_direct_decode|direct_product_seed228_completion_with_direct_field_decode_instead_of_sig_exp_helper_calls|default|raw|official_evaluate|full_word,not_equivalent,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed228_direct_decode/verilog/ex246_semantic_mul_product_seed228_direct_decode.v,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed228_direct_decode/aigs/ex246_ex246_semantic_mul_product_seed228_direct_decode_default_raw.aig,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed228_direct_decode/logs/ex246_ex246_semantic_mul_product_seed228_direct_decode_default_raw.evaluate.py.log,official evaluate.py NOT_EQUIV; yosys_log=student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed228_direct_decode/logs/ex246_semantic_mul_product_seed228_direct_decode_default.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed228_direct_decode/logs/ex246_ex246_semantic_mul_product_seed228_direct_decode_default_raw.abc.log; synth_sec=0.320; abc_sec=0.000; eval_sec=0.428
ex246,float_fp8,local-fp8-source-r57,ex246_ex246_semantic_mul_product_seed228_direct_decode_extra_share_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_product_seed228_direct_decode + extra_share + raw,direct product seed228 completion with direct field decode instead of sig/exp helper calls,ex246|fp8_source_restructure|ex246_semantic_mul_product_seed228_direct_decode|direct_product_seed228_completion_with_direct_field_decode_instead_of_sig_exp_helper_calls|extra_share|raw|official_evaluate|full_word,not_equivalent,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed228_direct_decode/verilog/ex246_semantic_mul_product_seed228_direct_decode.v,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed228_direct_decode/aigs/ex246_ex246_semantic_mul_product_seed228_direct_decode_extra_share_raw.aig,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed228_direct_decode/logs/ex246_ex246_semantic_mul_product_seed228_direct_decode_extra_share_raw.evaluate.py.log,official evaluate.py NOT_EQUIV; yosys_log=student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed228_direct_decode/logs/ex246_semantic_mul_product_seed228_direct_decode_extra_share.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed228_direct_decode/logs/ex246_ex246_semantic_mul_product_seed228_direct_decode_extra_share_raw.abc.log; synth_sec=0.314; abc_sec=0.000; eval_sec=0.456
ex246,float_fp8,local-fp8-source-r57,ex246_ex246_semantic_mul_product_seed228_direct_decode_abc_g_aig_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_product_seed228_direct_decode + abc_g_aig + raw,direct product seed228 completion with direct field decode instead of sig/exp helper calls,ex246|fp8_source_restructure|ex246_semantic_mul_product_seed228_direct_decode|direct_product_seed228_completion_with_direct_field_decode_instead_of_sig_exp_helper_calls|abc_g_aig|raw|official_evaluate|full_word,not_equivalent,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed228_direct_decode/verilog/ex246_semantic_mul_product_seed228_direct_decode.v,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed228_direct_decode/aigs/ex246_ex246_semantic_mul_product_seed228_direct_decode_abc_g_aig_raw.aig,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed228_direct_decode/logs/ex246_ex246_semantic_mul_product_seed228_direct_decode_abc_g_aig_raw.evaluate.py.log,official evaluate.py NOT_EQUIV; yosys_log=student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed228_direct_decode/logs/ex246_semantic_mul_product_seed228_direct_decode_abc_g_aig.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed228_direct_decode/logs/ex246_ex246_semantic_mul_product_seed228_direct_decode_abc_g_aig_raw.abc.log; synth_sec=0.310; abc_sec=0.000; eval_sec=0.422
ex246,float_fp8,local-fp8-source-r57,ex246_ex246_semantic_mul_product_seed228_direct_decode_synth_preset_raw,FP8 source predicate/table restructuring,ex246_semantic_mul_product_seed228_direct_decode + synth_preset + raw,direct product seed228 completion with direct field decode instead of sig/exp helper calls,ex246|fp8_source_restructure|ex246_semantic_mul_product_seed228_direct_decode|direct_product_seed228_completion_with_direct_field_decode_instead_of_sig_exp_helper_calls|synth_preset|raw|official_evaluate|full_word,not_equivalent,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed228_direct_decode/verilog/ex246_semantic_mul_product_seed228_direct_decode.v,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed228_direct_decode/aigs/ex246_ex246_semantic_mul_product_seed228_direct_decode_synth_preset_raw.aig,student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed228_direct_decode/logs/ex246_ex246_semantic_mul_product_seed228_direct_decode_synth_preset_raw.evaluate.py.log,official evaluate.py NOT_EQUIV; yosys_log=student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed228_direct_decode/logs/ex246_semantic_mul_product_seed228_direct_decode_synth_preset.yosys.log; abc_log=student/work/ex246_ex247_frontend_source_only_round57_20260613_1105/local-fp8-source-r57/ex246/ex246_semantic_mul_product_seed228_direct_decode/logs/ex246_ex246_semantic_mul_product_seed228_direct_decode_synth_preset_raw.abc.log; synth_sec=0.364; abc_sec=0.000; eval_sec=0.419
