case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex273,ex273_square_hybrid_bddtop1_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop1+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop1.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop1_abc_g_aig.aig,1,1,1,731,38,27778,15078,1.842287,0,0,0.758,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop1; flow=abc_g_aig
ex273,ex273_square_hybrid_bddtop4_synth_preset,unsigned_square_x_times_x,hybrid_bddtop4+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop4_synth_preset.aig,1,1,1,798,33,26334,15078,1.746518,0,0,0.965,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop4; flow=synth_preset
ex273,ex273_square_hybrid_bddtop5_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop5+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop5.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop5_abc_g_aig.aig,1,1,1,888,33,29304,15078,1.943494,0,0,0.791,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop5; flow=abc_g_aig
ex273,ex273_square_hybrid_bddtop5_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop5+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop5.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop5_wreduce_abc_g_aig.aig,1,1,1,886,32,28352,15078,1.880355,0,0,0.844,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop5; flow=wreduce_abc_g_aig
ex273,ex273_square_hybrid_bddtop5_synth_preset,unsigned_square_x_times_x,hybrid_bddtop5+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop5.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop5_synth_preset.aig,1,1,1,876,32,28032,15078,1.859133,0,0,1.012,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop5; flow=synth_preset
ex273,ex273_square_wallace_square_outside_csel6_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel6+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex273/verilog/ex273_square_wallace_square_outside_csel6.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex273/aigs/ex273_square_wallace_square_outside_csel6_abc_g_aig.aig,1,1,1,718,39,28002,15078,1.857143,0,0,0.768,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel6; flow=abc_g_aig
ex273,ex273_square_wallace_square_outside_csel6_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel6+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex273/verilog/ex273_square_wallace_square_outside_csel6.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex273/aigs/ex273_square_wallace_square_outside_csel6_wreduce_abc_g_aig.aig,1,1,1,716,39,27924,15078,1.851970,0,0,0.785,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel6; flow=wreduce_abc_g_aig
ex273,ex273_square_wallace_square_outside_csel6_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel6+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex273/verilog/ex273_square_wallace_square_outside_csel6.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex273/aigs/ex273_square_wallace_square_outside_csel6_synth_preset.aig,1,1,1,715,39,27885,15078,1.849383,0,0,0.940,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel6; flow=synth_preset
ex273,ex273_square_wallace_square_outside_csel8_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel8+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex273/verilog/ex273_square_wallace_square_outside_csel8.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex273/aigs/ex273_square_wallace_square_outside_csel8_abc_g_aig.aig,1,1,1,725,38,27550,15078,1.827165,0,0,0.760,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel8; flow=abc_g_aig
ex273,ex273_square_wallace_square_outside_csel8_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel8+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex273/verilog/ex273_square_wallace_square_outside_csel8.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex273/aigs/ex273_square_wallace_square_outside_csel8_wreduce_abc_g_aig.aig,1,1,1,723,37,26751,15078,1.774174,0,0,0.784,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel8; flow=wreduce_abc_g_aig
ex273,ex273_square_wallace_square_outside_csel8_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel8+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex273/verilog/ex273_square_wallace_square_outside_csel8.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex273/aigs/ex273_square_wallace_square_outside_csel8_synth_preset.aig,1,1,1,724,37,26788,15078,1.776628,0,0,0.942,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel8; flow=synth_preset
ex274,ex274_square_hybrid_bddtop1_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop1+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop1.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop1_abc_g_aig.aig,1,1,1,985,45,44325,21630,2.049237,0,0,3.407,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop1; flow=abc_g_aig
ex274,ex274_square_hybrid_bddtop1_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop1+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop1.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop1_wreduce_abc_g_aig.aig,1,1,1,988,45,44460,21630,2.055479,0,0,3.450,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop1; flow=wreduce_abc_g_aig
ex274,ex274_square_hybrid_bddtop1_synth_preset,unsigned_square_x_times_x,hybrid_bddtop1+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop1.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop1_synth_preset.aig,1,1,1,983,45,44235,21630,2.045076,0,0,3.617,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop1; flow=synth_preset
ex274,ex274_square_hybrid_bddtop2_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop2+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop2.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop2_abc_g_aig.aig,1,1,1,994,44,43736,21630,2.022006,0,0,3.438,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2; flow=abc_g_aig
ex274,ex274_square_hybrid_bddtop2_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop2+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop2.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop2_wreduce_abc_g_aig.aig,1,1,1,990,44,43560,21630,2.013870,0,0,3.420,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2; flow=wreduce_abc_g_aig
ex274,ex274_square_hybrid_bddtop2_synth_preset,unsigned_square_x_times_x,hybrid_bddtop2+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop2.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop2_synth_preset.aig,1,1,1,990,43,42570,21630,1.968100,0,0,3.648,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2; flow=synth_preset
ex274,ex274_square_hybrid_bddtop3_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop3+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop3.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop3_abc_g_aig.aig,1,1,1,1017,43,43731,21630,2.021775,0,0,3.423,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop3; flow=abc_g_aig
ex274,ex274_square_hybrid_bddtop3_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop3+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop3.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop3_wreduce_abc_g_aig.aig,1,1,1,1017,43,43731,21630,2.021775,0,0,3.495,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop3; flow=wreduce_abc_g_aig
ex274,ex274_square_hybrid_bddtop3_synth_preset,unsigned_square_x_times_x,hybrid_bddtop3+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop3.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop3_synth_preset.aig,1,1,1,1014,42,42588,21630,1.968932,0,0,3.639,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop3; flow=synth_preset
ex274,ex274_square_hybrid_bddtop4_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop4+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop4_abc_g_aig.aig,1,1,1,1063,41,43583,21630,2.014933,0,0,3.449,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop4; flow=abc_g_aig
ex274,ex274_square_hybrid_bddtop4_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop4+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop4_wreduce_abc_g_aig.aig,1,1,1,1061,42,44562,21630,2.060194,0,0,3.432,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop4; flow=wreduce_abc_g_aig
ex274,ex274_square_hybrid_bddtop4_synth_preset,unsigned_square_x_times_x,hybrid_bddtop4+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop4_synth_preset.aig,1,1,1,1055,41,43255,21630,1.999769,0,0,3.666,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop4; flow=synth_preset
ex274,ex274_square_hybrid_bddtop5_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop5+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop5.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop5_abc_g_aig.aig,1,1,1,1170,40,46800,21630,2.163662,0,0,3.479,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop5; flow=abc_g_aig
ex274,ex274_square_hybrid_bddtop5_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop5+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop5.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop5_wreduce_abc_g_aig.aig,1,1,1,1162,40,46480,21630,2.148867,0,0,3.537,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop5; flow=wreduce_abc_g_aig
ex274,ex274_square_hybrid_bddtop5_synth_preset,unsigned_square_x_times_x,hybrid_bddtop5+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop5.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop5_synth_preset.aig,1,1,1,1150,40,46000,21630,2.126676,0,0,3.706,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop5; flow=synth_preset
ex274,ex274_square_wallace_square_outside_csel6_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel6+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/verilog/ex274_square_wallace_square_outside_csel6.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/aigs/ex274_square_wallace_square_outside_csel6_abc_g_aig.aig,1,1,1,967,44,42548,21630,1.967083,0,0,3.434,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel6; flow=abc_g_aig
ex274,ex274_square_wallace_square_outside_csel6_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel6+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/verilog/ex274_square_wallace_square_outside_csel6.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/aigs/ex274_square_wallace_square_outside_csel6_wreduce_abc_g_aig.aig,1,1,1,970,44,42680,21630,1.973185,0,0,3.432,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel6; flow=wreduce_abc_g_aig
ex274,ex274_square_wallace_square_outside_csel6_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel6+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/verilog/ex274_square_wallace_square_outside_csel6.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/aigs/ex274_square_wallace_square_outside_csel6_synth_preset.aig,1,1,1,964,44,42416,21630,1.960980,0,0,3.643,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel6; flow=synth_preset
ex274,ex274_square_wallace_square_outside_csel8_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel8+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/verilog/ex274_square_wallace_square_outside_csel8.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/aigs/ex274_square_wallace_square_outside_csel8_abc_g_aig.aig,1,1,1,957,49,46893,21630,2.167961,0,0,3.417,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel8; flow=abc_g_aig
ex274,ex274_square_wallace_square_outside_csel8_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel8+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/verilog/ex274_square_wallace_square_outside_csel8.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/aigs/ex274_square_wallace_square_outside_csel8_wreduce_abc_g_aig.aig,1,1,1,961,49,47089,21630,2.177023,0,0,3.376,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel8; flow=wreduce_abc_g_aig
ex274,ex274_square_wallace_square_outside_csel8_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel8+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/verilog/ex274_square_wallace_square_outside_csel8.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_fine_20260609_1240/ex274/aigs/ex274_square_wallace_square_outside_csel8_synth_preset.aig,1,1,1,957,48,45936,21630,2.123717,0,0,3.569,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=wallace_square_outside_csel8; flow=synth_preset
