case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex260,ex260_smul_case_small_signed_abc_g_aig,signed low4_high4:a*b,case_small_signed+abc_g_aig,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex260/verilog/ex260_smul_case_small_signed.v,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex260/aigs/ex260_smul_case_small_signed_abc_g_aig.aig,1,1,1,205,12,2460,657,3.744292,0,0,0.257,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=case_small_signed; flow=abc_g_aig
ex260,ex260_smul_case_small_signed_synth_preset_d13,signed low4_high4:a*b,case_small_signed+synth_preset_d13,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex260/verilog/ex260_smul_case_small_signed.v,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex260/aigs/ex260_smul_case_small_signed_synth_preset_d13.aig,1,1,1,197,12,2364,657,3.598174,0,0,0.334,semantic_signed_mul_exact,exact signed low4 * signed high4 over 256 inputs; source=case_small_signed; flow=synth_preset_d13
ex261,ex261_smul_direct_signed_abc_g_aig,signed low5_high5:a*b,direct_signed+abc_g_aig,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/verilog/ex261_smul_direct_signed.v,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/aigs/ex261_smul_direct_signed_abc_g_aig.aig,1,1,1,203,25,5075,2041,2.486526,0,0,0.219,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=direct_signed; flow=abc_g_aig
ex261,ex261_smul_direct_signed_synth_preset_d13,signed low5_high5:a*b,direct_signed+synth_preset_d13,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/verilog/ex261_smul_direct_signed.v,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/aigs/ex261_smul_direct_signed_synth_preset_d13.aig,1,1,1,197,23,4531,2041,2.219990,0,0,0.278,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=direct_signed; flow=synth_preset_d13
ex261,ex261_smul_abs_sign_direct_abc_g_aig,signed low5_high5:a*b,abs_sign_direct+abc_g_aig,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/verilog/ex261_smul_abs_sign_direct.v,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/aigs/ex261_smul_abs_sign_direct_abc_g_aig.aig,1,1,1,184,28,5152,2041,2.524253,0,0,0.263,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=abs_sign_direct; flow=abc_g_aig
ex261,ex261_smul_abs_sign_direct_synth_preset_d13,signed low5_high5:a*b,abs_sign_direct+synth_preset_d13,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/verilog/ex261_smul_abs_sign_direct.v,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/aigs/ex261_smul_abs_sign_direct_synth_preset_d13.aig,1,1,1,184,28,5152,2041,2.524253,0,0,0.308,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=abs_sign_direct; flow=synth_preset_d13
ex261,ex261_smul_signed_correction_direct_abc_g_aig,signed low5_high5:a*b,signed_correction_direct+abc_g_aig,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/verilog/ex261_smul_signed_correction_direct.v,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/aigs/ex261_smul_signed_correction_direct_abc_g_aig.aig,1,1,1,205,34,6970,2041,3.414993,0,0,0.269,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=signed_correction_direct; flow=abc_g_aig
ex261,ex261_smul_signed_correction_direct_synth_preset_d13,signed low5_high5:a*b,signed_correction_direct+synth_preset_d13,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/verilog/ex261_smul_signed_correction_direct.v,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/aigs/ex261_smul_signed_correction_direct_synth_preset_d13.aig,1,1,1,221,27,5967,2041,2.923567,0,0,0.335,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=signed_correction_direct; flow=synth_preset_d13
ex261,ex261_smul_signed_correction_wallace_abc_g_aig,signed low5_high5:a*b,signed_correction_wallace+abc_g_aig,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/verilog/ex261_smul_signed_correction_wallace.v,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/aigs/ex261_smul_signed_correction_wallace_abc_g_aig.aig,1,1,1,208,31,6448,2041,3.159236,0,0,0.292,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=signed_correction_wallace; flow=abc_g_aig
ex261,ex261_smul_signed_correction_wallace_synth_preset_d13,signed low5_high5:a*b,signed_correction_wallace+synth_preset_d13,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/verilog/ex261_smul_signed_correction_wallace.v,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/aigs/ex261_smul_signed_correction_wallace_synth_preset_d13.aig,1,1,1,203,27,5481,2041,2.685448,0,0,0.362,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=signed_correction_wallace; flow=synth_preset_d13
ex261,ex261_smul_booth_radix4_signed_abc_g_aig,signed low5_high5:a*b,booth_radix4_signed+abc_g_aig,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/verilog/ex261_smul_booth_radix4_signed.v,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/aigs/ex261_smul_booth_radix4_signed_abc_g_aig.aig,1,0,0,,,,2041,,,,0.012,semantic_signed_mul_exact,SynthError: Yosys failed exit=1; see student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/logs/ex261_smul_booth_radix4_signed_abc_g_aig.yosys.log
ex261,ex261_smul_booth_radix4_signed_synth_preset_d13,signed low5_high5:a*b,booth_radix4_signed+synth_preset_d13,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/verilog/ex261_smul_booth_radix4_signed.v,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/aigs/ex261_smul_booth_radix4_signed_synth_preset_d13.aig,1,0,0,,,,2041,,,,0.010,semantic_signed_mul_exact,SynthError: Yosys failed exit=1; see student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/logs/ex261_smul_booth_radix4_signed_synth_preset_d13.yosys.log
ex261,ex261_smul_case_small_signed_abc_g_aig,signed low5_high5:a*b,case_small_signed+abc_g_aig,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/verilog/ex261_smul_case_small_signed.v,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/aigs/ex261_smul_case_small_signed_abc_g_aig.aig,1,1,1,586,16,9376,2041,4.593827,0,0,0.487,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=case_small_signed; flow=abc_g_aig
ex261,ex261_smul_case_small_signed_synth_preset_d13,signed low5_high5:a*b,case_small_signed+synth_preset_d13,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/verilog/ex261_smul_case_small_signed.v,student/work/ex260_ex261_frontend_smul_smoke_20260609_0220/ex261/aigs/ex261_smul_case_small_signed_synth_preset_d13.aig,1,1,1,589,15,8835,2041,4.328760,0,0,0.592,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=case_small_signed; flow=synth_preset_d13
