case,candidate_id,hypothesis,variant,verilog_path,aig_path,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex266,ex266_udiv_bdd_search_best_synth_preset,unsigned low5_high5:a/b dbz=max,bdd_search_best+synth_preset,student/work/ex266_ex267_frontend_udiv_bdd_search_order_20260609_1210/ex266/verilog/ex266_udiv_bdd_search_best.v,student/work/ex266_ex267_frontend_udiv_bdd_search_order_20260609_1210/ex266/aigs/ex266_udiv_bdd_search_best_synth_preset.aig,146,13,1898,848,2.238208,0,0,semantic_udiv_exact,unsigned low5_high5:a/b dbz=max exact; source=bdd_search_best; flow=synth_preset
ex267,ex267_udiv_bdd_search_best_synth_preset,unsigned low6_high6:a/b dbz=max,bdd_search_best+synth_preset,student/work/ex266_ex267_frontend_udiv_bdd_search_order_20260609_1210/ex267/verilog/ex267_udiv_bdd_search_best.v,student/work/ex266_ex267_frontend_udiv_bdd_search_order_20260609_1210/ex267/aigs/ex267_udiv_bdd_search_best_synth_preset.aig,321,17,5457,2651,2.058469,0,0,semantic_udiv_exact,unsigned low6_high6:a/b dbz=max exact; source=bdd_search_best; flow=synth_preset
