case,best_candidate_id,best_aig_path,best_area,best_delay,best_adp,reference_area,reference_delay,reference_adp,adp_ratio_to_reference,beats_reference,pareto_points,near_pareto_points,history_rows
ex200,ex200_r000_abc_abc_dc2_pex200_r000_seed_seed_pcu_a3658_d16_adp58528_61e77434,student/work/ex200_backend_portfolio_v1_abc_smoke_20260610_1712/ex200/artifacts/ex200_r000_abc_abc_dc2_pex200_r000_seed_seed_pcu_a3658_d16_adp58528_61e77434.aig,3658,16,58528,1292,31,40052,1.461300,0,2,9,12
