case,hypothesis/function_guess,candidate_count,verified_truth_count,synthesized_count,equivalent_count,semantic_exact_count,semantic_hybrid_count,structural_exact_count,best_candidate_id,best_variant,best_classification,best_area,best_delay,best_adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,top5,notes
ex223,fp16_log,3,3,3,3,2,1,0,ex223_fp16_log_bucket_q20_constexp_exc,bucket_q20_constexp_exc,semantic_hybrid,10368,45,466560,120549,3.870293,0,0,bucket_q20_constexp_exc:466560; bucket_q21_constexp:500409; bucket_q22_constexp:538265,
ex224,fp16_log2,3,3,3,3,1,2,0,ex224_fp16_log2_bucket_q19_constexp_exc,bucket_q19_constexp_exc,semantic_hybrid,7915,33,261195,64708,4.036518,0,0,bucket_q19_constexp_exc:261195; bucket_q20_constexp:267762; bucket_q18_constexp_exc:320210,
