case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex275,ex275_isqrt_prefix5_ge_tree_lsb_abc_g_aig,unsigned_floor_isqrt,prefix5_ge_tree_lsb+abc_g_aig,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix5_ge_tree_lsb.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix5_ge_tree_lsb_abc_g_aig.aig,1,1,1,52,8,416,204,2.039216,0,0,0.210,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix5_ge_tree_lsb; flow=abc_g_aig
ex275,ex275_isqrt_prefix5_ge_tree_lsb_wreduce_abc_g_aig,unsigned_floor_isqrt,prefix5_ge_tree_lsb+wreduce_abc_g_aig,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix5_ge_tree_lsb.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix5_ge_tree_lsb_wreduce_abc_g_aig.aig,1,1,1,52,8,416,204,2.039216,0,0,0.214,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix5_ge_tree_lsb; flow=wreduce_abc_g_aig
ex275,ex275_isqrt_prefix5_ge_tree_lsb_arith_wreduce_aig,unsigned_floor_isqrt,prefix5_ge_tree_lsb+arith_wreduce_aig,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix5_ge_tree_lsb.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix5_ge_tree_lsb_arith_wreduce_aig.aig,1,1,1,43,7,301,204,1.475490,1,0,0.222,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix5_ge_tree_lsb; flow=arith_wreduce_aig
ex275,ex275_isqrt_prefix5_ge_tree_lsb_synth_preset,unsigned_floor_isqrt,prefix5_ge_tree_lsb+synth_preset,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix5_ge_tree_lsb.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix5_ge_tree_lsb_synth_preset.aig,1,1,1,55,9,495,204,2.426471,0,0,0.312,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix5_ge_tree_lsb; flow=synth_preset
ex275,ex275_isqrt_prefix4_ge_bitwise_default,unsigned_floor_isqrt,prefix4_ge_bitwise+default,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_ge_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_ge_bitwise_default.aig,1,1,1,51,8,408,204,2.000000,0,0,0.237,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_ge_bitwise; flow=default
ex275,ex275_isqrt_prefix4_ge_bitwise_wreduce_default,unsigned_floor_isqrt,prefix4_ge_bitwise+wreduce_default,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_ge_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_ge_bitwise_wreduce_default.aig,1,1,1,51,8,408,204,2.000000,0,0,0.264,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_ge_bitwise; flow=wreduce_default
ex275,ex275_isqrt_prefix4_ge_bitwise_no_internal_abc,unsigned_floor_isqrt,prefix4_ge_bitwise+no_internal_abc,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_ge_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_ge_bitwise_no_internal_abc.aig,1,1,1,105,14,1470,204,7.205882,0,0,0.156,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_ge_bitwise; flow=no_internal_abc
ex275,ex275_isqrt_prefix4_ge_bitwise_wreduce_no_internal_abc,unsigned_floor_isqrt,prefix4_ge_bitwise+wreduce_no_internal_abc,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_ge_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_ge_bitwise_wreduce_no_internal_abc.aig,1,1,1,105,14,1470,204,7.205882,0,0,0.159,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_ge_bitwise; flow=wreduce_no_internal_abc
ex275,ex275_isqrt_prefix4_ge_bitwise_abc_g_AND,unsigned_floor_isqrt,prefix4_ge_bitwise+abc_g_AND,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_ge_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_ge_bitwise_abc_g_AND.aig,1,1,1,51,8,408,204,2.000000,0,0,0.272,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_ge_bitwise; flow=abc_g_AND
ex275,ex275_isqrt_prefix4_ge_bitwise_abc_g_NAND,unsigned_floor_isqrt,prefix4_ge_bitwise+abc_g_NAND,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_ge_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_ge_bitwise_abc_g_NAND.aig,1,1,1,50,8,400,204,1.960784,0,0,0.223,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_ge_bitwise; flow=abc_g_NAND
ex275,ex275_isqrt_prefix4_ge_bitwise_abc_g_NOR,unsigned_floor_isqrt,prefix4_ge_bitwise+abc_g_NOR,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_ge_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_ge_bitwise_abc_g_NOR.aig,1,1,1,50,8,400,204,1.960784,0,0,0.226,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_ge_bitwise; flow=abc_g_NOR
ex275,ex275_isqrt_prefix4_ge_bitwise_abc_g_OR,unsigned_floor_isqrt,prefix4_ge_bitwise+abc_g_OR,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_ge_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_ge_bitwise_abc_g_OR.aig,1,1,1,51,8,408,204,2.000000,0,0,0.234,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_ge_bitwise; flow=abc_g_OR
ex275,ex275_isqrt_prefix4_ge_bitwise_abc_g_XOR,unsigned_floor_isqrt,prefix4_ge_bitwise+abc_g_XOR,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_ge_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_ge_bitwise_abc_g_XOR.aig,1,0,0,,,,204,,,,0.869,sqrt_specific_structural_rtl,SynthError: Yosys failed exit=1; see student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/logs/ex275_isqrt_prefix4_ge_bitwise_abc_g_XOR.yosys.log
ex275,ex275_isqrt_prefix4_ge_bitwise_abc_g_MUX,unsigned_floor_isqrt,prefix4_ge_bitwise+abc_g_MUX,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_ge_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_ge_bitwise_abc_g_MUX.aig,1,0,0,,,,204,,,,0.914,sqrt_specific_structural_rtl,SynthError: Yosys failed exit=1; see student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/logs/ex275_isqrt_prefix4_ge_bitwise_abc_g_MUX.yosys.log
ex275,ex275_isqrt_prefix4_ge_bitwise_abc_g_aig,unsigned_floor_isqrt,prefix4_ge_bitwise+abc_g_aig,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_ge_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_ge_bitwise_abc_g_aig.aig,1,1,1,50,8,400,204,1.960784,0,0,0.223,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_ge_bitwise; flow=abc_g_aig
ex275,ex275_isqrt_prefix4_ge_bitwise_wreduce_abc_g_aig,unsigned_floor_isqrt,prefix4_ge_bitwise+wreduce_abc_g_aig,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_ge_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_ge_bitwise_wreduce_abc_g_aig.aig,1,1,1,50,8,400,204,1.960784,0,0,0.255,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_ge_bitwise; flow=wreduce_abc_g_aig
ex275,ex275_isqrt_prefix4_ge_bitwise_arith_wreduce_aig,unsigned_floor_isqrt,prefix4_ge_bitwise+arith_wreduce_aig,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_ge_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_ge_bitwise_arith_wreduce_aig.aig,1,1,1,51,9,459,204,2.250000,0,0,0.263,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_ge_bitwise; flow=arith_wreduce_aig
ex275,ex275_isqrt_prefix4_ge_bitwise_synth_preset,unsigned_floor_isqrt,prefix4_ge_bitwise+synth_preset,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_ge_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_ge_bitwise_synth_preset.aig,1,1,1,51,8,408,204,2.000000,0,0,0.301,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_ge_bitwise; flow=synth_preset
ex275,ex275_isqrt_prefix4_bitwise_default,unsigned_floor_isqrt,prefix4_bitwise+default,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_bitwise_default.aig,1,1,1,49,7,343,204,1.681373,0,0,0.264,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_bitwise; flow=default
ex275,ex275_isqrt_prefix4_bitwise_wreduce_default,unsigned_floor_isqrt,prefix4_bitwise+wreduce_default,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_bitwise_wreduce_default.aig,1,1,1,49,7,343,204,1.681373,0,0,0.240,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_bitwise; flow=wreduce_default
ex275,ex275_isqrt_prefix4_bitwise_no_internal_abc,unsigned_floor_isqrt,prefix4_bitwise+no_internal_abc,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_bitwise_no_internal_abc.aig,1,1,1,118,13,1534,204,7.519608,0,0,0.156,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_bitwise; flow=no_internal_abc
ex275,ex275_isqrt_prefix4_bitwise_wreduce_no_internal_abc,unsigned_floor_isqrt,prefix4_bitwise+wreduce_no_internal_abc,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_bitwise_wreduce_no_internal_abc.aig,1,1,1,118,13,1534,204,7.519608,0,0,0.159,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_bitwise; flow=wreduce_no_internal_abc
ex275,ex275_isqrt_prefix4_bitwise_abc_g_AND,unsigned_floor_isqrt,prefix4_bitwise+abc_g_AND,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_bitwise_abc_g_AND.aig,1,1,1,49,7,343,204,1.681373,0,0,0.231,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_bitwise; flow=abc_g_AND
ex275,ex275_isqrt_prefix4_bitwise_abc_g_NAND,unsigned_floor_isqrt,prefix4_bitwise+abc_g_NAND,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_bitwise_abc_g_NAND.aig,1,1,1,48,7,336,204,1.647059,0,0,0.237,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_bitwise; flow=abc_g_NAND
ex275,ex275_isqrt_prefix4_bitwise_abc_g_NOR,unsigned_floor_isqrt,prefix4_bitwise+abc_g_NOR,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_bitwise_abc_g_NOR.aig,1,1,1,48,7,336,204,1.647059,0,0,0.242,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_bitwise; flow=abc_g_NOR
ex275,ex275_isqrt_prefix4_bitwise_abc_g_OR,unsigned_floor_isqrt,prefix4_bitwise+abc_g_OR,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_bitwise_abc_g_OR.aig,1,1,1,49,7,343,204,1.681373,0,0,0.233,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_bitwise; flow=abc_g_OR
ex275,ex275_isqrt_prefix4_bitwise_abc_g_XOR,unsigned_floor_isqrt,prefix4_bitwise+abc_g_XOR,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_bitwise_abc_g_XOR.aig,1,0,0,,,,204,,,,0.826,sqrt_specific_structural_rtl,SynthError: Yosys failed exit=1; see student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/logs/ex275_isqrt_prefix4_bitwise_abc_g_XOR.yosys.log
ex275,ex275_isqrt_prefix4_bitwise_abc_g_MUX,unsigned_floor_isqrt,prefix4_bitwise+abc_g_MUX,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_bitwise_abc_g_MUX.aig,1,0,0,,,,204,,,,0.809,sqrt_specific_structural_rtl,SynthError: Yosys failed exit=1; see student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/logs/ex275_isqrt_prefix4_bitwise_abc_g_MUX.yosys.log
ex275,ex275_isqrt_prefix4_bitwise_abc_g_aig,unsigned_floor_isqrt,prefix4_bitwise+abc_g_aig,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_bitwise_abc_g_aig.aig,1,1,1,48,7,336,204,1.647059,0,0,0.233,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_bitwise; flow=abc_g_aig
ex275,ex275_isqrt_prefix4_bitwise_wreduce_abc_g_aig,unsigned_floor_isqrt,prefix4_bitwise+wreduce_abc_g_aig,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_bitwise_wreduce_abc_g_aig.aig,1,1,1,48,7,336,204,1.647059,0,0,0.262,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_bitwise; flow=wreduce_abc_g_aig
ex275,ex275_isqrt_prefix4_bitwise_arith_wreduce_aig,unsigned_floor_isqrt,prefix4_bitwise+arith_wreduce_aig,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_bitwise_arith_wreduce_aig.aig,1,1,1,47,9,423,204,2.073529,0,0,0.228,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_bitwise; flow=arith_wreduce_aig
ex275,ex275_isqrt_prefix4_bitwise_synth_preset,unsigned_floor_isqrt,prefix4_bitwise+synth_preset,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_prefix4_bitwise.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_prefix4_bitwise_synth_preset.aig,1,1,1,48,7,336,204,1.647059,0,0,0.311,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=prefix4_bitwise; flow=synth_preset
ex275,ex275_isqrt_bdd_outside_default,unsigned_floor_isqrt,bdd_outside+default,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_bdd_outside_default.aig,1,1,1,53,8,424,204,2.078431,0,0,0.200,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=bdd_outside; flow=default
ex275,ex275_isqrt_bdd_outside_wreduce_default,unsigned_floor_isqrt,bdd_outside+wreduce_default,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_bdd_outside_wreduce_default.aig,1,1,1,53,8,424,204,2.078431,0,0,0.237,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=bdd_outside; flow=wreduce_default
ex275,ex275_isqrt_bdd_outside_no_internal_abc,unsigned_floor_isqrt,bdd_outside+no_internal_abc,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/verilog/ex275_isqrt_bdd_outside.v,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/ex275/aigs/ex275_isqrt_bdd_outside_no_internal_abc.aig,1,1,1,97,14,1358,204,6.656863,0,0,0.140,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 256 inputs; source=bdd_outside; flow=no_internal_abc
