case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes
ex289,ex289_unknown_symcof_interleave_f10_k3,unknown_symmetry_cofactor_classonehot,interleave_f10_k3,student/work/ex289_frontend_multipair_symcof_20260609_0624/ex289/verilog/ex289_unknown_symcof_interleave_f10_k3.v,student/work/ex289_frontend_multipair_symcof_20260609_0624/ex289/aigs/ex289_unknown_symcof_interleave_f10_k3.aig,1,1,1,1691,21,35511,9.527,"pairs=4:5,6:7,8:9,10:11; order=interleave; policy=f10; outer_bits=0:15:1; inner_bits=2:3:4:5:6:7:8:9:10:11:12:13:14; classes=8; group_nodes=415:416:367:416:416:367:416:415; total_group_nodes=3228; hash=44e635a8b4ce",unknown symmetry cofactor class-onehot Verilog seed
ex289,ex289_unknown_symcof_interleave_f10_k4,unknown_symmetry_cofactor_classonehot,interleave_f10_k4,student/work/ex289_frontend_multipair_symcof_20260609_0624/ex289/verilog/ex289_unknown_symcof_interleave_f10_k4.v,student/work/ex289_frontend_multipair_symcof_20260609_0624/ex289/aigs/ex289_unknown_symcof_interleave_f10_k4.aig,1,1,1,1737,20,34740,9.863,"pairs=4:5,6:7,8:9,10:11; order=interleave; policy=f10; outer_bits=0:15:1:14; inner_bits=2:3:4:5:6:7:8:9:10:11:12:13; classes=16; group_nodes=340:343:264:271:343:301:271:264:264:271:301:343:271:264:343:340; total_group_nodes=4794; hash=0a12f9db95e4",unknown symmetry cofactor class-onehot Verilog seed
ex289,ex289_unknown_symcof_interleave_f10_k5,unknown_symmetry_cofactor_classonehot,interleave_f10_k5,student/work/ex289_frontend_multipair_symcof_20260609_0624/ex289/verilog/ex289_unknown_symcof_interleave_f10_k5.v,student/work/ex289_frontend_multipair_symcof_20260609_0624/ex289/aigs/ex289_unknown_symcof_interleave_f10_k5.aig,1,1,1,2020,19,38380,8.838,"pairs=4:5,6:7,8:9,10:11; order=interleave; policy=f10; outer_bits=0:15:1:14:2; inner_bits=3:4:5:6:7:8:9:10:11:12:13; classes=32; group_nodes=255:264:190:201:264:235:201:201:190:201:220:236:201:201:236:247:247:236:201:201:236:220:201:190:201:201:235:264:201:190:264:255; total_group_nodes=7086; hash=2963b8dadf8c",unknown symmetry cofactor class-onehot Verilog seed
ex289,ex289_unknown_symcof_interleave_f10_k6,unknown_symmetry_cofactor_classonehot,interleave_f10_k6,student/work/ex289_frontend_multipair_symcof_20260609_0624/ex289/verilog/ex289_unknown_symcof_interleave_f10_k6.v,student/work/ex289_frontend_multipair_symcof_20260609_0624/ex289/aigs/ex289_unknown_symcof_interleave_f10_k6.aig,1,1,1,2497,18,44946,9.167,"pairs=4:5,6:7,8:9,10:11; order=interleave; policy=f10; outer_bits=0:15:1:14:2:13; inner_bits=3:4:5:6:7:8:9:10:11:12; classes=64; group_nodes=176:184:143:153:184:150:153:148:143:153:179:191:153:148:191:202:148:163:140:158:163:139:158:138:140:158:190:215:158:138:215:206:206:215:138:158:215:190:158:140:138:158:139:163:158:140:163:148:202:191:148:153:191:179:153:143:148:153:150:184:153:143:184:176; total_group_nodes=10556; hash=08f28ee183d7",unknown symmetry cofactor class-onehot Verilog seed
ex289,ex289_unknown_symcof_interleave_f00_k3,unknown_symmetry_cofactor_classonehot,interleave_f00_k3,student/work/ex289_frontend_multipair_symcof_20260609_0624/ex289/verilog/ex289_unknown_symcof_interleave_f00_k3.v,student/work/ex289_frontend_multipair_symcof_20260609_0624/ex289/aigs/ex289_unknown_symcof_interleave_f00_k3.aig,1,1,1,1705,20,34100,9.314,"pairs=4:5,6:7,8:9,10:11; order=interleave; policy=f00; outer_bits=0:15:1; inner_bits=2:3:4:5:6:7:8:9:10:11:12:13:14; classes=8; group_nodes=376:376:326:360:376:312:360:339; total_group_nodes=2825; hash=9d47c84fbda0",unknown symmetry cofactor class-onehot Verilog seed
ex289,ex289_unknown_symcof_interleave_f00_k4,unknown_symmetry_cofactor_classonehot,interleave_f00_k4,student/work/ex289_frontend_multipair_symcof_20260609_0624/ex289/verilog/ex289_unknown_symcof_interleave_f00_k4.v,student/work/ex289_frontend_multipair_symcof_20260609_0624/ex289/aigs/ex289_unknown_symcof_interleave_f00_k4.aig,1,1,1,1713,20,34260,8.828,"pairs=4:5,6:7,8:9,10:11; order=interleave; policy=f00; outer_bits=0:15:1:14; inner_bits=2:3:4:5:6:7:8:9:10:11:12:13; classes=16; group_nodes=301:303:229:235:303:246:235:209:229:235:260:287:235:209:287:264; total_group_nodes=4067; hash=ac06cccf86b3",unknown symmetry cofactor class-onehot Verilog seed
ex289,ex289_unknown_symcof_interleave_f00_k5,unknown_symmetry_cofactor_classonehot,interleave_f00_k5,student/work/ex289_frontend_multipair_symcof_20260609_0624/ex289/verilog/ex289_unknown_symcof_interleave_f00_k5.v,student/work/ex289_frontend_multipair_symcof_20260609_0624/ex289/aigs/ex289_unknown_symcof_interleave_f00_k5.aig,1,1,1,2005,18,36090,8.430,"pairs=4:5,6:7,8:9,10:11; order=interleave; policy=f00; outer_bits=0:15:1:14:2; inner_bits=3:4:5:6:7:8:9:10:11:12:13; classes=32; group_nodes=228:231:165:172:231:187:172:153:165:172:189:200:172:153:200:190:213:201:167:166:201:174:166:144:167:166:195:209:166:144:209:189; total_group_nodes=5857; hash=5832c3e7a63b",unknown symmetry cofactor class-onehot Verilog seed
ex289,ex289_unknown_symcof_interleave_f00_k6,unknown_symmetry_cofactor_classonehot,interleave_f00_k6,student/work/ex289_frontend_multipair_symcof_20260609_0624/ex289/verilog/ex289_unknown_symcof_interleave_f00_k6.v,student/work/ex289_frontend_multipair_symcof_20260609_0624/ex289/aigs/ex289_unknown_symcof_interleave_f00_k6.aig,1,1,1,2492,18,44856,8.719,"pairs=4:5,6:7,8:9,10:11; order=interleave; policy=f00; outer_bits=0:15:1:14:2:13; inner_bits=3:4:5:6:7:8:9:10:11:12; classes=64; group_nodes=151:153:112:118:153:116:118:108:112:118:148:155:118:108:155:145:127:131:109:119:131:107:119:100:109:119:150:160:119:100:160:140:179:182:120:133:182:142:133:102:120:133:120:137:133:102:137:109:168:156:121:123:156:133:123:102:121:123:122:139:123:102:139:120; total_group_nodes=8323; hash=85b0898bf265",unknown symmetry cofactor class-onehot Verilog seed
