case,candidate_id,hypothesis,variant,verilog_path,aig_path,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex270,ex270_square_wallace_square_outside_synth_preset_d20,unsigned_square_x_times_x,wallace_square_outside+synth_preset_d20,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/verilog/ex270_square_wallace_square_outside.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138/ex270/aigs/ex270_square_wallace_square_outside_synth_preset_d20.aig,183,20,3660,2076,1.763006,0,0,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=wallace_square_outside; flow=synth_preset_d20
