case,input_width,output_width,sample_rows,weight_style,home_bonus,token_order,tie,output_transform,row_matches,bit_matches,bit_total,first_mismatch,notes
ex286,13,13,378,pair_freq,0,home,low,identity,30,3706,4914,x=0x3;got=0x60;expected=0xc,sampled global maximum-weight token-slot matching
ex286,13,13,378,pair_freq,0,home,low,reverse,17,3452,4914,x=0x2;got=0x80;expected=0x20,sampled global maximum-weight token-slot matching
ex286,13,13,378,pair_freq,0,home,high,identity,40,3678,4914,x=0x3;got=0x60;expected=0xc,sampled global maximum-weight token-slot matching
ex286,13,13,378,pair_freq,0,home,high,reverse,9,3458,4914,x=0x2;got=0x80;expected=0x20,sampled global maximum-weight token-slot matching
ex286,13,13,378,pair_freq,0,sym,low,identity,30,3706,4914,x=0x3;got=0x60;expected=0xc,sampled global maximum-weight token-slot matching
ex286,13,13,378,pair_freq,0,sym,low,reverse,17,3452,4914,x=0x2;got=0x80;expected=0x20,sampled global maximum-weight token-slot matching
ex286,13,13,378,pair_freq,0,sym,high,identity,40,3678,4914,x=0x3;got=0x60;expected=0xc,sampled global maximum-weight token-slot matching
ex286,13,13,378,pair_freq,0,sym,high,reverse,9,3458,4914,x=0x2;got=0x80;expected=0x20,sampled global maximum-weight token-slot matching
ex286,13,13,378,pair_freq,16,home,low,identity,50,3720,4914,x=0x3;got=0x60;expected=0xc,sampled global maximum-weight token-slot matching
ex286,13,13,378,pair_freq,16,home,low,reverse,5,3434,4914,x=0x2;got=0x80;expected=0x20,sampled global maximum-weight token-slot matching
ex286,13,13,378,pair_freq,16,home,high,identity,48,3712,4914,x=0x3;got=0x60;expected=0xc,sampled global maximum-weight token-slot matching
ex286,13,13,378,pair_freq,16,home,high,reverse,5,3458,4914,x=0x2;got=0x80;expected=0x20,sampled global maximum-weight token-slot matching
ex286,13,13,378,pair_freq,16,sym,low,identity,50,3720,4914,x=0x3;got=0x60;expected=0xc,sampled global maximum-weight token-slot matching
ex286,13,13,378,pair_freq,16,sym,low,reverse,5,3434,4914,x=0x2;got=0x80;expected=0x20,sampled global maximum-weight token-slot matching
ex286,13,13,378,pair_freq,16,sym,high,identity,48,3712,4914,x=0x3;got=0x60;expected=0xc,sampled global maximum-weight token-slot matching
ex286,13,13,378,pair_freq,16,sym,high,reverse,5,3458,4914,x=0x2;got=0x80;expected=0x20,sampled global maximum-weight token-slot matching
ex286,13,13,378,low3_freq,0,home,low,identity,24,3688,4914,x=0x3;got=0x60;expected=0xc,sampled global maximum-weight token-slot matching
