case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex225,ex225_bitrun_bits12_9_t32_abc_g_aig,fp16_log10,abc_g_aig,student/seeds/fp16/ex225_ex229_frontend_fp16_bitrun_shells_current/ex225/verilog/ex225_fp16_log10_bitrun_bits12_9_t32.v,student/work/ex225_ex229_frontend_fp16_current_synthflow_fix_20260607_1223/ex225/aigs/ex225_bitrun_bits12_9_t32_abc_g_aig.aig,1,1,11499,22,252978,116676,2.168209,0,0,synthflow_exact,Yosys abc gate set aig
ex229,ex229_semantic_positive_field_defaults_abc_g_aig,fp16_tanh,abc_g_aig,student/seeds/fp16/ex225_ex229_frontend_fp16_bitrun_shells_current/ex229/verilog/ex229_fp16_tanh_semantic_positive_field_defaults.v,student/work/ex225_ex229_frontend_fp16_current_synthflow_fix_20260607_1223/ex229/aigs/ex229_semantic_positive_field_defaults_abc_g_aig.aig,1,1,3971,19,75449,57968,1.301563,1,0,synthflow_exact,Yosys abc gate set aig
