case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex280,ex280_prefix_parity_reduce_top4_first_phi_first_abc_g_aig,1,1,869,30,26070,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex280/verilog/ex280_unknown_key_ac_decomp_prefix_parity_reduce_top4_first_phi_first.v,student/work/ex280_ex284_frontend_key_ac_decomp_synthflow_20260608_1913/ex280/aigs/ex280_prefix_parity_reduce_top4_first_phi_first_abc_g_aig.aig,Yosys abc gate set aig
ex280,ex280_prefix_parity_reduce_top4_first_phi_first_synth_preset,1,1,865,29,25085,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex280/verilog/ex280_unknown_key_ac_decomp_prefix_parity_reduce_top4_first_phi_first.v,student/work/ex280_ex284_frontend_key_ac_decomp_synthflow_20260608_1913/ex280/aigs/ex280_prefix_parity_reduce_top4_first_phi_first_synth_preset.aig,Yosys synth preset with flatten
ex281,ex281_prefix_parity_reduce_top4_first_phi_first_abc_g_aig,1,1,1025,34,34850,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex281/verilog/ex281_unknown_key_ac_decomp_prefix_parity_reduce_top4_first_phi_first.v,student/work/ex280_ex284_frontend_key_ac_decomp_synthflow_20260608_1913/ex281/aigs/ex281_prefix_parity_reduce_top4_first_phi_first_abc_g_aig.aig,Yosys abc gate set aig
ex281,ex281_prefix_parity_reduce_top4_first_phi_first_synth_preset,1,1,1066,34,36244,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex281/verilog/ex281_unknown_key_ac_decomp_prefix_parity_reduce_top4_first_phi_first.v,student/work/ex280_ex284_frontend_key_ac_decomp_synthflow_20260608_1913/ex281/aigs/ex281_prefix_parity_reduce_top4_first_phi_first_synth_preset.aig,Yosys synth preset with flatten
ex282,ex282_prefix_parity_reduce_top4_first_phi_first_abc_g_aig,1,1,1206,36,43416,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex282/verilog/ex282_unknown_key_ac_decomp_prefix_parity_reduce_top4_first_phi_first.v,student/work/ex280_ex284_frontend_key_ac_decomp_synthflow_20260608_1913/ex282/aigs/ex282_prefix_parity_reduce_top4_first_phi_first_abc_g_aig.aig,Yosys abc gate set aig
ex282,ex282_prefix_parity_reduce_top4_first_phi_first_synth_preset,1,1,1211,38,46018,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex282/verilog/ex282_unknown_key_ac_decomp_prefix_parity_reduce_top4_first_phi_first.v,student/work/ex280_ex284_frontend_key_ac_decomp_synthflow_20260608_1913/ex282/aigs/ex282_prefix_parity_reduce_top4_first_phi_first_synth_preset.aig,Yosys synth preset with flatten
ex283,ex283_prefix_parity_reduce_top4_first_phi_first_abc_g_aig,1,1,1388,39,54132,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex283/verilog/ex283_unknown_key_ac_decomp_prefix_parity_reduce_top4_first_phi_first.v,student/work/ex280_ex284_frontend_key_ac_decomp_synthflow_20260608_1913/ex283/aigs/ex283_prefix_parity_reduce_top4_first_phi_first_abc_g_aig.aig,Yosys abc gate set aig
ex283,ex283_prefix_parity_reduce_top4_first_phi_first_synth_preset,1,1,1363,39,53157,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex283/verilog/ex283_unknown_key_ac_decomp_prefix_parity_reduce_top4_first_phi_first.v,student/work/ex280_ex284_frontend_key_ac_decomp_synthflow_20260608_1913/ex283/aigs/ex283_prefix_parity_reduce_top4_first_phi_first_synth_preset.aig,Yosys synth preset with flatten
ex284,ex284_prefix_parity_reduce_top4_first_phi_first_abc_g_aig,1,1,1571,42,65982,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex284/verilog/ex284_unknown_key_ac_decomp_prefix_parity_reduce_top4_first_phi_first.v,student/work/ex280_ex284_frontend_key_ac_decomp_synthflow_20260608_1913/ex284/aigs/ex284_prefix_parity_reduce_top4_first_phi_first_abc_g_aig.aig,Yosys abc gate set aig
ex284,ex284_prefix_parity_reduce_top4_first_phi_first_synth_preset,1,1,1620,40,64800,student/work/ex280_ex284_frontend_key_ac_decomp_20260608_1909/ex284/verilog/ex284_unknown_key_ac_decomp_prefix_parity_reduce_top4_first_phi_first.v,student/work/ex280_ex284_frontend_key_ac_decomp_synthflow_20260608_1913/ex284/aigs/ex284_prefix_parity_reduce_top4_first_phi_first_synth_preset.aig,Yosys synth preset with flatten
