case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex225,ex225_fp16_log10_sign_exp_mant_case,fp16_log10,sign_exp_mant_case,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex225/verilog/ex225_fp16_log10_sign_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex225/aigs/ex225_fp16_log10_sign_exp_mant_case.aig,1,1,11616,23,267168,116676,2.289828,0,0,structural_exact,structural_exact FP16 frontend candidate
ex226,ex226_fp16_sin_positive_default_exp_mant_case,fp16_sin,positive_default_exp_mant_case,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex226/verilog/ex226_fp16_sin_positive_default_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex226/aigs/ex226_fp16_sin_positive_default_exp_mant_case.aig,1,1,33460,23,769580,587790,1.309277,1,0,structural_exact,structural_exact FP16 frontend candidate
ex227,ex227_fp16_tan_positive_default_exp_mant_case,fp16_tan,positive_default_exp_mant_case,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex227/verilog/ex227_fp16_tan_positive_default_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex227/aigs/ex227_fp16_tan_positive_default_exp_mant_case.aig,1,1,40817,23,938791,721639,1.300915,1,0,structural_exact,structural_exact FP16 frontend candidate
ex228,ex228_fp16_sinh_semantic_sign_exp_field_defaults,fp16_sinh,semantic_sign_exp_field_defaults,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex228/verilog/ex228_fp16_sinh_semantic_sign_exp_field_defaults.v,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex228/aigs/ex228_fp16_sinh_semantic_sign_exp_field_defaults.aig,1,1,6653,21,139713,101205,1.380495,1,0,semantic_hybrid,semantic_hybrid FP16 frontend candidate
ex229,ex229_fp16_tanh_semantic_positive_field_defaults,fp16_tanh,semantic_positive_field_defaults,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex229/verilog/ex229_fp16_tanh_semantic_positive_field_defaults.v,student/work/ex225_ex229_frontend_fp16_semantic_20260607_1106/ex229/aigs/ex229_fp16_tanh_semantic_positive_field_defaults.aig,1,1,3996,20,79920,57968,1.378692,1,0,semantic_hybrid,semantic_hybrid FP16 frontend candidate
