case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex225,ex225_abc_g_aig_abc_g_aig_d18,fp16_log10,abc_g_aig_d18,student/seeds/fp16/ex225_ex229_frontend_fp16_bitrun_shells_current/ex225/verilog/ex225_fp16_log10_bitrun_bits12_9_t32.v,student/work/ex225_ex229_frontend_fp16_synthflow_neighbor_20260607_1240/ex225/aigs/ex225_abc_g_aig_abc_g_aig_d18.aig,1,1,11499,22,252978,116676,2.168209,0,0,synthflow_exact,Yosys abc gate set aig delay target 18
ex226,ex226_abc_g_aig_abc_g_aig_d18,fp16_sin,abc_g_aig_d18,student/seeds/fp16/ex225_ex229_frontend_fp16_bitrun_shells_current/ex226/verilog/ex226_fp16_sin_positive_default_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_synthflow_neighbor_20260607_1240/ex226/aigs/ex226_abc_g_aig_abc_g_aig_d18.aig,1,1,33356,22,733832,587790,1.248459,1,0,synthflow_exact,Yosys abc gate set aig delay target 18
ex227,ex227_abc_g_aig_abc_g_aig_d18,fp16_tan,abc_g_aig_d18,student/seeds/fp16/ex225_ex229_frontend_fp16_bitrun_shells_current/ex227/verilog/ex227_fp16_tan_positive_default_exp_mant_case.v,student/work/ex225_ex229_frontend_fp16_synthflow_neighbor_20260607_1240/ex227/aigs/ex227_abc_g_aig_abc_g_aig_d18.aig,1,1,40629,22,893838,721639,1.238622,1,0,synthflow_exact,Yosys abc gate set aig delay target 18
ex228,ex228_abc_g_aig_abc_g_aig_d18,fp16_sinh,abc_g_aig_d18,student/seeds/fp16/ex225_ex229_frontend_fp16_bitrun_shells_current/ex228/verilog/ex228_fp16_sinh_semantic_sign_exp_field_defaults.v,student/work/ex225_ex229_frontend_fp16_synthflow_neighbor_20260607_1240/ex228/aigs/ex228_abc_g_aig_abc_g_aig_d18.aig,1,1,6627,20,132540,101205,1.309619,1,0,synthflow_exact,Yosys abc gate set aig delay target 18
ex229,ex229_abc_g_aig_abc_g_aig_d18,fp16_tanh,abc_g_aig_d18,student/seeds/fp16/ex225_ex229_frontend_fp16_bitrun_shells_current/ex229/verilog/ex229_fp16_tanh_semantic_positive_field_defaults.v,student/work/ex225_ex229_frontend_fp16_synthflow_neighbor_20260607_1240/ex229/aigs/ex229_abc_g_aig_abc_g_aig_d18.aig,1,1,3971,19,75449,57968,1.301563,1,0,synthflow_exact,Yosys abc gate set aig delay target 18
