case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes
ex286,ex286_unknown_symcof_interleave_f00_k4_onehot_group,unknown_symmetry_cofactor_classonehot,interleave_f00_k4_onehot_group,student/work/ex286_frontend_symcof_selector_20260609_0822/ex286/verilog/ex286_unknown_symcof_interleave_f00_k4_onehot_group.v,student/work/ex286_frontend_symcof_selector_20260609_0822/ex286/aigs/ex286_unknown_symcof_interleave_f00_k4_onehot_group.aig,1,1,1,1449,16,23184,1.446,"pairs=4:5,6:7; order=interleave; policy=f00; mux_style=onehot; bdd_share=group; outer_bits=0:12:1:11; inner_bits=2:3:4:5:6:7:8:9:10; classes=16; group_nodes=134:147:145:152:150:133:157:153:148:141:123:139:150:143:143:133; total_group_nodes=2291; anf_bits=; popcount_repair_bits=; hash=9fd478cb0a63",unknown symmetry cofactor class-onehot Verilog seed
ex286,ex286_unknown_symcof_interleave_f00_bits_0_1_9_10_onehot_group,unknown_symmetry_cofactor_classonehot,interleave_f00_bits_0_1_9_10_onehot_group,student/work/ex286_frontend_symcof_selector_20260609_0822/ex286/verilog/ex286_unknown_symcof_interleave_f00_bits_0_1_9_10_onehot_group.v,student/work/ex286_frontend_symcof_selector_20260609_0822/ex286/aigs/ex286_unknown_symcof_interleave_f00_bits_0_1_9_10_onehot_group.aig,1,1,1,1473,18,26514,1.370,"pairs=4:5,6:7; order=interleave; policy=f00; mux_style=onehot; bdd_share=group; outer_bits=0:1:9:10; inner_bits=2:3:4:5:6:7:8:11:12; classes=16; group_nodes=89:98:103:87:135:118:117:119:107:108:112:113:96:101:108:76; total_group_nodes=1687; anf_bits=; popcount_repair_bits=; hash=86ea1480f9f2",unknown symmetry cofactor class-onehot Verilog seed
