case,candidate_id,hypothesis,variant,verilog_path,aig_path,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex270,ex270_square_low5_case_high_direct_wreduce_abc_g_aig,unsigned_square_x_times_x,low5_case_high_direct+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_constcofactor_20260609_1138/ex270/verilog/ex270_square_low5_case_high_direct.v,student/work/ex270_ex274_frontend_square_constcofactor_20260609_1138/ex270/aigs/ex270_square_low5_case_high_direct_wreduce_abc_g_aig.aig,167,22,3674,2076,1.769750,0,0,square_specific_structural_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=low5_case_high_direct; flow=wreduce_abc_g_aig
ex271,ex271_square_low4_case_high_direct_abc_g_aig,unsigned_square_x_times_x,low4_case_high_direct+abc_g_aig,student/work/ex270_ex274_frontend_square_constcofactor_20260609_1138/ex271/verilog/ex271_square_low4_case_high_direct.v,student/work/ex270_ex274_frontend_square_constcofactor_20260609_1138/ex271/aigs/ex271_square_low4_case_high_direct_abc_g_aig.aig,327,32,10464,5542,1.888127,0,0,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=low4_case_high_direct; flow=abc_g_aig
ex272,ex272_square_low_high_split_hcla_wreduce_abc_g_aig,unsigned_square_x_times_x,low_high_split_hcla+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_constcofactor_20260609_1138/ex272/verilog/ex272_square_low_high_split_hcla.v,student/work/ex270_ex274_frontend_square_constcofactor_20260609_1138/ex272/aigs/ex272_square_low_high_split_hcla_wreduce_abc_g_aig.aig,538,35,18830,10880,1.730699,0,0,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=low_high_split_hcla; flow=wreduce_abc_g_aig
ex273,ex273_square_low5_case_high_direct_synth_preset,unsigned_square_x_times_x,low5_case_high_direct+synth_preset,student/work/ex270_ex274_frontend_square_constcofactor_20260609_1138/ex273/verilog/ex273_square_low5_case_high_direct.v,student/work/ex270_ex274_frontend_square_constcofactor_20260609_1138/ex273/aigs/ex273_square_low5_case_high_direct_synth_preset.aig,763,47,35861,15078,2.378366,0,0,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=low5_case_high_direct; flow=synth_preset
ex274,ex274_square_low_high_split_hcla_synth_preset,unsigned_square_x_times_x,low_high_split_hcla+synth_preset,student/work/ex270_ex274_frontend_square_constcofactor_20260609_1138/ex274/verilog/ex274_square_low_high_split_hcla.v,student/work/ex270_ex274_frontend_square_constcofactor_20260609_1138/ex274/aigs/ex274_square_low_high_split_hcla_synth_preset.aig,1172,47,55084,21630,2.546648,0,0,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=low_high_split_hcla; flow=synth_preset
