case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex280,ex280_prefix_parity_reduce_interleave_abc_d20,unknown_transformed_key_bdd,abc_d20,student/work/ex280_ex284_frontend_bdd_parity_reduce_key_20260608_1748/ex280/verilog/ex280_unknown_bdd_key_prefix_parity_reduce_interleave.v,student/work/ex280_ex284_frontend_bdd_parity_reduce_key_synthflow_20260608_1751/ex280/aigs/ex280_prefix_parity_reduce_interleave_abc_d20.aig,1,1,1,816,30,24480,2415,10.136646,0,0,0.445,Yosys abc delay target 20,synthflow_exact,Yosys abc delay target 20
ex280,ex280_prefix_parity_reduce_interleave_abc_d24,unknown_transformed_key_bdd,abc_d24,student/work/ex280_ex284_frontend_bdd_parity_reduce_key_20260608_1748/ex280/verilog/ex280_unknown_bdd_key_prefix_parity_reduce_interleave.v,student/work/ex280_ex284_frontend_bdd_parity_reduce_key_synthflow_20260608_1751/ex280/aigs/ex280_prefix_parity_reduce_interleave_abc_d24.aig,1,1,1,816,30,24480,2415,10.136646,0,0,0.441,Yosys abc delay target 24,synthflow_exact,Yosys abc delay target 24
ex280,ex280_prefix_parity_reduce_interleave_abc_g_aig,unknown_transformed_key_bdd,abc_g_aig,student/work/ex280_ex284_frontend_bdd_parity_reduce_key_20260608_1748/ex280/verilog/ex280_unknown_bdd_key_prefix_parity_reduce_interleave.v,student/work/ex280_ex284_frontend_bdd_parity_reduce_key_synthflow_20260608_1751/ex280/aigs/ex280_prefix_parity_reduce_interleave_abc_g_aig.aig,1,1,1,796,29,23084,2415,9.558592,0,0,0.468,Yosys abc gate set aig,synthflow_exact,Yosys abc gate set aig
ex280,ex280_prefix_parity_reduce_interleave_extra_opt_share,unknown_transformed_key_bdd,extra_opt_share,student/work/ex280_ex284_frontend_bdd_parity_reduce_key_20260608_1748/ex280/verilog/ex280_unknown_bdd_key_prefix_parity_reduce_interleave.v,student/work/ex280_ex284_frontend_bdd_parity_reduce_key_synthflow_20260608_1751/ex280/aigs/ex280_prefix_parity_reduce_interleave_extra_opt_share.aig,1,1,1,816,30,24480,2415,10.136646,0,0,0.464,extra opt_reduce/opt_muxtree/wreduce/share before techmap,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap
ex280,ex280_prefix_parity_reduce_interleave_synth_preset,unknown_transformed_key_bdd,synth_preset,student/work/ex280_ex284_frontend_bdd_parity_reduce_key_20260608_1748/ex280/verilog/ex280_unknown_bdd_key_prefix_parity_reduce_interleave.v,student/work/ex280_ex284_frontend_bdd_parity_reduce_key_synthflow_20260608_1751/ex280/aigs/ex280_prefix_parity_reduce_interleave_synth_preset.aig,1,1,1,823,30,24690,2415,10.223602,0,0,0.643,Yosys synth preset with flatten,synthflow_exact,Yosys synth preset with flatten
ex280,ex280_prefix_parity_reduce_interleave_abc_g_aig_d20,unknown_transformed_key_bdd,abc_g_aig_d20,student/work/ex280_ex284_frontend_bdd_parity_reduce_key_20260608_1748/ex280/verilog/ex280_unknown_bdd_key_prefix_parity_reduce_interleave.v,student/work/ex280_ex284_frontend_bdd_parity_reduce_key_synthflow_20260608_1751/ex280/aigs/ex280_prefix_parity_reduce_interleave_abc_g_aig_d20.aig,1,1,1,796,29,23084,2415,9.558592,0,0,0.446,Yosys abc gate set aig delay target 20,synthflow_exact,Yosys abc gate set aig delay target 20
ex281,ex281_prefix_parity_reduce_interleave_abc_d20,unknown_transformed_key_bdd,abc_d20,student/work/ex280_ex284_frontend_bdd_parity_reduce_key_20260608_1748/ex281/verilog/ex281_unknown_bdd_key_prefix_parity_reduce_interleave.v,student/work/ex280_ex284_frontend_bdd_parity_reduce_key_synthflow_20260608_1751/ex281/aigs/ex281_prefix_parity_reduce_interleave_abc_d20.aig,1,1,1,957,33,31581,2336,13.519264,0,0,0.524,Yosys abc delay target 20,synthflow_exact,Yosys abc delay target 20
ex281,ex281_prefix_parity_reduce_interleave_abc_d24,unknown_transformed_key_bdd,abc_d24,student/work/ex280_ex284_frontend_bdd_parity_reduce_key_20260608_1748/ex281/verilog/ex281_unknown_bdd_key_prefix_parity_reduce_interleave.v,student/work/ex280_ex284_frontend_bdd_parity_reduce_key_synthflow_20260608_1751/ex281/aigs/ex281_prefix_parity_reduce_interleave_abc_d24.aig,1,1,1,957,33,31581,2336,13.519264,0,0,0.541,Yosys abc delay target 24,synthflow_exact,Yosys abc delay target 24
ex281,ex281_prefix_parity_reduce_interleave_abc_g_aig,unknown_transformed_key_bdd,abc_g_aig,student/work/ex280_ex284_frontend_bdd_parity_reduce_key_20260608_1748/ex281/verilog/ex281_unknown_bdd_key_prefix_parity_reduce_interleave.v,student/work/ex280_ex284_frontend_bdd_parity_reduce_key_synthflow_20260608_1751/ex281/aigs/ex281_prefix_parity_reduce_interleave_abc_g_aig.aig,1,1,1,932,33,30756,2336,13.166096,0,0,0.532,Yosys abc gate set aig,synthflow_exact,Yosys abc gate set aig
ex281,ex281_prefix_parity_reduce_interleave_extra_opt_share,unknown_transformed_key_bdd,extra_opt_share,student/work/ex280_ex284_frontend_bdd_parity_reduce_key_20260608_1748/ex281/verilog/ex281_unknown_bdd_key_prefix_parity_reduce_interleave.v,student/work/ex280_ex284_frontend_bdd_parity_reduce_key_synthflow_20260608_1751/ex281/aigs/ex281_prefix_parity_reduce_interleave_extra_opt_share.aig,1,1,1,957,33,31581,2336,13.519264,0,0,0.538,extra opt_reduce/opt_muxtree/wreduce/share before techmap,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap
