case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex231,ex231_nested_bits9_hi6_abc_g_aig,fp16_reciprocal,abc_g_aig,student/seeds/fp16/ex231_ex233_ex234_frontend_fp16_power_nested_current_20260607_2027/ex231/verilog/ex231_nested_bits9_hi6.v,student/seeds/fp16/ex231_ex233_ex234_frontend_fp16_power_nested_current_20260607_2027/ex231/aigs/ex231_nested_bits9_hi6_abc_g_aig.aig,1,1,1163,14,16282,14066,1.157543,1,0,semantic_exact,ex232-style reciprocal: out_exp=30-exp-(mant!=0); mant bit9 run tree; low9 nested hi6 LUT; signed output relation
ex233,ex233_nested_bits9_8_hi6_abc_g_aig,fp16_sqrt,abc_g_aig,student/seeds/fp16/ex231_ex233_ex234_frontend_fp16_power_nested_current_20260607_2027/ex233/verilog/ex233_nested_bits9_8_hi6.v,student/seeds/fp16/ex231_ex233_ex234_frontend_fp16_power_nested_current_20260607_2027/ex233/aigs/ex233_nested_bits9_8_hi6_abc_g_aig.aig,1,1,1530,15,22950,20174,1.137603,1,0,semantic_exact,ex232-style sqrt: out_exp=(exp+15)>>1; mantissa split by exponent parity; bits9/8 run trees; low8 nested hi6 LUT; signed zero preserved
ex234,ex234_nested_bits9_8_hi5_abc_g_aig,fp16_reciprocal_square,abc_g_aig,student/seeds/fp16/ex231_ex233_ex234_frontend_fp16_power_nested_current_20260607_2027/ex234/verilog/ex234_nested_bits9_8_hi5.v,student/seeds/fp16/ex231_ex233_ex234_frontend_fp16_power_nested_current_20260607_2027/ex234/aigs/ex234_nested_bits9_8_hi5_abc_g_aig.aig,1,1,1351,17,22967,15561,1.475933,1,0,semantic_exact,ex232-style reciprocal-square: out_exp=45-2*exp-(mant!=0)-(mant>=425); mant bits9/8 run trees; low8 nested hi5 LUT
