case,candidate_id,evaluate_status,equivalent,area,delay,adp,verilog_path,aig_path,log_path,agent_id,notes,status,output_dir,evaluate_log,runtime_sec,shard_csv,domain,method_signature
ex242,ex242_r70_den_interval_planes,OK,1,1655,22,36410,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex242/verilog/ex242_r70_den_interval_planes.v,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex242/aigs/ex242_r70_den_interval_planes.aig,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex242/logs/ex242_r70_den_interval_planes.evaluate.py.log,sub-fp8-mid-source-r70,official evaluate.py OK; yosys_log=student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex242/logs/ex242_r70_den_interval_planes.yosys.log; synth_sec=1.275; eval_sec=0.523,OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex242/eval/ex242_r70_den_interval_planes,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex242/logs/ex242_r70_den_interval_planes.evaluate.py.log,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-fp8-mid-source-r70/evaluation_results.csv,float_fp8,ex242|E4M3FN packed low-over-high division|denominator-normalized reciprocal interval predicates|shared divisor special shell and denominator-bucket quotient interval planes|repo_yosys_frontend_default|official_evaluate|denominator_interval_planes
ex242,ex242_r70_delta_quotient_class_planes,OK,1,1293,22,28446,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex242/verilog/ex242_r70_delta_quotient_class_planes.v,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex242/aigs/ex242_r70_delta_quotient_class_planes.aig,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex242/logs/ex242_r70_delta_quotient_class_planes.evaluate.py.log,sub-fp8-mid-source-r70,official evaluate.py OK; yosys_log=student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex242/logs/ex242_r70_delta_quotient_class_planes.yosys.log; synth_sec=1.196; eval_sec=0.517,OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex242/eval/ex242_r70_delta_quotient_class_planes,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex242/logs/ex242_r70_delta_quotient_class_planes.evaluate.py.log,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-fp8-mid-source-r70/evaluation_results.csv,float_fp8,ex242|E4M3FN packed low-over-high division|delta-major quotient class network|shared exponent-delta shell with quotient class planes grouped by delta|repo_yosys_frontend_default|official_evaluate|delta_quotient_class_planes
ex245,ex245_r70_branch_record_planes,OK,1,2449,39,95511,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex245/verilog/ex245_r70_branch_record_planes.v,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex245/aigs/ex245_r70_branch_record_planes.aig,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex245/logs/ex245_r70_branch_record_planes.evaluate.py.log,sub-fp8-mid-source-r70,official evaluate.py OK; yosys_log=student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex245/logs/ex245_r70_branch_record_planes.yosys.log; synth_sec=4.144; eval_sec=0.781,OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex245/eval/ex245_r70_branch_record_planes,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex245/logs/ex245_r70_branch_record_planes.evaluate.py.log,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-fp8-mid-source-r70/evaluation_results.csv,float_fp8,ex245|E5M2FN packed add|one-hot branch record with shared selected magnitude/sign output planes|branch record one-hot small-gap/saturation/pass-through selectors feeding full-word magnitude plane|repo_yosys_frontend_default|official_evaluate|one_hot_branch_planes
ex245,ex245_r70_gap_major_nested_planes,OK,1,1427,33,47091,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex245/verilog/ex245_r70_gap_major_nested_planes.v,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex245/aigs/ex245_r70_gap_major_nested_planes.aig,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex245/logs/ex245_r70_gap_major_nested_planes.evaluate.py.log,sub-fp8-mid-source-r70,official evaluate.py OK; yosys_log=student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex245/logs/ex245_r70_gap_major_nested_planes.yosys.log; synth_sec=2.409; eval_sec=0.799,OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex245/eval/ex245_r70_gap_major_nested_planes,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-mid-source-r70/ex245/logs/ex245_r70_gap_major_nested_planes.evaluate.py.log,,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-fp8-mid-source-r70/evaluation_results.csv,float_fp8,ex245|E5M2FN packed add|gap-major nested same/diff small-gap tables|shared sorted E5M2 decode with gap bucket functions and full-word output grouping|repo_yosys_frontend_default|official_evaluate|gap_major_full_word
ex244,ex244_r70_delta_ge_cells,OK,1,1146,46,52716,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex244/verilog/ex244_r70_delta_ge_cells.v,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex244/aigs/ex244_r70_delta_ge_cells.aig,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex244/logs/ex244_r70_delta_ge_cells.evaluate.py.log,sub-fp8-worst-source-r70,official evaluate.py OK; current_overall=8928; frontend_best=9120; reference=4272,OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex244/official_output/ex244_r70_delta_ge_cells,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex244/logs/ex244_r70_delta_ge_cells.evaluate.py.log,0.491,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-fp8-worst-source-r70/evaluation_results.csv,float_fp8,ex244|E4M3FN packed hypot|bit-sliced delta-ge threshold cells over max-eff gap sig key|shared abs max/min decode plus monotone delta threshold cells|yosys_synth_preset_aig|official_evaluate|max plus summed delta-ge bits with saturation clamp
ex244,ex244_r70_gap_sqkernel_thresholds,OK,1,501,47,23547,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex244/verilog/ex244_r70_gap_sqkernel_thresholds.v,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex244/aigs/ex244_r70_gap_sqkernel_thresholds.aig,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex244/logs/ex244_r70_gap_sqkernel_thresholds.evaluate.py.log,sub-fp8-worst-source-r70,official evaluate.py OK; current_overall=8928; frontend_best=9120; reference=4272,OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex244/official_output/ex244_r70_gap_sqkernel_thresholds,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex244/logs/ex244_r70_gap_sqkernel_thresholds.evaluate.py.log,0.512,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-fp8-worst-source-r70/evaluation_results.csv,float_fp8,"ex244|E4M3FN packed hypot|gap-cofactored min-significand square threshold kernels|shared abs max/min decode, min_sig square kernel, per-gap threshold cells|yosys_synth_preset_aig|official_evaluate|cofactored delta thresholds summed into max-plus-delta output"
ex246,ex246_r70_pprod_threshold_cells,OK,1,341,31,10571,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex246/verilog/ex246_r70_pprod_threshold_cells.v,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex246/aigs/ex246_r70_pprod_threshold_cells.aig,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex246/logs/ex246_r70_pprod_threshold_cells.evaluate.py.log,sub-fp8-worst-source-r70,official evaluate.py OK; current_overall=5984; frontend_best=6888; reference=2805,OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex246/official_output/ex246_r70_pprod_threshold_cells,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex246/logs/ex246_r70_pprod_threshold_cells.evaluate.py.log,0.446,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-fp8-worst-source-r70/evaluation_results.csv,float_fp8,"ex246|E5M2FN packed multiply|explicit partial-product sig cell bank with exponent-zone threshold attrs|shared sign xor, effective exponents, bit-sliced significand product, product attrs|yosys_synth_preset_aig|official_evaluate|product attr drives zero low linear saturation regions"
ex246,ex246_r70_sigpair_onehot_cells,OK,1,444,27,11988,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex246/verilog/ex246_r70_sigpair_onehot_cells.v,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex246/aigs/ex246_r70_sigpair_onehot_cells.aig,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex246/logs/ex246_r70_sigpair_onehot_cells.evaluate.py.log,sub-fp8-worst-source-r70,official evaluate.py OK; current_overall=5984; frontend_best=6888; reference=2805,OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex246/official_output/ex246_r70_sigpair_onehot_cells,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex246/logs/ex246_r70_sigpair_onehot_cells.evaluate.py.log,0.446,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-fp8-worst-source-r70/evaluation_results.csv,float_fp8,ex246|E5M2FN packed multiply|sigpair onehot reusable product-cell bank|shared sigpair onehots and exponent-zone attrs without product-zero selector replay|yosys_synth_preset_aig|official_evaluate|onehot-selected attrs feeding common magnitude assembler
ex247,ex247_r70_recip_interval_cells,OK,1,437,41,17917,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex247/verilog/ex247_r70_recip_interval_cells.v,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex247/aigs/ex247_r70_recip_interval_cells.aig,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex247/logs/ex247_r70_recip_interval_cells.evaluate.py.log,sub-fp8-worst-source-r70,official evaluate.py OK; current_overall=6804; frontend_best=7291; reference=2975,OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex247/official_output/ex247_r70_recip_interval_cells,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex247/logs/ex247_r70_recip_interval_cells.evaluate.py.log,0.457,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-fp8-worst-source-r70/evaluation_results.csv,float_fp8,ex247|E5M2FN low-over-high division|reciprocal interval quotient predicates|shared denominator reciprocal quotient class and exponent delta predicates|yosys_synth_preset_aig|official_evaluate|quotient class magnitude with shared special-case shell
ex247,ex247_r70_subcompare_threshold,OK,1,448,32,14336,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex247/verilog/ex247_r70_subcompare_threshold.v,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex247/aigs/ex247_r70_subcompare_threshold.aig,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex247/logs/ex247_r70_subcompare_threshold.evaluate.py.log,sub-fp8-worst-source-r70,official evaluate.py OK; current_overall=6804; frontend_best=7291; reference=2975,OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex247/official_output/ex247_r70_subcompare_threshold,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex247/logs/ex247_r70_subcompare_threshold.evaluate.py.log,0.477,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-fp8-worst-source-r70/evaluation_results.csv,float_fp8,ex247|E5M2FN low-over-high division|denominator-normalized subtract/compare threshold network|shared sign exponent delta significand decode and quotient threshold comparisons|yosys_synth_preset_aig|official_evaluate|threshold-quantized magnitude bits
ex249,ex249_r70_minsq_delta_cells,OK,1,187,33,6171,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex249/verilog/ex249_r70_minsq_delta_cells.v,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex249/aigs/ex249_r70_minsq_delta_cells.aig,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex249/logs/ex249_r70_minsq_delta_cells.evaluate.py.log,sub-fp8-worst-source-r70,official evaluate.py OK; current_overall=3339; frontend_best=4342; reference=2079,OK,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex249/official_output/ex249_r70_minsq_delta_cells,student/work/frontend_source_parallel_round70_20260613_1235/sub-fp8-worst-source-r70/ex249/logs/ex249_r70_minsq_delta_cells.evaluate.py.log,0.448,student/frontend_campaigns/campaigns/frontend_source_parallel_round70_20260613_1235/agent_shards/sub-fp8-worst-source-r70/evaluation_results.csv,float_fp8,"ex249|E5M2FN packed hypot|active-gap min-significand square delta threshold cells|shared raw exponent max/min decode, min_sig square, gap0/gap1 threshold cells|yosys_synth_preset_aig|official_evaluate|max plus monotone ge1/ge2 cells"
