case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex273,ex273_square_hybrid_bddtop2_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop2+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop2.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop2_abc_g_aig.aig,1,1,1,738,36,26568,15078,1.762037,0,0,0.776,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop2; flow=abc_g_aig
ex273,ex273_square_hybrid_bddtop2_csel8_synth_preset,unsigned_square_x_times_x,hybrid_bddtop2_csel8+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop2_csel8.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop2_csel8_synth_preset.aig,1,1,1,736,36,26496,15078,1.757262,0,0,0.944,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop2_csel8; flow=synth_preset
ex273,ex273_square_hybrid_bddtop3_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop3+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop3.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop3_abc_g_aig.aig,1,1,1,764,35,26740,15078,1.773445,0,0,0.768,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop3; flow=abc_g_aig
ex273,ex273_square_hybrid_bddtop3_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop3+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop3.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop3_wreduce_abc_g_aig.aig,1,1,1,763,36,27468,15078,1.821727,0,0,0.794,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop3; flow=wreduce_abc_g_aig
ex273,ex273_square_hybrid_bddtop3_synth_preset,unsigned_square_x_times_x,hybrid_bddtop3+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop3.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop3_synth_preset.aig,1,1,1,761,35,26635,15078,1.766481,0,0,0.949,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop3; flow=synth_preset
ex273,ex273_square_hybrid_bddtop3_csel4_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop3_csel4+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop3_csel4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop3_csel4_abc_g_aig.aig,1,1,1,760,37,28120,15078,1.864969,0,0,0.763,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop3_csel4; flow=abc_g_aig
ex273,ex273_square_hybrid_bddtop3_csel4_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop3_csel4+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop3_csel4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop3_csel4_wreduce_abc_g_aig.aig,1,1,1,759,37,28083,15078,1.862515,0,0,0.795,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop3_csel4; flow=wreduce_abc_g_aig
ex273,ex273_square_hybrid_bddtop3_csel4_synth_preset,unsigned_square_x_times_x,hybrid_bddtop3_csel4+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop3_csel4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop3_csel4_synth_preset.aig,1,1,1,755,38,28690,15078,1.902772,0,0,0.949,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop3_csel4; flow=synth_preset
ex273,ex273_square_hybrid_bddtop3_csel5_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop3_csel5+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop3_csel5.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop3_csel5_abc_g_aig.aig,1,1,1,753,39,29367,15078,1.947672,0,0,0.762,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop3_csel5; flow=abc_g_aig
ex273,ex273_square_hybrid_bddtop3_csel5_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop3_csel5+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop3_csel5.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop3_csel5_wreduce_abc_g_aig.aig,1,1,1,748,39,29172,15078,1.934739,0,0,0.784,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop3_csel5; flow=wreduce_abc_g_aig
ex273,ex273_square_hybrid_bddtop3_csel5_synth_preset,unsigned_square_x_times_x,hybrid_bddtop3_csel5+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop3_csel5.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop3_csel5_synth_preset.aig,1,1,1,751,39,29289,15078,1.942499,0,0,0.941,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop3_csel5; flow=synth_preset
ex273,ex273_square_hybrid_bddtop3_csel8_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop3_csel8+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop3_csel8.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop3_csel8_abc_g_aig.aig,1,1,1,764,35,26740,15078,1.773445,0,0,0.774,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop3_csel8; flow=abc_g_aig
ex273,ex273_square_hybrid_bddtop3_csel8_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop3_csel8+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop3_csel8.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop3_csel8_wreduce_abc_g_aig.aig,1,1,1,763,36,27468,15078,1.821727,0,0,0.779,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop3_csel8; flow=wreduce_abc_g_aig
ex273,ex273_square_hybrid_bddtop3_csel8_synth_preset,unsigned_square_x_times_x,hybrid_bddtop3_csel8+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop3_csel8.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop3_csel8_synth_preset.aig,1,1,1,761,35,26635,15078,1.766481,0,0,0.945,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop3_csel8; flow=synth_preset
ex273,ex273_square_hybrid_bddtop4_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop4+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop4_abc_g_aig.aig,1,1,1,800,35,28000,15078,1.857010,0,0,0.762,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop4; flow=abc_g_aig
ex273,ex273_square_hybrid_bddtop4_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop4+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop4_wreduce_abc_g_aig.aig,1,1,1,797,33,26301,15078,1.744329,0,0,0.790,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop4; flow=wreduce_abc_g_aig
ex273,ex273_square_hybrid_bddtop4_synth_preset,unsigned_square_x_times_x,hybrid_bddtop4+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop4_synth_preset.aig,1,1,1,798,33,26334,15078,1.746518,0,0,0.953,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop4; flow=synth_preset
ex273,ex273_square_hybrid_bddtop4_csel4_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop4_csel4+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop4_csel4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop4_csel4_abc_g_aig.aig,1,1,1,795,35,27825,15078,1.845404,0,0,0.764,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop4_csel4; flow=abc_g_aig
ex273,ex273_square_hybrid_bddtop4_csel4_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop4_csel4+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop4_csel4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop4_csel4_wreduce_abc_g_aig.aig,1,1,1,795,35,27825,15078,1.845404,0,0,0.792,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop4_csel4; flow=wreduce_abc_g_aig
ex273,ex273_square_hybrid_bddtop4_csel4_synth_preset,unsigned_square_x_times_x,hybrid_bddtop4_csel4+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop4_csel4.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop4_csel4_synth_preset.aig,1,1,1,791,37,29267,15078,1.941040,0,0,0.962,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop4_csel4; flow=synth_preset
ex273,ex273_square_hybrid_bddtop4_csel5_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop4_csel5+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop4_csel5.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop4_csel5_abc_g_aig.aig,1,1,1,789,39,30771,15078,2.040788,0,0,0.771,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop4_csel5; flow=abc_g_aig
ex273,ex273_square_hybrid_bddtop4_csel5_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop4_csel5+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop4_csel5.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop4_csel5_wreduce_abc_g_aig.aig,1,1,1,786,38,29868,15078,1.980899,0,0,0.803,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop4_csel5; flow=wreduce_abc_g_aig
ex273,ex273_square_hybrid_bddtop4_csel5_synth_preset,unsigned_square_x_times_x,hybrid_bddtop4_csel5+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop4_csel5.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop4_csel5_synth_preset.aig,1,1,1,787,38,29906,15078,1.983420,0,0,0.960,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop4_csel5; flow=synth_preset
ex273,ex273_square_hybrid_bddtop4_csel6_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop4_csel6+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop4_csel6.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop4_csel6_abc_g_aig.aig,1,1,1,794,37,29378,15078,1.948402,0,0,0.778,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop4_csel6; flow=abc_g_aig
ex273,ex273_square_hybrid_bddtop4_csel6_wreduce_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop4_csel6+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop4_csel6.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop4_csel6_wreduce_abc_g_aig.aig,1,1,1,794,37,29378,15078,1.948402,0,0,0.803,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop4_csel6; flow=wreduce_abc_g_aig
ex273,ex273_square_hybrid_bddtop4_csel6_synth_preset,unsigned_square_x_times_x,hybrid_bddtop4_csel6+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_hybrid_bddtop4_csel6.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_hybrid_bddtop4_csel6_synth_preset.aig,1,1,1,790,37,29230,15078,1.938586,0,0,0.962,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop4_csel6; flow=synth_preset
ex273,ex273_square_wallace_square_outside_csel6_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel6+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_wallace_square_outside_csel6.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_wallace_square_outside_csel6_abc_g_aig.aig,1,1,1,718,39,28002,15078,1.857143,0,0,0.758,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel6; flow=abc_g_aig
ex273,ex273_square_wallace_square_outside_csel6_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel6+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_wallace_square_outside_csel6.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_wallace_square_outside_csel6_wreduce_abc_g_aig.aig,1,1,1,716,39,27924,15078,1.851970,0,0,0.769,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel6; flow=wreduce_abc_g_aig
ex273,ex273_square_wallace_square_outside_csel6_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel6+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_wallace_square_outside_csel6.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_wallace_square_outside_csel6_synth_preset.aig,1,1,1,715,39,27885,15078,1.849383,0,0,0.932,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel6; flow=synth_preset
ex273,ex273_square_wallace_square_outside_csel8_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel8+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_wallace_square_outside_csel8.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_wallace_square_outside_csel8_abc_g_aig.aig,1,1,1,725,38,27550,15078,1.827165,0,0,0.765,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel8; flow=abc_g_aig
ex273,ex273_square_wallace_square_outside_csel8_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_csel8+wreduce_abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_wallace_square_outside_csel8.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_wallace_square_outside_csel8_wreduce_abc_g_aig.aig,1,1,1,723,37,26751,15078,1.774174,0,0,0.765,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel8; flow=wreduce_abc_g_aig
ex273,ex273_square_wallace_square_outside_csel8_synth_preset,unsigned_square_x_times_x,wallace_square_outside_csel8+synth_preset,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/verilog/ex273_square_wallace_square_outside_csel8.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex273/aigs/ex273_square_wallace_square_outside_csel8_synth_preset.aig,1,1,1,724,37,26788,15078,1.776628,0,0,0.920,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside_csel8; flow=synth_preset
ex274,ex274_square_hybrid_bddtop2_abc_g_aig,unsigned_square_x_times_x,hybrid_bddtop2+abc_g_aig,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/verilog/ex274_square_hybrid_bddtop2.v,student/work/ex273_ex274_frontend_square_hybrid_bddtop_cselgroups_20260609_1240/ex274/aigs/ex274_square_hybrid_bddtop2_abc_g_aig.aig,1,1,1,994,44,43736,21630,2.022006,0,0,3.447,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2; flow=abc_g_aig
