case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex261,ex261_smul_split_half_signed_abc_g_aig_d13,signed low5_high5:a*b,split_half_signed+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex261/verilog/ex261_smul_split_half_signed.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex261/aigs/ex261_smul_split_half_signed_abc_g_aig_d13.aig,1,1,1,176,24,4224,2041,2.069574,0,0,0.240,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=split_half_signed; flow=abc_g_aig_d13
ex261,ex261_smul_abs_sign_wallace_abc_g_aig,signed low5_high5:a*b,abs_sign_wallace+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex261/verilog/ex261_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex261/aigs/ex261_smul_abs_sign_wallace_abc_g_aig.aig,1,1,1,177,24,4248,2041,2.081333,0,0,0.308,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=abs_sign_wallace; flow=abc_g_aig
ex261,ex261_smul_abs_sign_wallace_wreduce_abc_g_aig,signed low5_high5:a*b,abs_sign_wallace+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex261/verilog/ex261_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex261/aigs/ex261_smul_abs_sign_wallace_wreduce_abc_g_aig.aig,1,1,1,177,24,4248,2041,2.081333,0,0,0.307,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=abs_sign_wallace; flow=wreduce_abc_g_aig
ex261,ex261_smul_abs_sign_wallace_synth_preset_d9,signed low5_high5:a*b,abs_sign_wallace+synth_preset_d9,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex261/verilog/ex261_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex261/aigs/ex261_smul_abs_sign_wallace_synth_preset_d9.aig,1,1,1,177,24,4248,2041,2.081333,0,0,0.386,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=abs_sign_wallace; flow=synth_preset_d9
ex261,ex261_smul_abs_sign_wallace_synth_preset_d13,signed low5_high5:a*b,abs_sign_wallace+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex261/verilog/ex261_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex261/aigs/ex261_smul_abs_sign_wallace_synth_preset_d13.aig,1,1,1,177,24,4248,2041,2.081333,0,0,0.388,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=abs_sign_wallace; flow=synth_preset_d13
ex261,ex261_smul_abs_sign_wallace_synth_preset_d18,signed low5_high5:a*b,abs_sign_wallace+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex261/verilog/ex261_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex261/aigs/ex261_smul_abs_sign_wallace_synth_preset_d18.aig,1,1,1,177,24,4248,2041,2.081333,0,0,0.386,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=abs_sign_wallace; flow=synth_preset_d18
ex261,ex261_smul_abs_sign_wallace_abc_g_aig_d13,signed low5_high5:a*b,abs_sign_wallace+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex261/verilog/ex261_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex261/aigs/ex261_smul_abs_sign_wallace_abc_g_aig_d13.aig,1,1,1,177,24,4248,2041,2.081333,0,0,0.301,semantic_signed_mul_exact,exact signed low5 * signed high5 over 1024 inputs; source=abs_sign_wallace; flow=abc_g_aig_d13
ex262,ex262_smul_baugh_wooley_wallace_abc_g_aig,signed low6_high6:a*b,baugh_wooley_wallace+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_baugh_wooley_wallace_abc_g_aig.aig,1,1,1,254,23,5842,4900,1.192245,1,0,0.269,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=baugh_wooley_wallace; flow=abc_g_aig
ex262,ex262_smul_baugh_wooley_wallace_wreduce_abc_g_aig,signed low6_high6:a*b,baugh_wooley_wallace+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_baugh_wooley_wallace_wreduce_abc_g_aig.aig,1,1,1,254,23,5842,4900,1.192245,1,0,0.272,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=baugh_wooley_wallace; flow=wreduce_abc_g_aig
ex262,ex262_smul_baugh_wooley_wallace_synth_preset_d9,signed low6_high6:a*b,baugh_wooley_wallace+synth_preset_d9,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_baugh_wooley_wallace_synth_preset_d9.aig,1,1,1,254,23,5842,4900,1.192245,1,0,0.330,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=baugh_wooley_wallace; flow=synth_preset_d9
ex262,ex262_smul_baugh_wooley_wallace_synth_preset_d13,signed low6_high6:a*b,baugh_wooley_wallace+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_baugh_wooley_wallace_synth_preset_d13.aig,1,1,1,254,23,5842,4900,1.192245,1,0,0.327,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=baugh_wooley_wallace; flow=synth_preset_d13
ex262,ex262_smul_baugh_wooley_wallace_synth_preset_d18,signed low6_high6:a*b,baugh_wooley_wallace+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_baugh_wooley_wallace_synth_preset_d18.aig,1,1,1,254,23,5842,4900,1.192245,1,0,0.328,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=baugh_wooley_wallace; flow=synth_preset_d18
ex262,ex262_smul_baugh_wooley_wallace_abc_g_aig_d13,signed low6_high6:a*b,baugh_wooley_wallace+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_baugh_wooley_wallace_abc_g_aig_d13.aig,1,1,1,254,23,5842,4900,1.192245,1,0,0.269,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=baugh_wooley_wallace; flow=abc_g_aig_d13
ex262,ex262_smul_booth_radix4_balanced_abc_g_aig,signed low6_high6:a*b,booth_radix4_balanced+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_booth_radix4_balanced.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_booth_radix4_balanced_abc_g_aig.aig,1,1,1,246,28,6888,4900,1.405714,1,0,0.306,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=booth_radix4_balanced; flow=abc_g_aig
ex262,ex262_smul_booth_radix4_balanced_wreduce_abc_g_aig,signed low6_high6:a*b,booth_radix4_balanced+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_booth_radix4_balanced.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_booth_radix4_balanced_wreduce_abc_g_aig.aig,1,1,1,246,28,6888,4900,1.405714,1,0,0.303,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=booth_radix4_balanced; flow=wreduce_abc_g_aig
ex262,ex262_smul_booth_radix4_balanced_synth_preset_d9,signed low6_high6:a*b,booth_radix4_balanced+synth_preset_d9,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_booth_radix4_balanced.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_booth_radix4_balanced_synth_preset_d9.aig,1,1,1,258,28,7224,4900,1.474286,1,0,0.382,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=booth_radix4_balanced; flow=synth_preset_d9
ex262,ex262_smul_booth_radix4_balanced_synth_preset_d13,signed low6_high6:a*b,booth_radix4_balanced+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_booth_radix4_balanced.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_booth_radix4_balanced_synth_preset_d13.aig,1,1,1,258,28,7224,4900,1.474286,1,0,0.383,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=booth_radix4_balanced; flow=synth_preset_d13
ex262,ex262_smul_booth_radix4_balanced_synth_preset_d18,signed low6_high6:a*b,booth_radix4_balanced+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_booth_radix4_balanced.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_booth_radix4_balanced_synth_preset_d18.aig,1,1,1,258,28,7224,4900,1.474286,1,0,0.381,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=booth_radix4_balanced; flow=synth_preset_d18
ex262,ex262_smul_booth_radix4_balanced_abc_g_aig_d13,signed low6_high6:a*b,booth_radix4_balanced+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_booth_radix4_balanced.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_booth_radix4_balanced_abc_g_aig_d13.aig,1,1,1,246,28,6888,4900,1.405714,1,0,0.305,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=booth_radix4_balanced; flow=abc_g_aig_d13
ex262,ex262_smul_booth_radix4_csa_cla_abc_g_aig,signed low6_high6:a*b,booth_radix4_csa_cla+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_booth_radix4_csa_cla.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_booth_radix4_csa_cla_abc_g_aig.aig,1,1,1,265,28,7420,4900,1.514286,0,0,0.318,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=booth_radix4_csa_cla; flow=abc_g_aig
ex262,ex262_smul_booth_radix4_csa_cla_wreduce_abc_g_aig,signed low6_high6:a*b,booth_radix4_csa_cla+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_booth_radix4_csa_cla.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_booth_radix4_csa_cla_wreduce_abc_g_aig.aig,1,1,1,265,28,7420,4900,1.514286,0,0,0.318,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=booth_radix4_csa_cla; flow=wreduce_abc_g_aig
ex262,ex262_smul_booth_radix4_csa_cla_synth_preset_d9,signed low6_high6:a*b,booth_radix4_csa_cla+synth_preset_d9,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_booth_radix4_csa_cla.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_booth_radix4_csa_cla_synth_preset_d9.aig,1,1,1,265,28,7420,4900,1.514286,0,0,0.385,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=booth_radix4_csa_cla; flow=synth_preset_d9
ex262,ex262_smul_booth_radix4_csa_cla_synth_preset_d13,signed low6_high6:a*b,booth_radix4_csa_cla+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_booth_radix4_csa_cla.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_booth_radix4_csa_cla_synth_preset_d13.aig,1,1,1,265,28,7420,4900,1.514286,0,0,0.387,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=booth_radix4_csa_cla; flow=synth_preset_d13
ex262,ex262_smul_booth_radix4_csa_cla_synth_preset_d18,signed low6_high6:a*b,booth_radix4_csa_cla+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_booth_radix4_csa_cla.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_booth_radix4_csa_cla_synth_preset_d18.aig,1,1,1,265,28,7420,4900,1.514286,0,0,0.387,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=booth_radix4_csa_cla; flow=synth_preset_d18
ex262,ex262_smul_booth_radix4_csa_cla_abc_g_aig_d13,signed low6_high6:a*b,booth_radix4_csa_cla+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_booth_radix4_csa_cla.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_booth_radix4_csa_cla_abc_g_aig_d13.aig,1,1,1,265,28,7420,4900,1.514286,0,0,0.320,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=booth_radix4_csa_cla; flow=abc_g_aig_d13
ex262,ex262_smul_split_half_signed_abc_g_aig,signed low6_high6:a*b,split_half_signed+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_split_half_signed.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_split_half_signed_abc_g_aig.aig,1,1,1,262,35,9170,4900,1.871429,0,0,0.286,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=split_half_signed; flow=abc_g_aig
ex262,ex262_smul_split_half_signed_wreduce_abc_g_aig,signed low6_high6:a*b,split_half_signed+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_split_half_signed.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_split_half_signed_wreduce_abc_g_aig.aig,1,1,1,260,35,9100,4900,1.857143,0,0,0.293,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=split_half_signed; flow=wreduce_abc_g_aig
ex262,ex262_smul_split_half_signed_synth_preset_d9,signed low6_high6:a*b,split_half_signed+synth_preset_d9,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_split_half_signed.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_split_half_signed_synth_preset_d9.aig,1,1,1,265,29,7685,4900,1.568367,0,0,0.349,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=split_half_signed; flow=synth_preset_d9
ex262,ex262_smul_split_half_signed_synth_preset_d13,signed low6_high6:a*b,split_half_signed+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_split_half_signed.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_split_half_signed_synth_preset_d13.aig,1,1,1,265,29,7685,4900,1.568367,0,0,0.343,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=split_half_signed; flow=synth_preset_d13
ex262,ex262_smul_split_half_signed_synth_preset_d18,signed low6_high6:a*b,split_half_signed+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_split_half_signed.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_split_half_signed_synth_preset_d18.aig,1,1,1,265,29,7685,4900,1.568367,0,0,0.342,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=split_half_signed; flow=synth_preset_d18
ex262,ex262_smul_split_half_signed_abc_g_aig_d13,signed low6_high6:a*b,split_half_signed+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_split_half_signed.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_split_half_signed_abc_g_aig_d13.aig,1,1,1,262,35,9170,4900,1.871429,0,0,0.290,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=split_half_signed; flow=abc_g_aig_d13
ex262,ex262_smul_abs_sign_wallace_abc_g_aig,signed low6_high6:a*b,abs_sign_wallace+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_abs_sign_wallace_abc_g_aig.aig,1,1,1,278,30,8340,4900,1.702041,0,0,0.332,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=abs_sign_wallace; flow=abc_g_aig
ex262,ex262_smul_abs_sign_wallace_wreduce_abc_g_aig,signed low6_high6:a*b,abs_sign_wallace+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_abs_sign_wallace_wreduce_abc_g_aig.aig,1,1,1,278,30,8340,4900,1.702041,0,0,0.339,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=abs_sign_wallace; flow=wreduce_abc_g_aig
ex262,ex262_smul_abs_sign_wallace_synth_preset_d9,signed low6_high6:a*b,abs_sign_wallace+synth_preset_d9,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_abs_sign_wallace_synth_preset_d9.aig,1,1,1,277,30,8310,4900,1.695918,0,0,0.430,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=abs_sign_wallace; flow=synth_preset_d9
ex262,ex262_smul_abs_sign_wallace_synth_preset_d13,signed low6_high6:a*b,abs_sign_wallace+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_abs_sign_wallace_synth_preset_d13.aig,1,1,1,277,30,8310,4900,1.695918,0,0,0.432,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=abs_sign_wallace; flow=synth_preset_d13
ex262,ex262_smul_abs_sign_wallace_synth_preset_d18,signed low6_high6:a*b,abs_sign_wallace+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_abs_sign_wallace_synth_preset_d18.aig,1,1,1,277,30,8310,4900,1.695918,0,0,0.430,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=abs_sign_wallace; flow=synth_preset_d18
ex262,ex262_smul_abs_sign_wallace_abc_g_aig_d13,signed low6_high6:a*b,abs_sign_wallace+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/verilog/ex262_smul_abs_sign_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex262/aigs/ex262_smul_abs_sign_wallace_abc_g_aig_d13.aig,1,1,1,278,30,8340,4900,1.702041,0,0,0.331,semantic_signed_mul_exact,exact signed low6 * signed high6 over 4096 inputs; source=abs_sign_wallace; flow=abc_g_aig_d13
ex263,ex263_smul_baugh_wooley_wallace_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_baugh_wooley_wallace_abc_g_aig.aig,1,1,1,368,26,9568,6840,1.398830,1,0,0.480,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace; flow=abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_wreduce_abc_g_aig,signed low7_high7:a*b,baugh_wooley_wallace+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_baugh_wooley_wallace_wreduce_abc_g_aig.aig,1,1,1,368,26,9568,6840,1.398830,1,0,0.496,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace; flow=wreduce_abc_g_aig
ex263,ex263_smul_baugh_wooley_wallace_synth_preset_d9,signed low7_high7:a*b,baugh_wooley_wallace+synth_preset_d9,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_baugh_wooley_wallace_synth_preset_d9.aig,1,1,1,366,26,9516,6840,1.391228,1,0,0.597,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace; flow=synth_preset_d9
ex263,ex263_smul_baugh_wooley_wallace_synth_preset_d13,signed low7_high7:a*b,baugh_wooley_wallace+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_baugh_wooley_wallace_synth_preset_d13.aig,1,1,1,366,26,9516,6840,1.391228,1,0,0.601,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace; flow=synth_preset_d13
ex263,ex263_smul_baugh_wooley_wallace_synth_preset_d18,signed low7_high7:a*b,baugh_wooley_wallace+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_baugh_wooley_wallace_synth_preset_d18.aig,1,1,1,366,26,9516,6840,1.391228,1,0,0.602,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace; flow=synth_preset_d18
ex263,ex263_smul_baugh_wooley_wallace_abc_g_aig_d13,signed low7_high7:a*b,baugh_wooley_wallace+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_baugh_wooley_wallace.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_baugh_wooley_wallace_abc_g_aig_d13.aig,1,1,1,368,26,9568,6840,1.398830,1,0,0.482,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=baugh_wooley_wallace; flow=abc_g_aig_d13
ex263,ex263_smul_booth_radix4_balanced_abc_g_aig,signed low7_high7:a*b,booth_radix4_balanced+abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_booth_radix4_balanced.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_booth_radix4_balanced_abc_g_aig.aig,1,1,1,356,32,11392,6840,1.665497,0,0,0.506,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=booth_radix4_balanced; flow=abc_g_aig
ex263,ex263_smul_booth_radix4_balanced_wreduce_abc_g_aig,signed low7_high7:a*b,booth_radix4_balanced+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_booth_radix4_balanced.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_booth_radix4_balanced_wreduce_abc_g_aig.aig,1,1,1,358,32,11456,6840,1.674854,0,0,0.504,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=booth_radix4_balanced; flow=wreduce_abc_g_aig
ex263,ex263_smul_booth_radix4_balanced_synth_preset_d9,signed low7_high7:a*b,booth_radix4_balanced+synth_preset_d9,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_booth_radix4_balanced.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_booth_radix4_balanced_synth_preset_d9.aig,1,1,1,385,33,12705,6840,1.857456,0,0,0.635,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=booth_radix4_balanced; flow=synth_preset_d9
ex263,ex263_smul_booth_radix4_balanced_synth_preset_d13,signed low7_high7:a*b,booth_radix4_balanced+synth_preset_d13,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_booth_radix4_balanced.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_booth_radix4_balanced_synth_preset_d13.aig,1,1,1,385,33,12705,6840,1.857456,0,0,0.637,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=booth_radix4_balanced; flow=synth_preset_d13
ex263,ex263_smul_booth_radix4_balanced_synth_preset_d18,signed low7_high7:a*b,booth_radix4_balanced+synth_preset_d18,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/verilog/ex263_smul_booth_radix4_balanced.v,student/work/ex260_ex264_frontend_smul_baugh_wallace_20260609_0247/ex263/aigs/ex263_smul_booth_radix4_balanced_synth_preset_d18.aig,1,1,1,385,33,12705,6840,1.857456,0,0,0.636,semantic_signed_mul_exact,exact signed low7 * signed high7 over 16384 inputs; source=booth_radix4_balanced; flow=synth_preset_d18
