case,candidate_id,hypothesis,variant,verilog_path,aig_path,area,delay,adp,items,notes
ex289,ex289_unknown_duality_half_bdd_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10,unknown_duality_half_bdd,order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10,student/work/ex289_frontend_duality_half_bdd_20260609_1048/ex289/verilog/ex289_unknown_duality_half_bdd_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10.v,student/work/ex289_frontend_duality_half_bdd_20260609_1048/ex289/aigs/ex289_unknown_duality_half_bdd_order_0_1_12_13_2_14_3_11_4_5_6_7_8_9_10.aig,1176,24,28224,duality=f(~x)=~reverse(f(x)); half_width=15; order=0:1:12:13:2:14:3:11:4:5:6:7:8:9:10; bdd_nodes=681,unknown duality half-BDD Verilog seed
