case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex280,ex280_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic,1,1,162,31,5022,student/work/ex280_ex284_frontend_quadratic_compressor_20260609_0216/ex280/verilog/ex280_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.v,student/work/ex280_ex284_frontend_quadratic_compressor_20260609_0216/ex280/aigs/ex280_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.aig,unknown quadratic shared-compressor Verilog seed
ex280,ex280_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic,1,1,171,31,5301,student/work/ex280_ex284_frontend_quadratic_compressor_20260609_0216/ex280/verilog/ex280_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.v,student/work/ex280_ex284_frontend_quadratic_compressor_20260609_0216/ex280/aigs/ex280_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.aig,unknown quadratic shared-compressor Verilog seed
ex280,ex280_unknown_quadratic_compressor_prefix_parity_full_clamp_basic,1,1,174,31,5394,student/work/ex280_ex284_frontend_quadratic_compressor_20260609_0216/ex280/verilog/ex280_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.v,student/work/ex280_ex284_frontend_quadratic_compressor_20260609_0216/ex280/aigs/ex280_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.aig,unknown quadratic shared-compressor Verilog seed
ex280,ex280_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic,1,1,174,31,5394,student/work/ex280_ex284_frontend_quadratic_compressor_20260609_0216/ex280/verilog/ex280_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.v,student/work/ex280_ex284_frontend_quadratic_compressor_20260609_0216/ex280/aigs/ex280_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.aig,unknown quadratic shared-compressor Verilog seed
ex281,ex281_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic,1,1,176,34,5984,student/work/ex280_ex284_frontend_quadratic_compressor_20260609_0216/ex281/verilog/ex281_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.v,student/work/ex280_ex284_frontend_quadratic_compressor_20260609_0216/ex281/aigs/ex281_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.aig,unknown quadratic shared-compressor Verilog seed
ex281,ex281_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic,1,1,190,34,6460,student/work/ex280_ex284_frontend_quadratic_compressor_20260609_0216/ex281/verilog/ex281_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.v,student/work/ex280_ex284_frontend_quadratic_compressor_20260609_0216/ex281/aigs/ex281_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.aig,unknown quadratic shared-compressor Verilog seed
ex281,ex281_unknown_quadratic_compressor_prefix_parity_full_clamp_basic,1,1,182,33,6006,student/work/ex280_ex284_frontend_quadratic_compressor_20260609_0216/ex281/verilog/ex281_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.v,student/work/ex280_ex284_frontend_quadratic_compressor_20260609_0216/ex281/aigs/ex281_unknown_quadratic_compressor_prefix_parity_full_clamp_basic.aig,unknown quadratic shared-compressor Verilog seed
ex281,ex281_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic,1,1,198,33,6534,student/work/ex280_ex284_frontend_quadratic_compressor_20260609_0216/ex281/verilog/ex281_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.v,student/work/ex280_ex284_frontend_quadratic_compressor_20260609_0216/ex281/aigs/ex281_unknown_quadratic_compressor_prefix_parity_full_clamp_simplified_basic.aig,unknown quadratic shared-compressor Verilog seed
ex282,ex282_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic,1,1,203,35,7105,student/work/ex280_ex284_frontend_quadratic_compressor_20260609_0216/ex282/verilog/ex282_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.v,student/work/ex280_ex284_frontend_quadratic_compressor_20260609_0216/ex282/aigs/ex282_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_basic.aig,unknown quadratic shared-compressor Verilog seed
ex282,ex282_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic,1,1,205,36,7380,student/work/ex280_ex284_frontend_quadratic_compressor_20260609_0216/ex282/verilog/ex282_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.v,student/work/ex280_ex284_frontend_quadratic_compressor_20260609_0216/ex282/aigs/ex282_unknown_quadratic_compressor_prefix_parity_reduce_full_clamp_simplified_basic.aig,unknown quadratic shared-compressor Verilog seed
