case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex252,ex252_semantic_u2_dot4_partialpop_qcase_default,packed_u2_dot4_to_e4m3,semantic_u2_dot4_partialpop_qcase_default,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex252/verilog/ex252_semantic_u2_dot4_partialpop_qcase.v,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex252/aigs/ex252_semantic_u2_dot4_partialpop_qcase_default.aig,1,1,149,24,3576,2603,1.373799,1,0,semantic_exact,
ex253,ex253_semantic_u2_sum8_popcount_laneqcase_default,packed_u2_sum8_times2_to_e4m3,semantic_u2_sum8_popcount_laneqcase_default,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex253/verilog/ex253_semantic_u2_sum8_popcount_laneqcase.v,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex253/aigs/ex253_semantic_u2_sum8_popcount_laneqcase_default.aig,1,1,126,18,2268,1845,1.229268,1,0,semantic_exact,
