case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex252,ex252_semantic_u2_dot4_partialpop_qcase_default,packed_u2_dot4_to_e4m3,semantic_u2_dot4_partialpop_qcase_default,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex252/verilog/ex252_semantic_u2_dot4_partialpop_qcase.v,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex252/aigs/ex252_semantic_u2_dot4_partialpop_qcase_default.aig,1,1,1,149,24,3576,2603,1.373799,1,0,1.017,"u2 dot as weighted partial-product popcounts, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_partialpop_qcase_abc_g_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_partialpop_qcase_abc_g_aig,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex252/verilog/ex252_semantic_u2_dot4_partialpop_qcase.v,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex252/aigs/ex252_semantic_u2_dot4_partialpop_qcase_abc_g_aig.aig,1,1,1,149,24,3576,2603,1.373799,1,0,1.022,"u2 dot as weighted partial-product popcounts, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_partialpop_qcase_synth_preset,packed_u2_dot4_to_e4m3,semantic_u2_dot4_partialpop_qcase_synth_preset,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex252/verilog/ex252_semantic_u2_dot4_partialpop_qcase.v,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex252/aigs/ex252_semantic_u2_dot4_partialpop_qcase_synth_preset.aig,1,1,1,145,29,4205,2603,1.615444,0,0,1.181,"u2 dot as weighted partial-product popcounts, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_partialpop_qcase_synth_preset_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_partialpop_qcase_synth_preset_aig,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex252/verilog/ex252_semantic_u2_dot4_partialpop_qcase.v,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex252/aigs/ex252_semantic_u2_dot4_partialpop_qcase_synth_preset_aig.aig,1,1,1,145,29,4205,2603,1.615444,0,0,1.106,"u2 dot as weighted partial-product popcounts, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_partialpop_qcase_abcD20_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_partialpop_qcase_abcD20_aig,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex252/verilog/ex252_semantic_u2_dot4_partialpop_qcase.v,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex252/aigs/ex252_semantic_u2_dot4_partialpop_qcase_abcD20_aig.aig,1,1,1,149,24,3576,2603,1.373799,1,0,1.015,"u2 dot as weighted partial-product popcounts, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_partialpop_qcase_abcD15_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_partialpop_qcase_abcD15_aig,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex252/verilog/ex252_semantic_u2_dot4_partialpop_qcase.v,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex252/aigs/ex252_semantic_u2_dot4_partialpop_qcase_abcD15_aig.aig,1,1,1,149,24,3576,2603,1.373799,1,0,1.009,"u2 dot as weighted partial-product popcounts, exact q case",semantic_exact,
ex252,ex252_semantic_u2_dot4_partialpop_qcase_synthD20_aig,packed_u2_dot4_to_e4m3,semantic_u2_dot4_partialpop_qcase_synthD20_aig,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex252/verilog/ex252_semantic_u2_dot4_partialpop_qcase.v,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex252/aigs/ex252_semantic_u2_dot4_partialpop_qcase_synthD20_aig.aig,1,1,1,145,29,4205,2603,1.615444,0,0,1.104,"u2 dot as weighted partial-product popcounts, exact q case",semantic_exact,
ex253,ex253_semantic_u2_sum8_popcount_laneqcase_default,packed_u2_sum8_times2_to_e4m3,semantic_u2_sum8_popcount_laneqcase_default,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex253/verilog/ex253_semantic_u2_sum8_popcount_laneqcase.v,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex253/aigs/ex253_semantic_u2_sum8_popcount_laneqcase_default.aig,1,1,1,126,18,2268,1845,1.229268,1,0,0.782,"lane sum as low/high bit popcounts, reachable lane-sum q case",semantic_exact,
ex253,ex253_semantic_u2_sum8_popcount_laneqcase_abc_g_aig,packed_u2_sum8_times2_to_e4m3,semantic_u2_sum8_popcount_laneqcase_abc_g_aig,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex253/verilog/ex253_semantic_u2_sum8_popcount_laneqcase.v,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex253/aigs/ex253_semantic_u2_sum8_popcount_laneqcase_abc_g_aig.aig,1,1,1,126,18,2268,1845,1.229268,1,0,0.794,"lane sum as low/high bit popcounts, reachable lane-sum q case",semantic_exact,
ex253,ex253_semantic_u2_sum8_popcount_laneqcase_synth_preset,packed_u2_sum8_times2_to_e4m3,semantic_u2_sum8_popcount_laneqcase_synth_preset,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex253/verilog/ex253_semantic_u2_sum8_popcount_laneqcase.v,student/work/ex252_ex253_frontend_weighted_popcount_20260608_2224/ex253/aigs/ex253_semantic_u2_sum8_popcount_laneqcase_synth_preset.aig,1,1,1,119,31,3689,1845,1.999458,0,0,0.864,"lane sum as low/high bit popcounts, reachable lane-sum q case",semantic_exact,
