case,hypothesis/function_guess,candidate_count,verified_truth_count,synthesized_count,equivalent_count,semantic_exact_count,semantic_hybrid_count,structural_exact_count,best_candidate_id,best_variant,best_classification,best_area,best_delay,best_adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,top5,notes
ex223,fp16_log,17,17,17,17,0,0,17,ex223_fp16_log_casez_sign,casez_sign,structural_exact,11189,22,246158,120549,2.041975,0,0,casez_sign:246158; bitrun_bit14_t8:246730; bitrun_sign_t8:246884; bitrun_bit13_t8:257347; formula_sign:257830,
ex224,fp16_log2,17,17,17,17,0,0,17,ex224_fp16_log2_bitrun_bit11_t8,bitrun_bit11_t8,structural_exact,6289,21,132069,64708,2.041000,0,0,bitrun_bit11_t8:132069; bitrun_bit9_t32:132195; bitrun_bit12_t8:132216; bitrun_bit10_t16:132489; casez_sign:132636,
