case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,verilog_path,aig_path,equivalent,simulation_pass,area,delay,adp,evaluate_log,notes
ex249,float_fp8,local-abc-r29,ex249_r29_rw_rf_dc2_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow rw_rf_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex249|frontend_synthflow_micro_from_current_best|abc_strengthened_rw_rf_dc2|preserve_current_frontend_structure_iterative_rewrite|rw_rf_dc2|official_evaluate|full_word,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/aigs/ex249_r29_rw_rf_dc2_from_frontend_best.aig,1,not_run,168,28,4704,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/logs/ex249_r29_rw_rf_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/logs/ex249_r29_rw_rf_dc2_from_frontend_best.abc.log; flow=strash; balance; rewrite; refactor; rewrite -z; refactor -z; balance; dc2; balance
ex249,float_fp8,local-abc-r29,ex249_r29_dc2_rwz_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow dc2_rwz,preserves current frontend high-level structure; iterative ABC command sequence,ex249|frontend_synthflow_micro_from_current_best|abc_strengthened_dc2_rwz|preserve_current_frontend_structure_iterative_rewrite|dc2_rwz|official_evaluate|full_word,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/aigs/ex249_r29_dc2_rwz_from_frontend_best.aig,1,not_run,168,28,4704,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/logs/ex249_r29_dc2_rwz_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/logs/ex249_r29_dc2_rwz_from_frontend_best.abc.log; flow=strash; dc2; rewrite -z; refactor -z; balance
ex249,float_fp8,local-abc-r29,ex249_r29_dch_dc2_rw_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow dch_dc2_rw,preserves current frontend high-level structure; iterative ABC command sequence,ex249|frontend_synthflow_micro_from_current_best|abc_strengthened_dch_dc2_rw|preserve_current_frontend_structure_iterative_rewrite|dch_dc2_rw|official_evaluate|full_word,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/aigs/ex249_r29_dch_dc2_rw_from_frontend_best.aig,1,not_run,168,29,4872,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/logs/ex249_r29_dch_dc2_rw_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/logs/ex249_r29_dch_dc2_rw_from_frontend_best.abc.log; flow=strash; dch; dc2; rewrite; balance
ex249,float_fp8,local-abc-r29,ex249_r29_drw_dc2_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow drw_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex249|frontend_synthflow_micro_from_current_best|abc_strengthened_drw_dc2|preserve_current_frontend_structure_iterative_rewrite|drw_dc2|official_evaluate|full_word,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/aigs/ex249_r29_drw_dc2_from_frontend_best.aig,1,not_run,168,29,4872,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/logs/ex249_r29_drw_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/logs/ex249_r29_drw_dc2_from_frontend_best.abc.log; flow=strash; drw; dc2; balance
ex249,float_fp8,local-abc-r29,ex249_r29_drwz_dc2_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow drwz_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex249|frontend_synthflow_micro_from_current_best|abc_strengthened_drwz_dc2|preserve_current_frontend_structure_iterative_rewrite|drwz_dc2|official_evaluate|full_word,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/aigs/ex249_r29_drwz_dc2_from_frontend_best.aig,1,not_run,168,29,4872,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/logs/ex249_r29_drwz_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/logs/ex249_r29_drwz_dc2_from_frontend_best.abc.log; flow=strash; drw -z; dc2; balance
ex249,float_fp8,local-abc-r29,ex249_r29_fraig_dc2_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow fraig_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex249|frontend_synthflow_micro_from_current_best|abc_strengthened_fraig_dc2|preserve_current_frontend_structure_iterative_rewrite|fraig_dc2|official_evaluate|full_word,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/aigs/ex249_r29_fraig_dc2_from_frontend_best.aig,1,not_run,168,29,4872,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/logs/ex249_r29_fraig_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/logs/ex249_r29_fraig_dc2_from_frontend_best.abc.log; flow=strash; fraig; dc2; balance
ex249,float_fp8,local-abc-r29,ex249_r29_rewrite_loop3_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow rewrite_loop3,preserves current frontend high-level structure; iterative ABC command sequence,ex249|frontend_synthflow_micro_from_current_best|abc_strengthened_rewrite_loop3|preserve_current_frontend_structure_iterative_rewrite|rewrite_loop3|official_evaluate|full_word,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/aigs/ex249_r29_rewrite_loop3_from_frontend_best.aig,1,not_run,168,26,4368,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/logs/ex249_r29_rewrite_loop3_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/logs/ex249_r29_rewrite_loop3_from_frontend_best.abc.log; flow=strash; balance; rewrite; rewrite -z; refactor; refactor -z; balance; rewrite; rewrite -z; balance
ex249,float_fp8,local-abc-r29,ex249_r29_dc2_dch_dc2_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow dc2_dch_dc2,preserves current frontend high-level structure; iterative ABC command sequence,ex249|frontend_synthflow_micro_from_current_best|abc_strengthened_dc2_dch_dc2|preserve_current_frontend_structure_iterative_rewrite|dc2_dch_dc2|official_evaluate|full_word,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/aigs/ex249_r29_dc2_dch_dc2_from_frontend_best.aig,1,not_run,168,29,4872,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/logs/ex249_r29_dc2_dch_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/logs/ex249_r29_dc2_dch_dc2_from_frontend_best.abc.log; flow=strash; dc2; dch; dc2; balance
ex249,float_fp8,local-abc-r29,ex249_r29_rfz_rwz_only_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow rfz_rwz_only,preserves current frontend high-level structure; iterative ABC command sequence,ex249|frontend_synthflow_micro_from_current_best|abc_strengthened_rfz_rwz_only|preserve_current_frontend_structure_iterative_rewrite|rfz_rwz_only|official_evaluate|full_word,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/aigs/ex249_r29_rfz_rwz_only_from_frontend_best.aig,1,not_run,168,26,4368,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/logs/ex249_r29_rfz_rwz_only_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/logs/ex249_r29_rfz_rwz_only_from_frontend_best.abc.log; flow=strash; refactor -z; rewrite -z; refactor -z; rewrite -z; balance
ex249,float_fp8,local-abc-r29,ex249_r29_&dch_put_from_frontend_best,frontend synth-flow strengthened from current best,ABC strengthened flow &dch_put,preserves current frontend high-level structure; iterative ABC command sequence,ex249|frontend_synthflow_micro_from_current_best|abc_strengthened_&dch_put|preserve_current_frontend_structure_iterative_rewrite|&dch_put|official_evaluate|full_word,student/work/ex249_frontend_fp8_e5m2_hypot_rawexp_20260608_1712/ex249/verilog/ex249_semantic_hypot_threshold_rawexp.v,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/aigs/ex249_r29_&dch_put_from_frontend_best.aig,1,not_run,168,26,4368,student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/logs/ex249_r29_&dch_put_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round29_20260613_0710/local-abc-r29/ex249/logs/ex249_r29_&dch_put_from_frontend_best.abc.log; flow=strash; &get; &dch; &put; balance
