case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex276,ex276_isqrt_mix_p4_p5_p5b1_synth_preset_d6,unsigned_floor_isqrt,mix_p4_p5_p5b1+synth_preset_d6,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b1.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b1_synth_preset_d6.aig,1,1,1,129,11,1419,632,2.245253,0,0,0.382,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5b1; flow=synth_preset_d6
ex276,ex276_isqrt_mix_p4_p5_p5b1_synth_preset_d8,unsigned_floor_isqrt,mix_p4_p5_p5b1+synth_preset_d8,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b1.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b1_synth_preset_d8.aig,1,1,1,129,11,1419,632,2.245253,0,0,0.382,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5b1; flow=synth_preset_d8
ex276,ex276_isqrt_mix_p4_p5_p5b1_synth_preset_d10,unsigned_floor_isqrt,mix_p4_p5_p5b1+synth_preset_d10,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b1.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b1_synth_preset_d10.aig,1,1,1,129,11,1419,632,2.245253,0,0,0.383,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5b1; flow=synth_preset_d10
ex276,ex276_isqrt_mix_p4_p5_p5b2_abc_g_aig,unsigned_floor_isqrt,mix_p4_p5_p5b2+abc_g_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b2.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b2_abc_g_aig.aig,1,1,1,116,10,1160,632,1.835443,0,0,0.278,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5b2; flow=abc_g_aig
ex276,ex276_isqrt_mix_p4_p5_p5b2_wreduce_abc_g_aig,unsigned_floor_isqrt,mix_p4_p5_p5b2+wreduce_abc_g_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b2.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b2_wreduce_abc_g_aig.aig,1,1,1,114,11,1254,632,1.984177,0,0,0.283,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5b2; flow=wreduce_abc_g_aig
ex276,ex276_isqrt_mix_p4_p5_p5b2_arith_wreduce_aig,unsigned_floor_isqrt,mix_p4_p5_p5b2+arith_wreduce_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b2.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b2_arith_wreduce_aig.aig,1,1,1,113,10,1130,632,1.787975,0,0,0.289,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5b2; flow=arith_wreduce_aig
ex276,ex276_isqrt_mix_p4_p5_p5b2_synth_preset,unsigned_floor_isqrt,mix_p4_p5_p5b2+synth_preset,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b2.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b2_synth_preset.aig,1,1,1,108,11,1188,632,1.879747,0,0,0.350,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5b2; flow=synth_preset
ex276,ex276_isqrt_mix_p4_p5_p5b2_synth_preset_d6,unsigned_floor_isqrt,mix_p4_p5_p5b2+synth_preset_d6,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b2.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b2_synth_preset_d6.aig,1,1,1,108,11,1188,632,1.879747,0,0,0.353,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5b2; flow=synth_preset_d6
ex276,ex276_isqrt_mix_p4_p5_p5b2_synth_preset_d8,unsigned_floor_isqrt,mix_p4_p5_p5b2+synth_preset_d8,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b2.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b2_synth_preset_d8.aig,1,1,1,108,11,1188,632,1.879747,0,0,0.351,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5b2; flow=synth_preset_d8
ex276,ex276_isqrt_mix_p4_p5_p5b2_synth_preset_d10,unsigned_floor_isqrt,mix_p4_p5_p5b2+synth_preset_d10,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b2.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b2_synth_preset_d10.aig,1,1,1,108,11,1188,632,1.879747,0,0,0.355,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5b2; flow=synth_preset_d10
ex276,ex276_isqrt_mix_p4_p5_p5b3_abc_g_aig,unsigned_floor_isqrt,mix_p4_p5_p5b3+abc_g_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b3.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b3_abc_g_aig.aig,1,1,1,113,11,1243,632,1.966772,0,0,0.270,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5b3; flow=abc_g_aig
ex276,ex276_isqrt_mix_p4_p5_p5b3_wreduce_abc_g_aig,unsigned_floor_isqrt,mix_p4_p5_p5b3+wreduce_abc_g_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b3.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b3_wreduce_abc_g_aig.aig,1,1,1,113,11,1243,632,1.966772,0,0,0.270,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5b3; flow=wreduce_abc_g_aig
ex276,ex276_isqrt_mix_p4_p5_p5b3_arith_wreduce_aig,unsigned_floor_isqrt,mix_p4_p5_p5b3+arith_wreduce_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b3.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b3_arith_wreduce_aig.aig,1,0,0,,,,632,,,,0.174,sqrt_specific_structural_rtl,SynthError: Yosys failed exit=1; see student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/logs/ex276_isqrt_mix_p4_p5_p5b3_arith_wreduce_aig.yosys.log
ex276,ex276_isqrt_mix_p4_p5_p5b3_synth_preset,unsigned_floor_isqrt,mix_p4_p5_p5b3+synth_preset,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b3.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b3_synth_preset.aig,1,1,1,107,11,1177,632,1.862342,0,0,0.345,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5b3; flow=synth_preset
ex276,ex276_isqrt_mix_p4_p5_p5b3_synth_preset_d6,unsigned_floor_isqrt,mix_p4_p5_p5b3+synth_preset_d6,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b3.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b3_synth_preset_d6.aig,1,1,1,107,11,1177,632,1.862342,0,0,0.349,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5b3; flow=synth_preset_d6
ex276,ex276_isqrt_mix_p4_p5_p5b3_synth_preset_d8,unsigned_floor_isqrt,mix_p4_p5_p5b3+synth_preset_d8,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b3.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b3_synth_preset_d8.aig,1,1,1,107,11,1177,632,1.862342,0,0,0.347,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5b3; flow=synth_preset_d8
ex276,ex276_isqrt_mix_p4_p5_p5b3_synth_preset_d10,unsigned_floor_isqrt,mix_p4_p5_p5b3+synth_preset_d10,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b3.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b3_synth_preset_d10.aig,1,1,1,107,11,1177,632,1.862342,0,0,0.348,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5b3; flow=synth_preset_d10
ex276,ex276_isqrt_mix_p4_p5_p5b4_abc_g_aig,unsigned_floor_isqrt,mix_p4_p5_p5b4+abc_g_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b4.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b4_abc_g_aig.aig,1,1,1,114,11,1254,632,1.984177,0,0,0.261,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5b4; flow=abc_g_aig
ex276,ex276_isqrt_mix_p4_p5_p5b4_wreduce_abc_g_aig,unsigned_floor_isqrt,mix_p4_p5_p5b4+wreduce_abc_g_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b4.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b4_wreduce_abc_g_aig.aig,1,1,1,112,12,1344,632,2.126582,0,0,0.266,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5b4; flow=wreduce_abc_g_aig
ex276,ex276_isqrt_mix_p4_p5_p5b4_arith_wreduce_aig,unsigned_floor_isqrt,mix_p4_p5_p5b4+arith_wreduce_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b4.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b4_arith_wreduce_aig.aig,1,0,0,,,,632,,,,0.176,sqrt_specific_structural_rtl,SynthError: Yosys failed exit=1; see student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/logs/ex276_isqrt_mix_p4_p5_p5b4_arith_wreduce_aig.yosys.log
ex276,ex276_isqrt_mix_p4_p5_p5b4_synth_preset,unsigned_floor_isqrt,mix_p4_p5_p5b4+synth_preset,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b4.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b4_synth_preset.aig,1,1,1,108,11,1188,632,1.879747,0,0,0.347,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5b4; flow=synth_preset
ex276,ex276_isqrt_mix_p4_p5_p5b4_synth_preset_d6,unsigned_floor_isqrt,mix_p4_p5_p5b4+synth_preset_d6,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b4.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b4_synth_preset_d6.aig,1,1,1,108,11,1188,632,1.879747,0,0,0.343,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5b4; flow=synth_preset_d6
ex276,ex276_isqrt_mix_p4_p5_p5b4_synth_preset_d8,unsigned_floor_isqrt,mix_p4_p5_p5b4+synth_preset_d8,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b4.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b4_synth_preset_d8.aig,1,1,1,108,11,1188,632,1.879747,0,0,0.340,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5b4; flow=synth_preset_d8
ex276,ex276_isqrt_mix_p4_p5_p5b4_synth_preset_d10,unsigned_floor_isqrt,mix_p4_p5_p5b4+synth_preset_d10,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5b4.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5b4_synth_preset_d10.aig,1,1,1,108,11,1188,632,1.879747,0,0,0.342,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5b4; flow=synth_preset_d10
ex276,ex276_isqrt_mix_p4_p5_p5low2_abc_g_aig,unsigned_floor_isqrt,mix_p4_p5_p5low2+abc_g_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5low2.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5low2_abc_g_aig.aig,1,1,1,122,9,1098,632,1.737342,0,0,0.281,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5low2; flow=abc_g_aig
ex276,ex276_isqrt_mix_p4_p5_p5low2_wreduce_abc_g_aig,unsigned_floor_isqrt,mix_p4_p5_p5low2+wreduce_abc_g_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5low2.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5low2_wreduce_abc_g_aig.aig,1,1,1,115,10,1150,632,1.819620,0,0,0.288,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5low2; flow=wreduce_abc_g_aig
ex276,ex276_isqrt_mix_p4_p5_p5low2_arith_wreduce_aig,unsigned_floor_isqrt,mix_p4_p5_p5low2+arith_wreduce_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5low2.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5low2_arith_wreduce_aig.aig,1,1,1,116,9,1044,632,1.651899,0,0,0.275,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5low2; flow=arith_wreduce_aig
ex276,ex276_isqrt_mix_p4_p5_p5low2_synth_preset,unsigned_floor_isqrt,mix_p4_p5_p5low2+synth_preset,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5low2.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5low2_synth_preset.aig,1,1,1,130,11,1430,632,2.262658,0,0,0.357,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5low2; flow=synth_preset
ex276,ex276_isqrt_mix_p4_p5_p5low2_synth_preset_d6,unsigned_floor_isqrt,mix_p4_p5_p5low2+synth_preset_d6,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5low2.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5low2_synth_preset_d6.aig,1,1,1,130,11,1430,632,2.262658,0,0,0.345,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5low2; flow=synth_preset_d6
ex276,ex276_isqrt_mix_p4_p5_p5low2_synth_preset_d8,unsigned_floor_isqrt,mix_p4_p5_p5low2+synth_preset_d8,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5low2.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5low2_synth_preset_d8.aig,1,1,1,130,11,1430,632,2.262658,0,0,0.345,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5low2; flow=synth_preset_d8
ex276,ex276_isqrt_mix_p4_p5_p5low2_synth_preset_d10,unsigned_floor_isqrt,mix_p4_p5_p5low2+synth_preset_d10,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5low2.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5low2_synth_preset_d10.aig,1,1,1,130,11,1430,632,2.262658,0,0,0.345,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5low2; flow=synth_preset_d10
ex276,ex276_isqrt_mix_p4_p5_p5high2_abc_g_aig,unsigned_floor_isqrt,mix_p4_p5_p5high2+abc_g_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5high2.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5high2_abc_g_aig.aig,1,1,1,113,11,1243,632,1.966772,0,0,0.274,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5high2; flow=abc_g_aig
ex276,ex276_isqrt_mix_p4_p5_p5high2_wreduce_abc_g_aig,unsigned_floor_isqrt,mix_p4_p5_p5high2+wreduce_abc_g_aig,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/verilog/ex276_isqrt_mix_p4_p5_p5high2.v,student/work/ex276_frontend_isqrt_mixed_prefix_bits_20260609_1656/ex276/aigs/ex276_isqrt_mix_p4_p5_p5high2_wreduce_abc_g_aig.aig,1,1,1,114,11,1254,632,1.984177,0,0,0.270,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=mix_p4_p5_p5high2; flow=wreduce_abc_g_aig
