case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex235,ex235_exp_formula_abc_g_aig,fp16_reciprocal_sqrt,exp_formula_abc_g_aig,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_fixed_20260608_0925/ex235/verilog/ex235_exp_formula_wrapper.v,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_fixed_20260608_0925/ex235/aigs/ex235_exp_formula_abc_g_aig.aig,1,1,1,1696,14,23744,20800,1.141538,1,0,1.770,"active positive reciprocal_sqrt exponent formula; base=22-((exp+1)>>1), odd mant0 bump",semantic_exponent_formula_wrapper,"active positive reciprocal_sqrt exponent formula; base=22-((exp+1)>>1), odd mant0 bump"
ex235,ex235_exp_formula_synth_preset,fp16_reciprocal_sqrt,exp_formula_synth_preset,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_fixed_20260608_0925/ex235/verilog/ex235_exp_formula_wrapper.v,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_fixed_20260608_0925/ex235/aigs/ex235_exp_formula_synth_preset.aig,1,1,1,1645,15,24675,20800,1.186298,1,0,2.124,"active positive reciprocal_sqrt exponent formula; base=22-((exp+1)>>1), odd mant0 bump",semantic_exponent_formula_wrapper,"active positive reciprocal_sqrt exponent formula; base=22-((exp+1)>>1), odd mant0 bump"
ex236,ex236_exp_formula_abc_g_aig,fp16_cube,exp_formula_abc_g_aig,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_fixed_20260608_0925/ex236/verilog/ex236_exp_formula_wrapper.v,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_fixed_20260608_0925/ex236/aigs/ex236_exp_formula_abc_g_aig.aig,1,1,1,1631,19,30989,17290,1.792308,0,0,5.572,cube exponent formula; 3*exp-30 plus mantissa normalization delta and saturation,semantic_exponent_formula_wrapper,cube exponent formula; 3*exp-30 plus mantissa normalization delta and saturation
ex236,ex236_exp_formula_synth_preset,fp16_cube,exp_formula_synth_preset,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_fixed_20260608_0925/ex236/verilog/ex236_exp_formula_wrapper.v,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_fixed_20260608_0925/ex236/aigs/ex236_exp_formula_synth_preset.aig,1,1,1,1566,17,26622,17290,1.539734,0,0,4.690,cube exponent formula; 3*exp-30 plus mantissa normalization delta and saturation,semantic_exponent_formula_wrapper,cube exponent formula; 3*exp-30 plus mantissa normalization delta and saturation
ex237,ex237_exp_formula_abc_g_aig,fp16_cbrt,exp_formula_abc_g_aig,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_fixed_20260608_0925/ex237/verilog/ex237_exp_formula_wrapper.v,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_fixed_20260608_0925/ex237/aigs/ex237_exp_formula_abc_g_aig.aig,1,1,1,1972,16,31552,25440,1.240252,1,0,2.321,cbrt exponent formula; floor((exp-15)/3)+15 plus exp%3==2 mantissa endpoint bump,semantic_exponent_formula_wrapper,cbrt exponent formula; floor((exp-15)/3)+15 plus exp%3==2 mantissa endpoint bump
ex237,ex237_exp_formula_synth_preset,fp16_cbrt,exp_formula_synth_preset,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_fixed_20260608_0925/ex237/verilog/ex237_exp_formula_wrapper.v,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_fixed_20260608_0925/ex237/aigs/ex237_exp_formula_synth_preset.aig,1,1,1,1898,17,32266,25440,1.268318,1,0,2.659,cbrt exponent formula; floor((exp-15)/3)+15 plus exp%3==2 mantissa endpoint bump,semantic_exponent_formula_wrapper,cbrt exponent formula; floor((exp-15)/3)+15 plus exp%3==2 mantissa endpoint bump
ex238,ex238_exp_formula_abc_g_aig,fp16_reciprocal_cube,exp_formula_abc_g_aig,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_fixed_20260608_0925/ex238/verilog/ex238_exp_formula_wrapper.v,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_fixed_20260608_0925/ex238/aigs/ex238_exp_formula_abc_g_aig.aig,1,1,1,1602,18,28836,16549,1.742462,0,0,7.314,reciprocal_cube exponent formula; 60-3*exp-delta with high/low saturation,semantic_exponent_formula_wrapper,reciprocal_cube exponent formula; 60-3*exp-delta with high/low saturation
ex238,ex238_exp_formula_synth_preset,fp16_reciprocal_cube,exp_formula_synth_preset,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_fixed_20260608_0925/ex238/verilog/ex238_exp_formula_wrapper.v,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_fixed_20260608_0925/ex238/aigs/ex238_exp_formula_synth_preset.aig,1,1,1,1558,17,26486,16549,1.600459,0,0,5.284,reciprocal_cube exponent formula; 60-3*exp-delta with high/low saturation,semantic_exponent_formula_wrapper,reciprocal_cube exponent formula; 60-3*exp-delta with high/low saturation
ex239,ex239_exp_formula_abc_g_aig,fp16_reciprocal_cbrt,exp_formula_abc_g_aig,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_fixed_20260608_0925/ex239/verilog/ex239_exp_formula_wrapper.v,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_fixed_20260608_0925/ex239/aigs/ex239_exp_formula_abc_g_aig.aig,1,1,1,2069,17,35173,25965,1.354631,1,0,2.331,reciprocal_cbrt exponent formula; 19-floor(exp/3) plus exp%3==0 mantissa-zero bump,semantic_exponent_formula_wrapper,reciprocal_cbrt exponent formula; 19-floor(exp/3) plus exp%3==0 mantissa-zero bump
ex239,ex239_exp_formula_synth_preset,fp16_reciprocal_cbrt,exp_formula_synth_preset,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_fixed_20260608_0925/ex239/verilog/ex239_exp_formula_wrapper.v,student/work/ex235_ex239_frontend_fp16_exp_formula_wrapper_fixed_20260608_0925/ex239/aigs/ex239_exp_formula_synth_preset.aig,1,1,1,2015,17,34255,25965,1.319276,1,0,2.735,reciprocal_cbrt exponent formula; 19-floor(exp/3) plus exp%3==0 mantissa-zero bump,semantic_exponent_formula_wrapper,reciprocal_cbrt exponent formula; 19-floor(exp/3) plus exp%3==0 mantissa-zero bump
