case,hypothesis/function_guess,candidate_count,verified_truth_count,synthesized_count,equivalent_count,semantic_exact_count,semantic_hybrid_count,structural_exact_count,best_candidate_id,best_variant,best_classification,best_area,best_delay,best_adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,top5,notes
ex281,unknown_split_bdd_bit_hybrid,11,11,11,11,0,0,11,ex281_primary_8_9_10_11_12_abc_g_aig,abc_g_aig,synthflow_exact,1676,22,36872,2336,15.784247,0,0,ex281_primary_8_9_10_11_12_abc_g_aig:1676/22/36872; ex281_primary_8_9_10_11_12_synth_preset:1604/23/36892; ex281_unknown_bit_hybrid_primary_8_9_10_11_12:1726/22/37972; ex281_primary_8_9_10_11_12_abc_d20:1726/22/37972; ex281_primary_8_9_10_11_12_abc_d24:1726/22/37972,split/BDD bit-hybrid plus limited synthflow exact but worse than current best ADP 25476
ex282,unknown_split_bdd_bit_hybrid,11,11,11,11,0,0,11,ex282_primary_9_10_11_12_13_synth_preset,synth_preset,synthflow_exact,1896,22,41712,2704,15.426036,0,0,ex282_primary_9_10_11_12_13_synth_preset:1896/22/41712; ex282_primary_9_10_11_12_13_abc_g_aig:2123/23/48829; ex282_unknown_bit_hybrid_primary_9_10_11_12_13:2158/23/49634; ex282_primary_9_10_11_12_13_abc_d20:2158/23/49634; ex282_primary_9_10_11_12_13_abc_d24:2158/23/49634,split/BDD bit-hybrid plus limited synthflow exact but worse than current best ADP 31512
ex283,unknown_split_bdd_bit_hybrid,11,11,11,11,0,0,11,ex283_primary_10_11_12_13_14_synth_preset,synth_preset,synthflow_exact,2361,25,59025,3168,18.631629,0,0,ex283_primary_10_11_12_13_14_synth_preset:2361/25/59025; ex283_primary_10_11_12_13_14_abc_g_aig:2721/26/70746; ex283_unknown_bit_hybrid_primary_10_11_12_13_14:2873/26/74698; ex283_primary_10_11_12_13_14_abc_d20:2873/26/74698; ex283_primary_10_11_12_13_14_abc_d24:2873/26/74698,split/BDD bit-hybrid plus limited synthflow exact but worse than current best ADP 38844
ex284,unknown_split_bdd_bit_hybrid,11,11,11,11,0,0,11,ex284_primary_11_12_13_15_abc_g_aig,abc_g_aig,synthflow_exact,2224,27,60048,4240,14.162264,0,0,ex284_primary_11_12_13_15_abc_g_aig:2224/27/60048; ex284_primary_11_12_13_15_synth_preset:2202/28/61656; ex284_unknown_bit_hybrid_primary_11_12_13_15:2452/27/66204; ex284_primary_11_12_13_15_abc_d20:2452/27/66204; ex284_primary_11_12_13_15_abc_d24:2452/27/66204,split/BDD bit-hybrid plus limited synthflow exact but worse than current best ADP 50083
