case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,items,runtime_sec,notes
ex286,ex286_primary_7_abc_g_aig,unknown_bit_hybrid,abc_g_aig,student/work/ex286_frontend_bit_hybrid_20260608_1548/ex286/verilog/ex286_unknown_bit_hybrid_primary_7.v,student/work/ex286_frontend_bit_hybrid_synthflow_20260608_1550/ex286/aigs/ex286_primary_7_abc_g_aig.aig,1,1,1,1864,13,24232,2376,10.198653,0,0,synthflow_exact,Yosys abc gate set aig,3.483,Yosys abc gate set aig
ex286,ex286_primary_7_abc_g_aig_d18,unknown_bit_hybrid,abc_g_aig_d18,student/work/ex286_frontend_bit_hybrid_20260608_1548/ex286/verilog/ex286_unknown_bit_hybrid_primary_7.v,student/work/ex286_frontend_bit_hybrid_synthflow_20260608_1550/ex286/aigs/ex286_primary_7_abc_g_aig_d18.aig,1,1,1,1864,13,24232,2376,10.198653,0,0,synthflow_exact,Yosys abc gate set aig delay target 18,3.219,Yosys abc gate set aig delay target 18
ex286,ex286_primary_7_abc_g_gates,unknown_bit_hybrid,abc_g_gates,student/work/ex286_frontend_bit_hybrid_20260608_1548/ex286/verilog/ex286_unknown_bit_hybrid_primary_7.v,student/work/ex286_frontend_bit_hybrid_synthflow_20260608_1550/ex286/aigs/ex286_primary_7_abc_g_gates.aig,1,1,1,1864,13,24232,2376,10.198653,0,0,synthflow_exact,Yosys abc gate set gates,3.198,Yosys abc gate set gates
ex286,ex286_primary_7_extra_opt_share,unknown_bit_hybrid,extra_opt_share,student/work/ex286_frontend_bit_hybrid_20260608_1548/ex286/verilog/ex286_unknown_bit_hybrid_primary_7.v,student/work/ex286_frontend_bit_hybrid_synthflow_20260608_1550/ex286/aigs/ex286_primary_7_extra_opt_share.aig,1,1,1,1867,14,26138,2376,11.000842,0,0,synthflow_exact,extra opt_reduce/opt_muxtree/wreduce/share before techmap,3.841,extra opt_reduce/opt_muxtree/wreduce/share before techmap
ex286,ex286_primary_7_synth_preset,unknown_bit_hybrid,synth_preset,student/work/ex286_frontend_bit_hybrid_20260608_1548/ex286/verilog/ex286_unknown_bit_hybrid_primary_7.v,student/work/ex286_frontend_bit_hybrid_synthflow_20260608_1550/ex286/aigs/ex286_primary_7_synth_preset.aig,1,1,1,1841,14,25774,2376,10.847643,0,0,synthflow_exact,Yosys synth preset with flatten,2.749,Yosys synth preset with flatten
