case,hypothesis/function_guess,candidate_count,verified_truth_count,synthesized_count,equivalent_count,semantic_exact_count,semantic_hybrid_count,structural_exact_count,best_candidate_id,best_variant,best_classification,best_area,best_delay,best_adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,top5,notes
ex224,fp16_log2,4,4,4,4,0,0,4,ex224_fp16_log2_casez_sign_bits14_11_12_t8,casez_sign_bits14_11_12_t8,structural_exact,6273,21,131733,64708,2.035807,0,0,casez_sign_bits14_11_12_t8:131733; casez_sign_bits13_11_12_t8:132657; casez_sign_bits14_13_11_12_t8:132825; casez_sign_bits11_12_8_t64:134652,
