case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex241,ex241_semantic_mul_product_nested_exp_synth_preset_aig,fp8_e4m3fn_mul,semantic_mul_product_nested_exp_synth_preset_aig,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/verilog/ex241_semantic_mul_product_nested_exp.v,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex241/aigs/ex241_semantic_mul_product_nested_exp_synth_preset_aig.aig,1,1,536,29,15544,7224,2.151717,0,0,semantic_exact,
ex242,ex242_semantic_div_formula_bit_exception_synth_preset_aig,fp8_e4m3fn_div_low_over_high,semantic_div_formula_bit_exception_synth_preset_aig,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex242/verilog/ex242_semantic_div_formula_bit_exception.v,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex242/aigs/ex242_semantic_div_formula_bit_exception_synth_preset_aig.aig,1,1,1328,25,33200,11900,2.789916,0,0,semantic_exact,
ex243,ex243_semantic_fmod_modsig_nested_delta_abc_g_aig,fp8_e4m3fn_fmod_low_by_high_abs,semantic_fmod_modsig_nested_delta_abc_g_aig,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex243/verilog/ex243_semantic_fmod_modsig_nested_delta.v,student/work/ex241_ex242_ex243_frontend_fp8_nested_tables_fix_20260608_1330/ex243/aigs/ex243_semantic_fmod_modsig_nested_delta_abc_g_aig.aig,1,1,1790,27,48330,53227,0.907998,1,1,semantic_exact,
