case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex225,ex225_abc_g_aig_abc_g_aig_d18,fp16_log10,abc_g_aig_d18,student/work/ex225_frontend_fp16_manual_shallow_20260607_1312/ex225/verilog/ex225_fp16_log10_manual_ex225_bitvec12_9_bit14.v,student/work/ex225_frontend_fp16_manual_best_neighbor_20260607_1343/ex225/aigs/ex225_abc_g_aig_abc_g_aig_d18.aig,1,1,11509,21,241689,116676,2.071454,0,0,synthflow_exact,Yosys abc gate set aig delay target 18
