case,domain,agent_id,candidate_id,simulation_pass,log_path,notes
ex297,unknown,local-unknown-source-r53,ex297_ex297_current_source_resynth_default_raw,not_run,,official evaluate.py used for final verification
ex297,unknown,local-unknown-source-r53,ex297_ex297_current_source_resynth_extra_share_raw,not_run,,official evaluate.py used for final verification
ex297,unknown,local-unknown-source-r53,ex297_ex297_current_source_resynth_abc_g_aig_raw,not_run,,official evaluate.py used for final verification
ex297,unknown,local-unknown-source-r53,ex297_ex297_current_source_resynth_synth_preset_raw,not_run,,official evaluate.py used for final verification
ex299,unknown,local-unknown-source-r53,ex299_ex299_current_source_resynth_default_raw,not_run,,official evaluate.py used for final verification
ex299,unknown,local-unknown-source-r53,ex299_ex299_current_source_resynth_extra_share_raw,not_run,,official evaluate.py used for final verification
ex299,unknown,local-unknown-source-r53,ex299_ex299_current_source_resynth_abc_g_aig_raw,not_run,,official evaluate.py used for final verification
ex299,unknown,local-unknown-source-r53,ex299_ex299_current_source_resynth_synth_preset_raw,not_run,,official evaluate.py used for final verification
