case,domain,agent_id,candidate_id,hypothesis,representation,shared_structure,method_signature,verilog_path,aig_path,equivalent,simulation_pass,area,delay,adp,evaluate_log,notes
ex240,float_fp8,local-remap-r31,ex240_r31_if4_dc2_from_frontend_best,frontend synth-flow remap from current best,ABC remap flow if4_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex240|frontend_synthflow_remap_from_current_best|abc_remap_if4_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if4_dc2|official_evaluate|full_word,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/aigs/ex240_r31_if4_dc2_from_frontend_best.aig,1,not_run,572,51,29172,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/logs/ex240_r31_if4_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/logs/ex240_r31_if4_dc2_from_frontend_best.abc.log; flow=strash; if -K 4; strash; dc2; balance
ex240,float_fp8,local-remap-r31,ex240_r31_if5_dc2_from_frontend_best,frontend synth-flow remap from current best,ABC remap flow if5_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex240|frontend_synthflow_remap_from_current_best|abc_remap_if5_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if5_dc2|official_evaluate|full_word,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/aigs/ex240_r31_if5_dc2_from_frontend_best.aig,1,not_run,572,51,29172,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/logs/ex240_r31_if5_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/logs/ex240_r31_if5_dc2_from_frontend_best.abc.log; flow=strash; if -K 5; strash; dc2; balance
ex240,float_fp8,local-remap-r31,ex240_r31_if6_dc2_from_frontend_best,frontend synth-flow remap from current best,ABC remap flow if6_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex240|frontend_synthflow_remap_from_current_best|abc_remap_if6_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if6_dc2|official_evaluate|full_word,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/aigs/ex240_r31_if6_dc2_from_frontend_best.aig,1,not_run,572,52,29744,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/logs/ex240_r31_if6_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/logs/ex240_r31_if6_dc2_from_frontend_best.abc.log; flow=strash; if -K 6; strash; dc2; balance
ex240,float_fp8,local-remap-r31,ex240_r31_if8_dc2_from_frontend_best,frontend synth-flow remap from current best,ABC remap flow if8_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex240|frontend_synthflow_remap_from_current_best|abc_remap_if8_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if8_dc2|official_evaluate|full_word,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/aigs/ex240_r31_if8_dc2_from_frontend_best.aig,1,not_run,572,52,29744,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/logs/ex240_r31_if8_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/logs/ex240_r31_if8_dc2_from_frontend_best.abc.log; flow=strash; if -K 8; strash; dc2; balance
ex240,float_fp8,local-remap-r31,ex240_r31_dc2_if6_dc2_from_frontend_best,frontend synth-flow remap from current best,ABC remap flow dc2_if6_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex240|frontend_synthflow_remap_from_current_best|abc_remap_dc2_if6_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|dc2_if6_dc2|official_evaluate|full_word,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/aigs/ex240_r31_dc2_if6_dc2_from_frontend_best.aig,1,not_run,572,51,29172,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/logs/ex240_r31_dc2_if6_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/logs/ex240_r31_dc2_if6_dc2_from_frontend_best.abc.log; flow=strash; dc2; if -K 6; strash; dc2; balance
ex240,float_fp8,local-remap-r31,ex240_r31_scorr_dc2_from_frontend_best,frontend synth-flow remap from current best,ABC remap flow scorr_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex240|frontend_synthflow_remap_from_current_best|abc_remap_scorr_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|scorr_dc2|official_evaluate|full_word,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/aigs/ex240_r31_scorr_dc2_from_frontend_best.aig,1,not_run,572,51,29172,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/logs/ex240_r31_scorr_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/logs/ex240_r31_scorr_dc2_from_frontend_best.abc.log; flow=strash; scorr; dc2; balance
ex240,float_fp8,local-remap-r31,ex240_r31_lcorr_dc2_from_frontend_best,frontend synth-flow remap from current best,ABC remap flow lcorr_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex240|frontend_synthflow_remap_from_current_best|abc_remap_lcorr_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|lcorr_dc2|official_evaluate|full_word,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/aigs/ex240_r31_lcorr_dc2_from_frontend_best.aig,1,not_run,572,51,29172,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/logs/ex240_r31_lcorr_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/logs/ex240_r31_lcorr_dc2_from_frontend_best.abc.log; flow=strash; lcorr; dc2; balance
ex240,float_fp8,local-remap-r31,ex240_r31_if6_rewrite_loop_from_frontend_best,frontend synth-flow remap from current best,ABC remap flow if6_rewrite_loop,preserves frontend source; remaps/restructures AIG through ABC,ex240|frontend_synthflow_remap_from_current_best|abc_remap_if6_rewrite_loop|lut_remap_or_mfs_then_strash_preserve_frontend_source|if6_rewrite_loop|official_evaluate|full_word,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/aigs/ex240_r31_if6_rewrite_loop_from_frontend_best.aig,1,not_run,572,51,29172,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/logs/ex240_r31_if6_rewrite_loop_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/logs/ex240_r31_if6_rewrite_loop_from_frontend_best.abc.log; flow=strash; if -K 6; strash; rewrite -z; refactor -z; dc2; balance
ex240,float_fp8,local-remap-r31,ex240_r31_if4_rewrite_loop_from_frontend_best,frontend synth-flow remap from current best,ABC remap flow if4_rewrite_loop,preserves frontend source; remaps/restructures AIG through ABC,ex240|frontend_synthflow_remap_from_current_best|abc_remap_if4_rewrite_loop|lut_remap_or_mfs_then_strash_preserve_frontend_source|if4_rewrite_loop|official_evaluate|full_word,student/work/ex240_frontend_fp8_diff_grs_20260608_1401/ex240/verilog/ex240_semantic_add_same_grs_diff_param8.v,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/aigs/ex240_r31_if4_rewrite_loop_from_frontend_best.aig,1,not_run,572,51,29172,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/logs/ex240_r31_if4_rewrite_loop_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex240/logs/ex240_r31_if4_rewrite_loop_from_frontend_best.abc.log; flow=strash; if -K 4; strash; rewrite -z; refactor -z; dc2; balance
ex242,float_fp8,local-remap-r31,ex242_r31_if4_dc2_from_frontend_best,frontend synth-flow remap from current best,ABC remap flow if4_dc2,preserves frontend source; remaps/restructures AIG through ABC,ex242|frontend_synthflow_remap_from_current_best|abc_remap_if4_dc2|lut_remap_or_mfs_then_strash_preserve_frontend_source|if4_dc2|official_evaluate|full_word,student/work/ex242_frontend_fp8_div_clean_sparse_20260608_1330/ex242/verilog/ex242_semantic_div_field_sparse_clean.v,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex242/aigs/ex242_r31_if4_dc2_from_frontend_best.aig,1,not_run,1242,21,26082,student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex242/logs/ex242_r31_if4_dc2_from_frontend_best.evaluate.py.log,official evaluate.py OK; abc_log=student/work/ex240_ex299_frontend_gt2_round31_20260613_0725/local-remap-r31/ex242/logs/ex242_r31_if4_dc2_from_frontend_best.abc.log; flow=strash; if -K 4; strash; dc2; balance
