case,hypothesis/function_guess,candidate_count,verified_truth_count,synthesized_count,equivalent_count,semantic_exact_count,semantic_hybrid_count,structural_exact_count,best_candidate_id,best_variant,best_classification,best_area,best_delay,best_adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,top5,notes
ex281,unknown_transformed_key_bdd,6,6,6,6,0,0,6,ex281_unknown_bdd_key_bit_reverse_interleave,bit_reverse_interleave,structural_exact,1351,23,31073,2336,13.301798,0,0,bit_reverse_interleave:31073; ungray_interleave:58520; gray_interleave:88322; bit_reverse_natural:127416; gray_natural:131675,
ex282,unknown_transformed_key_bdd,6,6,6,6,0,0,6,ex282_unknown_bdd_key_bit_reverse_interleave,bit_reverse_interleave,structural_exact,1592,25,39800,2704,14.718935,0,0,bit_reverse_interleave:39800; ungray_interleave:74925; gray_interleave:118117; bit_reverse_natural:189975; gray_natural:190824,
ex283,unknown_transformed_key_bdd,6,6,6,6,0,0,6,ex283_unknown_bdd_key_bit_reverse_interleave,bit_reverse_interleave,structural_exact,1847,27,49869,3168,15.741477,0,0,bit_reverse_interleave:49869; ungray_interleave:95760; gray_interleave:153900; bit_reverse_natural:311094; gray_natural:317044,
ex284,unknown_transformed_key_bdd,6,6,6,6,0,0,6,ex284_unknown_bdd_key_bit_reverse_interleave,bit_reverse_interleave,structural_exact,2103,29,60987,4240,14.383726,0,0,bit_reverse_interleave:60987; ungray_interleave:118723; gray_interleave:191712; bit_reverse_natural:463478; gray_natural:476412,
