case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,runtime_sec,items,notes
ex273,ex273_unknown_shared_bdd_14x28_order_0_1_2_3_4_5_6_7_8_9_10_11_12_13,unknown_shared_bdd_14x28,order_0_1_2_3_4_5_6_7_8_9_10_11_12_13,student/work/ex273_ex274_frontend_square_bdd_probe_20260609_1240/ex273/verilog/ex273_unknown_shared_bdd_14x28_order_0_1_2_3_4_5_6_7_8_9_10_11_12_13.v,student/work/ex273_ex274_frontend_square_bdd_probe_20260609_1240/ex273/aigs/ex273_unknown_shared_bdd_14x28_order_0_1_2_3_4_5_6_7_8_9_10_11_12_13.aig,1,0,0,,,,3.195,order_name=order_0_1_2_3_4_5_6_7_8_9_10_11_12_13; order=0:1:2:3:4:5:6:7:8:9:10:11:12:13; bdd_nodes=7094,emit-only; exact shared-BDD model over 16384 inputs
ex273,ex273_unknown_shared_bdd_14x28_order_13_12_11_10_9_8_7_6_5_4_3_2_1_0,unknown_shared_bdd_14x28,order_13_12_11_10_9_8_7_6_5_4_3_2_1_0,student/work/ex273_ex274_frontend_square_bdd_probe_20260609_1240/ex273/verilog/ex273_unknown_shared_bdd_14x28_order_13_12_11_10_9_8_7_6_5_4_3_2_1_0.v,student/work/ex273_ex274_frontend_square_bdd_probe_20260609_1240/ex273/aigs/ex273_unknown_shared_bdd_14x28_order_13_12_11_10_9_8_7_6_5_4_3_2_1_0.aig,1,0,0,,,,2.697,order_name=order_13_12_11_10_9_8_7_6_5_4_3_2_1_0; order=13:12:11:10:9:8:7:6:5:4:3:2:1:0; bdd_nodes=5591,emit-only; exact shared-BDD model over 16384 inputs
ex273,ex273_unknown_shared_bdd_14x28_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7,unknown_shared_bdd_14x28,order_0_13_1_12_2_11_3_10_4_9_5_8_6_7,student/work/ex273_ex274_frontend_square_bdd_probe_20260609_1240/ex273/verilog/ex273_unknown_shared_bdd_14x28_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.v,student/work/ex273_ex274_frontend_square_bdd_probe_20260609_1240/ex273/aigs/ex273_unknown_shared_bdd_14x28_order_0_13_1_12_2_11_3_10_4_9_5_8_6_7.aig,1,0,0,,,,2.918,order_name=order_0_13_1_12_2_11_3_10_4_9_5_8_6_7; order=0:13:1:12:2:11:3:10:4:9:5:8:6:7; bdd_nodes=6332,emit-only; exact shared-BDD model over 16384 inputs
ex274,ex274_unknown_shared_bdd_16x32_order_0_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15,unknown_shared_bdd_16x32,order_0_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15,student/work/ex273_ex274_frontend_square_bdd_probe_20260609_1240/ex274/verilog/ex274_unknown_shared_bdd_16x32_order_0_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15.v,student/work/ex273_ex274_frontend_square_bdd_probe_20260609_1240/ex274/aigs/ex274_unknown_shared_bdd_16x32_order_0_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15.aig,1,0,0,,,,16.828,order_name=order_0_1_2_3_4_5_6_7_8_9_10_11_12_13_14_15; order=0:1:2:3:4:5:6:7:8:9:10:11:12:13:14:15; bdd_nodes=20372,emit-only; exact shared-BDD model over 65536 inputs
ex274,ex274_unknown_shared_bdd_16x32_order_15_14_13_12_11_10_9_8_7_6_5_4_3_2_1_0,unknown_shared_bdd_16x32,order_15_14_13_12_11_10_9_8_7_6_5_4_3_2_1_0,student/work/ex273_ex274_frontend_square_bdd_probe_20260609_1240/ex274/verilog/ex274_unknown_shared_bdd_16x32_order_15_14_13_12_11_10_9_8_7_6_5_4_3_2_1_0.v,student/work/ex273_ex274_frontend_square_bdd_probe_20260609_1240/ex274/aigs/ex274_unknown_shared_bdd_16x32_order_15_14_13_12_11_10_9_8_7_6_5_4_3_2_1_0.aig,1,0,0,,,,13.927,order_name=order_15_14_13_12_11_10_9_8_7_6_5_4_3_2_1_0; order=15:14:13:12:11:10:9:8:7:6:5:4:3:2:1:0; bdd_nodes=16426,emit-only; exact shared-BDD model over 65536 inputs
ex274,ex274_unknown_shared_bdd_16x32_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8,unknown_shared_bdd_16x32,order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8,student/work/ex273_ex274_frontend_square_bdd_probe_20260609_1240/ex274/verilog/ex274_unknown_shared_bdd_16x32_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.v,student/work/ex273_ex274_frontend_square_bdd_probe_20260609_1240/ex274/aigs/ex274_unknown_shared_bdd_16x32_order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8.aig,1,0,0,,,,15.266,order_name=order_0_15_1_14_2_13_3_12_4_11_5_10_6_9_7_8; order=0:15:1:14:2:13:3:12:4:11:5:10:6:9:7:8; bdd_nodes=18286,emit-only; exact shared-BDD model over 65536 inputs
