case,candidate_id,hypothesis,variant,verilog_path,aig_path,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex268,ex268_udiv_cof_bhi3_ahi1_bitbdd_wordmux_synth_preset,unsigned low7_high7:a/b dbz=max,cof_bhi3_ahi1_bitbdd_wordmux+synth_preset,student/work/ex268_ex269_frontend_udiv_cofactor_transfer_smoke_20260609_1232/ex268/verilog/ex268_udiv_cof_bhi3_ahi1_bitbdd_wordmux.v,student/work/ex268_ex269_frontend_udiv_cofactor_transfer_smoke_20260609_1232/ex268/aigs/ex268_udiv_cof_bhi3_ahi1_bitbdd_wordmux_synth_preset.aig,744,16,11904,7446,1.598711,0,0,semantic_udiv_exact,unsigned low7_high7:a/b dbz=max exact; source=cof_bhi3_ahi1_bitbdd_wordmux; flow=synth_preset
ex269,ex269_udiv_cof_bhi3_ahi1_bitbdd_wordmux_synth_preset,unsigned low8_high8:a/b dbz=max,cof_bhi3_ahi1_bitbdd_wordmux+synth_preset,student/work/ex268_ex269_frontend_udiv_cofactor_transfer_smoke_20260609_1232/ex269/verilog/ex269_udiv_cof_bhi3_ahi1_bitbdd_wordmux.v,student/work/ex268_ex269_frontend_udiv_cofactor_transfer_smoke_20260609_1232/ex269/aigs/ex269_udiv_cof_bhi3_ahi1_bitbdd_wordmux_synth_preset.aig,1663,20,33260,11760,2.828231,0,0,semantic_udiv_exact,unsigned low8_high8:a/b dbz=max exact; source=cof_bhi3_ahi1_bitbdd_wordmux; flow=synth_preset
