case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex223,ex223_fp16_log_casez_runs_t400,fp16_log,casez_runs_t400,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex223/verilog/ex223_fp16_log_casez_runs_t400.v,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex223/aigs/ex223_fp16_log_casez_runs_t400.aig,1,1,1,13791,25,344775,120549,2.860040,0,0,14.407,threshold=400; cube_groups=7; table_groups=23; cube_items=2284; table_items=23552,structural_exact,casez run-cube FP16 log candidate; threshold=400; cube_groups=7; table_groups=23; cube_items=2284; table_items=23552
ex223,ex223_fp16_log_casez_runs_t600,fp16_log,casez_runs_t600,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex223/verilog/ex223_fp16_log_casez_runs_t600.v,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex223/aigs/ex223_fp16_log_casez_runs_t600.aig,1,1,1,16622,25,415550,120549,3.447146,0,0,16.891,threshold=600; cube_groups=18; table_groups=12; cube_items=7475; table_items=12288,structural_exact,casez run-cube FP16 log candidate; threshold=600; cube_groups=18; table_groups=12; cube_items=7475; table_items=12288
ex223,ex223_fp16_log_casez_runs_t800,fp16_log,casez_runs_t800,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex223/verilog/ex223_fp16_log_casez_runs_t800.v,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex223/aigs/ex223_fp16_log_casez_runs_t800.aig,1,1,1,17520,25,438000,120549,3.633377,0,0,17.492,threshold=800; cube_groups=24; table_groups=6; cube_items=11455; table_items=6144,structural_exact,casez run-cube FP16 log candidate; threshold=800; cube_groups=24; table_groups=6; cube_items=11455; table_items=6144
ex223,ex223_fp16_log_casez_runs_t1024,fp16_log,casez_runs_t1024,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex223/verilog/ex223_fp16_log_casez_runs_t1024.v,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex223/aigs/ex223_fp16_log_casez_runs_t1024.aig,1,1,1,18684,27,504468,120549,4.184755,0,0,19.358,threshold=1024; cube_groups=30; table_groups=0; cube_items=17065; table_items=0,structural_exact,casez run-cube FP16 log candidate; threshold=1024; cube_groups=30; table_groups=0; cube_items=17065; table_items=0
ex224,ex224_fp16_log2_casez_runs_t400,fp16_log2,casez_runs_t400,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/verilog/ex224_fp16_log2_casez_runs_t400.v,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/aigs/ex224_fp16_log2_casez_runs_t400.aig,1,1,1,6811,23,156653,64708,2.420922,0,0,9.216,threshold=400; cube_groups=14; table_groups=16; cube_items=5600; table_items=16384,structural_exact,casez run-cube FP16 log candidate; threshold=400; cube_groups=14; table_groups=16; cube_items=5600; table_items=16384
ex224,ex224_fp16_log2_casez_runs_t600,fp16_log2,casez_runs_t600,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/verilog/ex224_fp16_log2_casez_runs_t600.v,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/aigs/ex224_fp16_log2_casez_runs_t600.aig,1,1,1,7589,24,182136,64708,2.814737,0,0,10.254,threshold=600; cube_groups=22; table_groups=8; cube_items=10168; table_items=8192,structural_exact,casez run-cube FP16 log candidate; threshold=600; cube_groups=22; table_groups=8; cube_items=10168; table_items=8192
ex224,ex224_fp16_log2_casez_runs_t800,fp16_log2,casez_runs_t800,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/verilog/ex224_fp16_log2_casez_runs_t800.v,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/aigs/ex224_fp16_log2_casez_runs_t800.aig,1,1,1,8703,24,208872,64708,3.227916,0,0,11.877,threshold=800; cube_groups=26; table_groups=4; cube_items=13224; table_items=4096,structural_exact,casez run-cube FP16 log candidate; threshold=800; cube_groups=26; table_groups=4; cube_items=13224; table_items=4096
ex224,ex224_fp16_log2_casez_runs_t1024,fp16_log2,casez_runs_t1024,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/verilog/ex224_fp16_log2_casez_runs_t1024.v,student/work/ex223_ex224_frontend_fp16_log_casez_20260606_2319/ex224/aigs/ex224_fp16_log2_casez_runs_t1024.aig,1,1,1,10485,28,293580,64708,4.536997,0,0,13.396,threshold=1024; cube_groups=30; table_groups=0; cube_items=17230; table_items=0,structural_exact,casez run-cube FP16 log candidate; threshold=1024; cube_groups=30; table_groups=0; cube_items=17230; table_items=0
