round,run_id,agent_id,case,candidate_id,official_status,equivalent,area,delay,adp,reference_adp,current_adp,frontend_best_adp,verilog_path,aig_path,log_path,notes,output_dir,evaluate_log,runtime_sec,method_signature,shard_csv,status,frontend_adp,improves_frontend,beats_current,beats_reference,eval_log,hypothesis,variant,verified_truth,current_frontend_adp,eval_status,synth_log,representation,sharing,grouping,official_eval_dir,synth_sec,eval_sec
,,sub-fp8-worst-source-r77,ex247,ex247_r77_keep_semantic_wires,,1,367,26,9542,2975,,,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex247/ex247_r77_keep_semantic_wires/verilog/ex247_r77_keep_semantic_wires.v,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex247/ex247_r77_keep_semantic_wires/aigs/ex247.aig,,source-only; synth_sec=0.329; eval_sec=0.468; eval_code=0,,,,ex247|E5M2FN_packed_low-over-high_division|selective_keep_semantic_wires|semantic_decode/product/boundary_wires_marked_keep|repo_yosys_frontend_default|official_evaluate|full_word,student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-fp8-worst-source-r77/evaluation_results.csv,,,0,,0,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex247/ex247_r77_keep_semantic_wires/logs/ex247_r77_keep_semantic_wires.evaluate.py.log,E5M2FN packed low-over-high division,selective keep on reused semantic wires,1,7291,OK,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex247/ex247_r77_keep_semantic_wires/logs/ex247_r77_keep_semantic_wires.yosys_synth.log,,,,,,
,,sub-fp8-worst-source-r77,ex247,ex247_r77_output_style_caseassign,,1,379,26,9854,2975,,,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex247/ex247_r77_output_style_caseassign/verilog/ex247_r77_output_style_caseassign.v,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex247/ex247_r77_output_style_caseassign/aigs/ex247.aig,,source-only; synth_sec=0.334; eval_sec=0.458; eval_code=0,,,,ex247|E5M2FN_packed_low-over-high_division|output_style_caseassign|same_semantic_wires_with_output_mux/grouping_rewritten|repo_yosys_frontend_default|official_evaluate|full_word,student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-fp8-worst-source-r77/evaluation_results.csv,,,0,,0,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex247/ex247_r77_output_style_caseassign/logs/ex247_r77_output_style_caseassign.evaluate.py.log,E5M2FN packed low-over-high division,assign versus always/case output style rewrite,1,7291,OK,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex247/ex247_r77_output_style_caseassign/logs/ex247_r77_output_style_caseassign.yosys_synth.log,,,,,,
,,sub-fp8-worst-source-r77,ex247,ex247_r77_boundary_core,,1,367,24,8808,2975,,,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex247/ex247_r77_boundary_core/verilog/ex247_r77_boundary_core.v,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex247/ex247_r77_boundary_core/aigs/ex247.aig,,source-only; synth_sec=0.382; eval_sec=0.464; eval_code=0,,,,ex247|E5M2FN_packed_low-over-high_division|flattenable_boundary_core|shared_semantic_decode_routed_through_a_source_module_boundary_before_flatten|repo_yosys_frontend_default|official_evaluate|full_word,student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-fp8-worst-source-r77/evaluation_results.csv,,,0,,0,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex247/ex247_r77_boundary_core/logs/ex247_r77_boundary_core.evaluate.py.log,E5M2FN packed low-over-high division,boundary module variant around current semantic core,1,7291,OK,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex247/ex247_r77_boundary_core/logs/ex247_r77_boundary_core.yosys_synth.log,,,,,,
,,sub-fp8-worst-source-r77,ex246,ex246_r77_current_copy,,1,355,24,8520,2805,,,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex246/ex246_r77_current_copy/verilog/ex246_r77_current_copy.v,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex246/ex246_r77_current_copy/aigs/ex246.aig,,source-only; synth_sec=0.525; eval_sec=0.461; eval_code=0,,,,ex246|E5M2FN_packed_multiply_high_byte_times_low_byte|current_source_copy|shared_semantic_wires_preserved_as_original_source|repo_yosys_frontend_default|official_evaluate|full_word,student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-fp8-worst-source-r77/evaluation_results.csv,,,0,,0,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex246/ex246_r77_current_copy/logs/ex246_r77_current_copy.evaluate.py.log,E5M2FN packed multiply high byte times low byte,current-best source copy control,1,6888,OK,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex246/ex246_r77_current_copy/logs/ex246_r77_current_copy.yosys_synth.log,,,,,,
,,sub-fp8-worst-source-r77,ex246,ex246_r77_keep_semantic_wires,,1,351,24,8424,2805,,,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex246/ex246_r77_keep_semantic_wires/verilog/ex246_r77_keep_semantic_wires.v,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex246/ex246_r77_keep_semantic_wires/aigs/ex246.aig,,source-only; synth_sec=0.526; eval_sec=0.484; eval_code=0,,,,ex246|E5M2FN_packed_multiply_high_byte_times_low_byte|selective_keep_semantic_wires|semantic_decode/product/boundary_wires_marked_keep|repo_yosys_frontend_default|official_evaluate|full_word,student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-fp8-worst-source-r77/evaluation_results.csv,,,0,,0,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex246/ex246_r77_keep_semantic_wires/logs/ex246_r77_keep_semantic_wires.evaluate.py.log,E5M2FN packed multiply high byte times low byte,selective keep on reused semantic wires,1,6888,OK,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex246/ex246_r77_keep_semantic_wires/logs/ex246_r77_keep_semantic_wires.yosys_synth.log,,,,,,
,,sub-fp8-worst-source-r77,ex246,ex246_r77_output_style_caseassign,,1,355,24,8520,2805,,,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex246/ex246_r77_output_style_caseassign/verilog/ex246_r77_output_style_caseassign.v,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex246/ex246_r77_output_style_caseassign/aigs/ex246.aig,,source-only; synth_sec=0.533; eval_sec=0.458; eval_code=0,,,,ex246|E5M2FN_packed_multiply_high_byte_times_low_byte|output_style_caseassign|same_semantic_wires_with_output_mux/grouping_rewritten|repo_yosys_frontend_default|official_evaluate|full_word,student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-fp8-worst-source-r77/evaluation_results.csv,,,0,,0,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex246/ex246_r77_output_style_caseassign/logs/ex246_r77_output_style_caseassign.evaluate.py.log,E5M2FN packed multiply high byte times low byte,assign versus always/case output style rewrite,1,6888,OK,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex246/ex246_r77_output_style_caseassign/logs/ex246_r77_output_style_caseassign.yosys_synth.log,,,,,,
,,sub-fp8-worst-source-r77,ex246,ex246_r77_boundary_core,,1,352,24,8448,2805,,,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex246/ex246_r77_boundary_core/verilog/ex246_r77_boundary_core.v,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex246/ex246_r77_boundary_core/aigs/ex246.aig,,source-only; synth_sec=0.569; eval_sec=0.460; eval_code=0,,,,ex246|E5M2FN_packed_multiply_high_byte_times_low_byte|flattenable_boundary_core|shared_semantic_decode_routed_through_a_source_module_boundary_before_flatten|repo_yosys_frontend_default|official_evaluate|full_word,student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-fp8-worst-source-r77/evaluation_results.csv,,,0,,0,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex246/ex246_r77_boundary_core/logs/ex246_r77_boundary_core.evaluate.py.log,E5M2FN packed multiply high byte times low byte,boundary module variant around current semantic core,1,6888,OK,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex246/ex246_r77_boundary_core/logs/ex246_r77_boundary_core.yosys_synth.log,,,,,,
,,sub-fp8-worst-source-r77,ex244,ex244_r77_current_copy,,1,328,37,12136,4272,,,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex244/ex244_r77_current_copy/verilog/ex244_r77_current_copy.v,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex244/ex244_r77_current_copy/aigs/ex244.aig,,source-only; synth_sec=0.294; eval_sec=0.518; eval_code=0,,,,"ex244|E4M3FN_packed_hypot(abs(high),abs(low))|current_source_copy|shared_semantic_wires_preserved_as_original_source|repo_yosys_frontend_default|official_evaluate|full_word",student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-fp8-worst-source-r77/evaluation_results.csv,,,0,,0,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex244/ex244_r77_current_copy/logs/ex244_r77_current_copy.evaluate.py.log,"E4M3FN packed hypot(abs(high),abs(low))",current-best source copy control,1,9120,OK,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex244/ex244_r77_current_copy/logs/ex244_r77_current_copy.yosys_synth.log,,,,,,
,,sub-fp8-worst-source-r77,ex244,ex244_r77_keep_semantic_wires,,1,319,37,11803,4272,,,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex244/ex244_r77_keep_semantic_wires/verilog/ex244_r77_keep_semantic_wires.v,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex244/ex244_r77_keep_semantic_wires/aigs/ex244.aig,,source-only; synth_sec=0.291; eval_sec=0.531; eval_code=0,,,,"ex244|E4M3FN_packed_hypot(abs(high),abs(low))|selective_keep_semantic_wires|semantic_decode/product/boundary_wires_marked_keep|repo_yosys_frontend_default|official_evaluate|full_word",student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-fp8-worst-source-r77/evaluation_results.csv,,,0,,0,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex244/ex244_r77_keep_semantic_wires/logs/ex244_r77_keep_semantic_wires.evaluate.py.log,"E4M3FN packed hypot(abs(high),abs(low))",selective keep on reused semantic wires,1,9120,OK,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex244/ex244_r77_keep_semantic_wires/logs/ex244_r77_keep_semantic_wires.yosys_synth.log,,,,,,
,,sub-fp8-worst-source-r77,ex244,ex244_r77_output_style_caseassign,,1,326,38,12388,4272,,,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex244/ex244_r77_output_style_caseassign/verilog/ex244_r77_output_style_caseassign.v,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex244/ex244_r77_output_style_caseassign/aigs/ex244.aig,,source-only; synth_sec=0.288; eval_sec=0.518; eval_code=0,,,,"ex244|E4M3FN_packed_hypot(abs(high),abs(low))|output_style_caseassign|same_semantic_wires_with_output_mux/grouping_rewritten|repo_yosys_frontend_default|official_evaluate|full_word",student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-fp8-worst-source-r77/evaluation_results.csv,,,0,,0,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex244/ex244_r77_output_style_caseassign/logs/ex244_r77_output_style_caseassign.evaluate.py.log,"E4M3FN packed hypot(abs(high),abs(low))",assign versus always/case output style rewrite,1,9120,OK,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex244/ex244_r77_output_style_caseassign/logs/ex244_r77_output_style_caseassign.yosys_synth.log,,,,,,
,,sub-fp8-worst-source-r77,ex244,ex244_r77_boundary_core,,1,327,35,11445,4272,,,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex244/ex244_r77_boundary_core/verilog/ex244_r77_boundary_core.v,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex244/ex244_r77_boundary_core/aigs/ex244.aig,,source-only; synth_sec=0.301; eval_sec=0.492; eval_code=0,,,,"ex244|E4M3FN_packed_hypot(abs(high),abs(low))|flattenable_boundary_core|shared_semantic_decode_routed_through_a_source_module_boundary_before_flatten|repo_yosys_frontend_default|official_evaluate|full_word",student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-fp8-worst-source-r77/evaluation_results.csv,,,0,,0,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex244/ex244_r77_boundary_core/logs/ex244_r77_boundary_core.evaluate.py.log,"E4M3FN packed hypot(abs(high),abs(low))",boundary module variant around current semantic core,1,9120,OK,/home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round77_20260613_1733/sub-fp8-worst-source-r77/ex244/ex244_r77_boundary_core/logs/ex244_r77_boundary_core.yosys_synth.log,,,,,,
round77,frontend_source_parallel_round77_20260613_1733,sub-integer-source-r77,ex260,ex260_r77_bw_boundary_cse_abc_g_aig,OK,1,87,16,1392,657,1066,1144,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex260/verilog/ex260_r77_bw_boundary_cse.v,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex260/aigs/ex260_r77_bw_boundary_cse_abc_g_aig.aig,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex260/logs/ex260_r77_bw_boundary_cse_abc_g_aig.evaluate.py.log,official evaluate.py OK 87/16/1392; frontend_best=1144; current=1066; reference=657,,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-integer-source-r77/evaluation_results.csv,,,,,,,,,,,,,,,,,,
round77,frontend_source_parallel_round77_20260613_1733,sub-integer-source-r77,ex260,ex260_r77_bw_boundary_cse_synth_preset_d13,OK,1,87,16,1392,657,1066,1144,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex260/verilog/ex260_r77_bw_boundary_cse.v,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex260/aigs/ex260_r77_bw_boundary_cse_synth_preset_d13.aig,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex260/logs/ex260_r77_bw_boundary_cse_synth_preset_d13.evaluate.py.log,official evaluate.py OK 87/16/1392; frontend_best=1144; current=1066; reference=657,,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-integer-source-r77/evaluation_results.csv,,,,,,,,,,,,,,,,,,
round77,frontend_source_parallel_round77_20260613_1733,sub-integer-source-r77,ex260,ex260_r77_low_anf_helper_abc_g_aig,OK,1,87,16,1392,657,1066,1144,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex260/verilog/ex260_r77_low_anf_helper.v,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex260/aigs/ex260_r77_low_anf_helper_abc_g_aig.aig,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex260/logs/ex260_r77_low_anf_helper_abc_g_aig.evaluate.py.log,official evaluate.py OK 87/16/1392; frontend_best=1144; current=1066; reference=657,,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-integer-source-r77/evaluation_results.csv,,,,,,,,,,,,,,,,,,
round77,frontend_source_parallel_round77_20260613_1733,sub-integer-source-r77,ex260,ex260_r77_low_anf_helper_synth_preset_d13,OK,1,87,16,1392,657,1066,1144,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex260/verilog/ex260_r77_low_anf_helper.v,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex260/aigs/ex260_r77_low_anf_helper_synth_preset_d13.aig,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex260/logs/ex260_r77_low_anf_helper_synth_preset_d13.evaluate.py.log,official evaluate.py OK 87/16/1392; frontend_best=1144; current=1066; reference=657,,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-integer-source-r77/evaluation_results.csv,,,,,,,,,,,,,,,,,,
round77,frontend_source_parallel_round77_20260613_1733,sub-integer-source-r77,ex266,ex266_r77_hi_compare_residual_abc_g_aig,OK,1,188,12,2256,848,1296,1480,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex266/verilog/ex266_r77_hi_compare_residual.v,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex266/aigs/ex266_r77_hi_compare_residual_abc_g_aig.aig,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex266/logs/ex266_r77_hi_compare_residual_abc_g_aig.evaluate.py.log,official evaluate.py OK 188/12/2256; frontend_best=1480; current=1296; reference=848,,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-integer-source-r77/evaluation_results.csv,,,,,,,,,,,,,,,,,,
round77,frontend_source_parallel_round77_20260613_1733,sub-integer-source-r77,ex266,ex266_r77_hi_compare_residual_synth_preset_d10,OK,1,181,13,2353,848,1296,1480,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex266/verilog/ex266_r77_hi_compare_residual.v,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex266/aigs/ex266_r77_hi_compare_residual_synth_preset_d10.aig,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex266/logs/ex266_r77_hi_compare_residual_synth_preset_d10.evaluate.py.log,official evaluate.py OK 181/13/2353; frontend_best=1480; current=1296; reference=848,,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-integer-source-r77/evaluation_results.csv,,,,,,,,,,,,,,,,,,
round77,frontend_source_parallel_round77_20260613_1733,sub-integer-source-r77,ex266,ex266_r77_grouped_trial_subtract_abc_g_aig,OK,1,92,33,3036,848,1296,1480,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex266/verilog/ex266_r77_grouped_trial_subtract.v,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex266/aigs/ex266_r77_grouped_trial_subtract_abc_g_aig.aig,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex266/logs/ex266_r77_grouped_trial_subtract_abc_g_aig.evaluate.py.log,official evaluate.py OK 92/33/3036; frontend_best=1480; current=1296; reference=848,,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-integer-source-r77/evaluation_results.csv,,,,,,,,,,,,,,,,,,
round77,frontend_source_parallel_round77_20260613_1733,sub-integer-source-r77,ex266,ex266_r77_grouped_trial_subtract_synth_preset_d10,OK,1,88,29,2552,848,1296,1480,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex266/verilog/ex266_r77_grouped_trial_subtract.v,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex266/aigs/ex266_r77_grouped_trial_subtract_synth_preset_d10.aig,student/work/frontend_source_parallel_round77_20260613_1733/sub-integer-source-r77/ex266/logs/ex266_r77_grouped_trial_subtract_synth_preset_d10.evaluate.py.log,official evaluate.py OK 88/29/2552; frontend_best=1480; current=1296; reference=848,,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-integer-source-r77/evaluation_results.csv,,,,,,,,,,,,,,,,,,
,,sub-unknown-source-r77,ex297,ex297_r77_pairsel_grouped_keep_helper,,1,26603,17,452251,,,,student/work/frontend_source_parallel_round77_20260613_1733/sub-unknown-source-r77/ex297/verilog/ex297_r77_pairsel_grouped_keep_helper.v,student/work/frontend_source_parallel_round77_20260613_1733/sub-unknown-source-r77/ex297/aigs/ex297_r77_pairsel_grouped_keep_helper.aig,,Grouped assign source-boundary variant of the r73 current best; no static r75 graft or fixed r76 rotate.,,,,ex297|cyclic_2bit_selector_source_boundary|grouped_pair_output_assigns_with_keep_helper|cell/bit source modules shared once; high-fanout selector predicates kept in a helper boundary|yosys_internal_abc_g_aig|official_evaluate|cell_pair_grouped_outputs,student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-unknown-source-r77/evaluation_results.csv,OK,,,,,student/work/frontend_source_parallel_round77_20260613_1733/sub-unknown-source-r77/ex297/logs/ex297_r77_pairsel_grouped_keep_helper.evaluate.py.log,cyclic_2bit_selector_source_boundary,,,,,student/work/frontend_source_parallel_round77_20260613_1733/sub-unknown-source-r77/ex297/logs/ex297_r77_pairsel_grouped_keep_helper.yosys_synth.log,grouped_pair_output_assigns_with_keep_helper,cell/bit source modules shared once; high-fanout selector predicates kept in a helper boundary,cell_pair_grouped_outputs,student/work/frontend_source_parallel_round77_20260613_1733/sub-unknown-source-r77/ex297/official_eval/ex297_r77_pairsel_grouped_keep_helper,35.183,0.791
,,sub-unknown-source-r77,ex297,ex297_r77_pairsel_vector_case_mix,,1,26642,18,479556,,,,student/work/frontend_source_parallel_round77_20260613_1733/sub-unknown-source-r77/ex297/verilog/ex297_r77_pairsel_vector_case_mix.v,student/work/frontend_source_parallel_round77_20260613_1733/sub-unknown-source-r77/ex297/aigs/ex297_r77_pairsel_vector_case_mix.aig,,Vector-case source-boundary variant of the current best; materially different from r75 static bitcone grafts and r76 rotates.,,,,ex297|cyclic_2bit_selector_source_boundary|vector_case_block_for_pair_output_clusters|same cell/bit sources as current best; selector predicates grouped into one vector case|yosys_internal_abc_g_aig|official_evaluate|cell_pair_vector_case_outputs,student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-unknown-source-r77/evaluation_results.csv,OK,,,,,student/work/frontend_source_parallel_round77_20260613_1733/sub-unknown-source-r77/ex297/logs/ex297_r77_pairsel_vector_case_mix.evaluate.py.log,cyclic_2bit_selector_source_boundary,,,,,student/work/frontend_source_parallel_round77_20260613_1733/sub-unknown-source-r77/ex297/logs/ex297_r77_pairsel_vector_case_mix.yosys_synth.log,vector_case_block_for_pair_output_clusters,same cell/bit sources as current best; selector predicates grouped into one vector case,cell_pair_vector_case_outputs,student/work/frontend_source_parallel_round77_20260613_1733/sub-unknown-source-r77/ex297/official_eval/ex297_r77_pairsel_vector_case_mix,36.277,0.751
,,sub-unknown-source-r77,ex299,ex299_r77_sel2_pairsel_grouped_static_helper,,1,98862,20,1977240,,,,student/work/frontend_source_parallel_round77_20260613_1733/sub-unknown-source-r77/ex299/verilog/ex299_r77_sel2_pairsel_grouped_static_helper.v,student/work/frontend_source_parallel_round77_20260613_1733/sub-unknown-source-r77/ex299/aigs/ex299_r77_sel2_pairsel_grouped_static_helper.aig,,Grouped boundary variant around latest ex299 source; no new semantic descriptor and not a new static bit graft.,,,,ex299|cyclic_2bit_selector_source_boundary|grouped_static_cluster_assigns_with_keep_helper|sel2 cluster source shared once; selected pairsel low-tail bits isolated as kept cluster wire|yosys_internal_abc_g_aig|official_evaluate|static_clustered_outputs,student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-unknown-source-r77/evaluation_results.csv,OK,,,,,student/work/frontend_source_parallel_round77_20260613_1733/sub-unknown-source-r77/ex299/logs/ex299_r77_sel2_pairsel_grouped_static_helper.evaluate.py.log,cyclic_2bit_selector_source_boundary,,,,,student/work/frontend_source_parallel_round77_20260613_1733/sub-unknown-source-r77/ex299/logs/ex299_r77_sel2_pairsel_grouped_static_helper.yosys_synth.log,grouped_static_cluster_assigns_with_keep_helper,sel2 cluster source shared once; selected pairsel low-tail bits isolated as kept cluster wire,static_clustered_outputs,student/work/frontend_source_parallel_round77_20260613_1733/sub-unknown-source-r77/ex299/official_eval/ex299_r77_sel2_pairsel_grouped_static_helper,187.513,4.900
,,sub-unknown-source-r77,ex299,ex299_r77_sel2_lowtail_pairsel_helper,,1,98809,20,1976180,,,,student/work/frontend_source_parallel_round77_20260613_1733/sub-unknown-source-r77/ex299/verilog/ex299_r77_sel2_lowtail_pairsel_helper.v,student/work/frontend_source_parallel_round77_20260613_1733/sub-unknown-source-r77/ex299/aigs/ex299_r77_sel2_lowtail_pairsel_helper.aig,,Low-tail helper module around latest best source; differs from r75 static graft by source boundary rather than selected-bit set.,,,,ex299|cyclic_2bit_selector_source_boundary|low_tail_factored_tiny_helper_module|sel2 cluster remains top-level; pairsel contribution is isolated behind a two-bit low-tail helper|yosys_internal_abc_g_aig|official_evaluate|low_tail_helper_outputs,student/frontend_campaigns/campaigns/frontend_source_parallel_round77_20260613_1733/agent_shards/sub-unknown-source-r77/evaluation_results.csv,OK,,,,,student/work/frontend_source_parallel_round77_20260613_1733/sub-unknown-source-r77/ex299/logs/ex299_r77_sel2_lowtail_pairsel_helper.evaluate.py.log,cyclic_2bit_selector_source_boundary,,,,,student/work/frontend_source_parallel_round77_20260613_1733/sub-unknown-source-r77/ex299/logs/ex299_r77_sel2_lowtail_pairsel_helper.yosys_synth.log,low_tail_factored_tiny_helper_module,sel2 cluster remains top-level; pairsel contribution is isolated behind a two-bit low-tail helper,low_tail_helper_outputs,student/work/frontend_source_parallel_round77_20260613_1733/sub-unknown-source-r77/ex299/official_eval/ex299_r77_sel2_lowtail_pairsel_helper,186.469,5.184
