case,model,missing_policy,order_name,order_fields,input_width,output_width,field_count,bucket_count,selected_features,mapped_keys,domain_space,terminal_count,nonterm_nodes,total_nodes,max_width,width_profile,valid_exact,trace
ex288,word,reuse_mode,count_center_then_selectors,cnt4:cnt3:cnt5:cnt2:cnt6:cnt1:cnt7:cnt0:cnt8:sel0_raw13:sel1_raw10:sel2_xor6_7,15,15,12,9,raw13:raw10:xor6_7,13824,36864,6734,13331,20065,4418,1:2:8:32:64:192:576:1151:2302:2302:2283:4418,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,bit_shared,reuse_mode,count_center_then_selectors,cnt4:cnt3:cnt5:cnt2:cnt6:cnt1:cnt7:cnt0:cnt8:sel0_raw13:sel1_raw10:sel2_xor6_7,15,15,12,9,raw13:raw10:xor6_7,13824,36864,2,13593,13595,4867,14:23:92:368:706:1714:3957:4867:1730:108:12:2,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,word,reuse_mode,count_edges_then_selectors,cnt8:cnt0:cnt7:cnt1:cnt6:cnt2:cnt5:cnt3:cnt4:sel0_raw13:sel1_raw10:sel2_xor6_7,15,15,12,9,raw13:raw10:xor6_7,13824,36864,6734,12137,18871,4418,1:2:4:8:24:72:144:576:2303:2302:2283:4418,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,bit_shared,reuse_mode,count_edges_then_selectors,cnt8:cnt0:cnt7:cnt1:cnt6:cnt2:cnt5:cnt3:cnt4:sel0_raw13:sel1_raw10:sel2_xor6_7,15,15,12,9,raw13:raw10:xor6_7,13824,36864,2,6342,6344,1899,15:30:60:112:328:968:1129:1899:1679:108:12:2,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,word,reuse_mode,domain_asc,cnt0:cnt2:cnt4:cnt7:cnt8:sel0_raw13:sel1_raw10:sel2_xor6_7:cnt1:cnt6:cnt3:cnt5,15,15,12,9,raw13:raw10:xor6_7,13824,36864,6734,8184,14918,4601,1:2:4:8:16:32:64:128:256:768:2304:4601,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,bit_shared,reuse_mode,domain_asc,cnt0:cnt2:cnt4:cnt7:cnt8:sel0_raw13:sel1_raw10:sel2_xor6_7:cnt1:cnt6:cnt3:cnt5,15,15,12,9,raw13:raw10:xor6_7,13824,36864,2,2962,2964,751,15:30:56:92:184:241:311:481:751:559:228:14,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,word,reuse_mode,domain_desc,cnt5:cnt3:cnt6:cnt1:sel2_xor6_7:sel1_raw10:sel0_raw13:cnt8:cnt7:cnt4:cnt2:cnt0,15,15,12,9,raw13:raw10:xor6_7,13824,36864,6734,12040,18774,5947,1:4:16:48:72:96:96:384:768:1536:3072:5947,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,bit_shared,reuse_mode,domain_desc,cnt5:cnt3:cnt6:cnt1:sel2_xor6_7:sel1_raw10:sel0_raw13:cnt8:cnt7:cnt4:cnt2:cnt0,15,15,12,9,raw13:raw10:xor6_7,13824,36864,2,9414,9416,2347,15:60:240:644:1032:1376:1324:2192:2347:170:12:2,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,word,reuse_mode,entropy_asc,cnt3:cnt5:cnt1:cnt6:cnt4:cnt0:sel1_raw10:cnt8:sel0_raw13:cnt2:cnt7:sel2_xor6_7,15,15,12,9,raw13:raw10:xor6_7,13824,36864,6734,13553,20287,4602,1:4:16:48:144:288:288:864:576:2304:4602:4418,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,bit_shared,reuse_mode,entropy_asc,cnt3:cnt5:cnt1:cnt6:cnt4:cnt0:sel1_raw10:cnt8:sel0_raw13:cnt2:cnt7:sel2_xor6_7,15,15,12,9,raw13:raw10:xor6_7,13824,36864,2,14775,14777,3858,15:60:224:678:1890:2503:3040:3858:2317:176:12:2,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,word,reuse_mode,entropy_desc,sel2_xor6_7:cnt7:cnt2:sel0_raw13:cnt8:sel1_raw10:cnt0:cnt4:cnt6:cnt1:cnt5:cnt3,15,15,12,9,raw13:raw10:xor6_7,13824,36864,6734,9646,16380,6063,1:2:4:8:16:32:64:128:256:768:2304:6063,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,bit_shared,reuse_mode,entropy_desc,sel2_xor6_7:cnt7:cnt2:sel0_raw13:cnt8:sel1_raw10:cnt0:cnt4:cnt6:cnt1:cnt5:cnt3,15,15,12,9,raw13:raw10:xor6_7,13824,36864,2,5080,5082,1267,15:30:60:120:240:454:870:968:789:1267:263:4,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,word,reuse_mode,selector_count_interleave,sel0_raw13:cnt0:sel1_raw10:cnt1:sel2_xor6_7:cnt2:cnt3:cnt4:cnt5:cnt6:cnt7:cnt8,15,15,12,9,raw13:raw10:xor6_7,13824,36864,6734,11098,17832,6115,1:2:4:8:24:48:96:192:384:1152:3072:6115,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,bit_shared,reuse_mode,selector_count_interleave,sel0_raw13:cnt0:sel1_raw10:cnt1:sel2_xor6_7:cnt2:cnt3:cnt4:cnt5:cnt6:cnt7:cnt8,15,15,12,9,raw13:raw10:xor6_7,13824,36864,2,6116,6118,2033,15:30:60:112:344:688:1346:2033:1276:198:12:2,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,word,zero,counts_then_selectors,cnt0:cnt1:cnt2:cnt3:cnt4:cnt5:cnt6:cnt7:cnt8:sel0_raw13:sel1_raw10:sel2_xor6_7,15,15,12,9,raw13:raw10:xor6_7,13824,36864,6734,16358,23092,4521,1:2:6:12:48:96:384:1152:2302:3416:4521:4418,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,bit_shared,zero,counts_then_selectors,cnt0:cnt1:cnt2:cnt3:cnt4:cnt5:cnt6:cnt7:cnt8:sel0_raw13:sel1_raw10:sel2_xor6_7,15,15,12,9,raw13:raw10:xor6_7,13824,36864,2,11339,11341,4918,15:28:86:172:664:934:2682:4918:1720:106:12:2,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,word,zero,selectors_then_counts,sel0_raw13:sel1_raw10:sel2_xor6_7:cnt0:cnt1:cnt2:cnt3:cnt4:cnt5:cnt6:cnt7:cnt8,15,15,12,9,raw13:raw10:xor6_7,13824,36864,6734,11090,17824,6115,1:2:4:8:16:48:96:192:384:1152:3072:6115,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,bit_shared,zero,selectors_then_counts,sel0_raw13:sel1_raw10:sel2_xor6_7:cnt0:cnt1:cnt2:cnt3:cnt4:cnt5:cnt6:cnt7:cnt8,15,15,12,9,raw13:raw10:xor6_7,13824,36864,2,6038,6040,2033,15:30:60:120:224:688:1352:2033:1304:198:12:2,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,word,zero,count_center_then_selectors,cnt4:cnt3:cnt5:cnt2:cnt6:cnt1:cnt7:cnt0:cnt8:sel0_raw13:sel1_raw10:sel2_xor6_7,15,15,12,9,raw13:raw10:xor6_7,13824,36864,6734,16683,23417,4521,1:2:8:32:64:192:576:1151:2302:3416:4521:4418,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,bit_shared,zero,count_center_then_selectors,cnt4:cnt3:cnt5:cnt2:cnt6:cnt1:cnt7:cnt0:cnt8:sel0_raw13:sel1_raw10:sel2_xor6_7,15,15,12,9,raw13:raw10:xor6_7,13824,36864,2,13735,13737,4995,14:23:92:368:706:1715:3982:4995:1720:106:12:2,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,word,zero,count_edges_then_selectors,cnt8:cnt0:cnt7:cnt1:cnt6:cnt2:cnt5:cnt3:cnt4:sel0_raw13:sel1_raw10:sel2_xor6_7,15,15,12,9,raw13:raw10:xor6_7,13824,36864,6734,15489,22223,4521,1:2:4:8:24:72:144:576:2303:3416:4521:4418,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,bit_shared,zero,count_edges_then_selectors,cnt8:cnt0:cnt7:cnt1:cnt6:cnt2:cnt5:cnt3:cnt4:sel0_raw13:sel1_raw10:sel2_xor6_7,15,15,12,9,raw13:raw10:xor6_7,13824,36864,2,6344,6346,1899,15:30:60:112:328:968:1129:1899:1683:106:12:2,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,word,zero,domain_asc,cnt0:cnt2:cnt4:cnt7:cnt8:sel0_raw13:sel1_raw10:sel2_xor6_7:cnt1:cnt6:cnt3:cnt5,15,15,12,9,raw13:raw10:xor6_7,13824,36864,6734,8184,14918,4601,1:2:4:8:16:32:64:128:256:768:2304:4601,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,bit_shared,zero,domain_asc,cnt0:cnt2:cnt4:cnt7:cnt8:sel0_raw13:sel1_raw10:sel2_xor6_7:cnt1:cnt6:cnt3:cnt5,15,15,12,9,raw13:raw10:xor6_7,13824,36864,2,3124,3126,752,15:30:56:92:184:241:323:495:752:610:312:14,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,word,zero,domain_desc,cnt5:cnt3:cnt6:cnt1:sel2_xor6_7:sel1_raw10:sel0_raw13:cnt8:cnt7:cnt4:cnt2:cnt0,15,15,12,9,raw13:raw10:xor6_7,13824,36864,6734,12400,19134,5947,1:4:16:48:144:192:288:384:768:1536:3072:5947,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,bit_shared,zero,domain_desc,cnt5:cnt3:cnt6:cnt1:sel2_xor6_7:sel1_raw10:sel0_raw13:cnt8:cnt7:cnt4:cnt2:cnt0,15,15,12,9,raw13:raw10:xor6_7,13824,36864,2,12646,12648,2881,15:60:240:644:1936:2147:2881:2192:2347:170:12:2,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,word,zero,entropy_asc,cnt3:cnt5:cnt1:cnt6:cnt4:cnt0:sel1_raw10:cnt8:sel0_raw13:cnt2:cnt7:sel2_xor6_7,15,15,12,9,raw13:raw10:xor6_7,13824,36864,6734,14993,21727,4602,1:4:16:48:144:288:576:864:1728:2304:4602:4418,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,bit_shared,zero,entropy_asc,cnt3:cnt5:cnt1:cnt6:cnt4:cnt0:sel1_raw10:cnt8:sel0_raw13:cnt2:cnt7:sel2_xor6_7,15,15,12,9,raw13:raw10:xor6_7,13824,36864,2,16324,16326,4129,15:60:224:678:1890:2531:4015:4129:2592:176:12:2,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,word,zero,entropy_desc,sel2_xor6_7:cnt7:cnt2:sel0_raw13:cnt8:sel1_raw10:cnt0:cnt4:cnt6:cnt1:cnt5:cnt3,15,15,12,9,raw13:raw10:xor6_7,13824,36864,6734,9646,16380,6063,1:2:4:8:16:32:64:128:256:768:2304:6063,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,bit_shared,zero,entropy_desc,sel2_xor6_7:cnt7:cnt2:sel0_raw13:cnt8:sel1_raw10:cnt0:cnt4:cnt6:cnt1:cnt5:cnt3,15,15,12,9,raw13:raw10:xor6_7,13824,36864,2,5105,5107,1279,15:30:60:120:240:454:870:968:789:1279:276:4,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,word,zero,selector_count_interleave,sel0_raw13:cnt0:sel1_raw10:cnt1:sel2_xor6_7:cnt2:cnt3:cnt4:cnt5:cnt6:cnt7:cnt8,15,15,12,9,raw13:raw10:xor6_7,13824,36864,6734,11098,17832,6115,1:2:4:8:24:48:96:192:384:1152:3072:6115,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex288,bit_shared,zero,selector_count_interleave,sel0_raw13:cnt0:sel1_raw10:cnt1:sel2_xor6_7:cnt2:cnt3:cnt4:cnt5:cnt6:cnt7:cnt8,15,15,12,9,raw13:raw10:xor6_7,13824,36864,2,6150,6152,2033,15:30:60:112:344:688:1352:2033:1304:198:12:2,1,base::12804:4608;add:raw13:18880:6912;add:raw10:24860:9216;add:xor6_7:32768:13824
ex289,word,reuse_first,counts_then_selectors,cnt0:cnt1:cnt2:cnt3:cnt4:cnt5:cnt6:cnt7:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,16195,23240,4860,1:2:4:20:60:300:896:1786:1882:2890:3494:4860,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,reuse_first,counts_then_selectors,cnt0:cnt1:cnt2:cnt3:cnt4:cnt5:cnt6:cnt7:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,17142,17144,6467,16:32:48:240:716:2805:6467:4700:1900:204:12:2,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,reuse_first,selectors_then_counts,sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14:cnt0:cnt1:cnt2:cnt3:cnt4:cnt5:cnt6:cnt7,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,12675,19720,7004,1:2:4:8:16:32:64:192:512:1320:3520:7004,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,reuse_first,selectors_then_counts,sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14:cnt0:cnt1:cnt2:cnt3:cnt4:cnt5:cnt6:cnt7,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,5844,5846,2388,16:32:64:128:256:504:732:1512:2388:198:12:2,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,reuse_first,count_center_then_selectors,cnt3:cnt4:cnt2:cnt5:cnt1:cnt6:cnt0:cnt7:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,16572,23617,4860,1:3:15:75:224:448:894:1786:1882:2890:3494:4860,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,reuse_first,count_center_then_selectors,cnt3:cnt4:cnt2:cnt5:cnt1:cnt6:cnt0:cnt7:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,25002,25004,8146,16:48:240:1096:3008:5630:8146:4700:1900:204:12:2,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,reuse_first,count_edges_then_selectors,cnt7:cnt0:cnt6:cnt1:cnt5:cnt2:cnt4:cnt3:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,14453,21498,4860,1:2:4:8:14:42:210:1046:1882:2890:3494:4860,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,reuse_first,count_edges_then_selectors,cnt7:cnt0:cnt6:cnt1:cnt5:cnt2:cnt4:cnt3:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,6070,6072,2064,16:32:64:96:120:346:1214:2064:1900:204:12:2,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,reuse_first,domain_asc,cnt0:cnt1:cnt6:cnt7:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14:cnt3:cnt5:cnt2:cnt4,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,8415,15460,5278,1:2:4:8:14:28:56:112:224:672:2016:5278,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,reuse_first,domain_asc,cnt0:cnt1:cnt6:cnt7:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14:cnt3:cnt5:cnt2:cnt4,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,5574,5576,1614,16:32:48:96:120:236:440:620:804:1614:1526:22,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,reuse_first,domain_desc,cnt4:cnt2:cnt5:cnt3:sel3_raw14:sel2_raw15:sel1_xor6_7:sel0_xor10_11:cnt7:cnt6:cnt1:cnt0,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,14321,21366,6984,1:5:25:75:135:216:288:384:896:1792:3520:6984,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,reuse_first,domain_desc,cnt4:cnt2:cnt5:cnt3:sel3_raw14:sel2_raw15:sel1_xor6_7:sel0_xor10_11:cnt7:cnt6:cnt1:cnt0,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,12646,12648,3266,16:80:396:1100:2104:3266:2866:2100:546:158:12:2,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,reuse_first,entropy_asc,cnt4:cnt2:cnt3:cnt5:sel0_xor10_11:sel1_xor6_7:cnt7:cnt1:sel2_raw15:cnt0:cnt6:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,16275,23320,5608,1:5:25:75:135:207:513:1026:1012:2808:5608:4860,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,reuse_first,entropy_asc,cnt4:cnt2:cnt3:cnt5:sel0_xor10_11:sel1_xor6_7:cnt7:cnt1:sel2_raw15:cnt0:cnt6:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,19374,19376,5664,16:80:388:1096:2094:3110:4374:5664:2316:222:12:2,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,reuse_first,entropy_desc,sel3_raw14:cnt6:cnt0:sel2_raw15:cnt1:cnt7:sel1_xor6_7:sel0_xor10_11:cnt5:cnt3:cnt2:cnt4,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,8421,15466,5278,1:2:4:8:16:32:56:112:224:672:2016:5278,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,reuse_first,entropy_desc,sel3_raw14:cnt6:cnt0:sel2_raw15:cnt1:cnt7:sel1_xor6_7:sel0_xor10_11:cnt5:cnt3:cnt2:cnt4,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,5550,5552,1674,16:32:64:128:256:256:278:482:816:1674:1526:22,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,reuse_first,selector_count_interleave,sel0_xor10_11:cnt0:sel1_xor6_7:cnt1:sel2_raw15:cnt2:sel3_raw14:cnt3:cnt4:cnt5:cnt6:cnt7,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,12675,19720,7004,1:2:4:8:16:32:64:192:512:1320:3520:7004,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,reuse_first,selector_count_interleave,sel0_xor10_11:cnt0:sel1_xor6_7:cnt1:sel2_raw15:cnt2:sel3_raw14:cnt3:cnt4:cnt5:cnt6:cnt7,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,5666,5668,2388,16:32:64:128:192:384:738:1512:2388:198:12:2,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,reuse_mode,counts_then_selectors,cnt0:cnt1:cnt2:cnt3:cnt4:cnt5:cnt6:cnt7:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,16195,23240,4860,1:2:4:20:60:300:896:1786:1882:2890:3494:4860,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,reuse_mode,counts_then_selectors,cnt0:cnt1:cnt2:cnt3:cnt4:cnt5:cnt6:cnt7:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,17142,17144,6467,16:32:48:240:716:2805:6467:4700:1900:204:12:2,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,reuse_mode,selectors_then_counts,sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14:cnt0:cnt1:cnt2:cnt3:cnt4:cnt5:cnt6:cnt7,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,12675,19720,7004,1:2:4:8:16:32:64:192:512:1320:3520:7004,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,reuse_mode,selectors_then_counts,sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14:cnt0:cnt1:cnt2:cnt3:cnt4:cnt5:cnt6:cnt7,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,5758,5760,2316,16:32:64:128:256:504:731:1499:2316:198:12:2,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,reuse_mode,count_center_then_selectors,cnt3:cnt4:cnt2:cnt5:cnt1:cnt6:cnt0:cnt7:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,16572,23617,4860,1:3:15:75:224:448:894:1786:1882:2890:3494:4860,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,reuse_mode,count_center_then_selectors,cnt3:cnt4:cnt2:cnt5:cnt1:cnt6:cnt0:cnt7:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,25002,25004,8146,16:48:240:1096:3008:5630:8146:4700:1900:204:12:2,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,reuse_mode,count_edges_then_selectors,cnt7:cnt0:cnt6:cnt1:cnt5:cnt2:cnt4:cnt3:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,14453,21498,4860,1:2:4:8:14:42:210:1046:1882:2890:3494:4860,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,reuse_mode,count_edges_then_selectors,cnt7:cnt0:cnt6:cnt1:cnt5:cnt2:cnt4:cnt3:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,6070,6072,2064,16:32:64:96:120:346:1214:2064:1900:204:12:2,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,reuse_mode,domain_asc,cnt0:cnt1:cnt6:cnt7:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14:cnt3:cnt5:cnt2:cnt4,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,8415,15460,5278,1:2:4:8:14:28:56:112:224:672:2016:5278,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,reuse_mode,domain_asc,cnt0:cnt1:cnt6:cnt7:sel0_xor10_11:sel1_xor6_7:sel2_raw15:sel3_raw14:cnt3:cnt5:cnt2:cnt4,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,5007,5009,1388,16:32:48:96:120:236:440:620:754:1388:1238:19,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,reuse_mode,domain_desc,cnt4:cnt2:cnt5:cnt3:sel3_raw14:sel2_raw15:sel1_xor6_7:sel0_xor10_11:cnt7:cnt6:cnt1:cnt0,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,14321,21366,6984,1:5:25:75:135:216:288:384:896:1792:3520:6984,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,bit_shared,reuse_mode,domain_desc,cnt4:cnt2:cnt5:cnt3:sel3_raw14:sel2_raw15:sel1_xor6_7:sel0_xor10_11:cnt7:cnt6:cnt1:cnt0,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,2,12646,12648,3266,16:80:396:1100:2104:3266:2866:2100:546:158:12:2,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
ex289,word,reuse_mode,entropy_asc,cnt4:cnt2:cnt3:cnt5:sel0_xor10_11:sel1_xor6_7:cnt7:cnt1:sel2_raw15:cnt0:cnt6:sel3_raw14,16,16,12,8,xor10_11:xor6_7:raw15:raw14,20736,57600,7045,16275,23320,5608,1:5:25:75:135:207:513:1026:1012:2808:5608:4860,1,base::19210:3600;add:xor10_11:26110:5760;add:xor6_7:36032:9216;add:raw15:45394:13824;add:raw14:65536:20736
