case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex246,ex246_semantic_mul_key_bdd_exp_then_product_synth_preset_aig,fp8_e5m2fn_mul,semantic_mul_key_bdd_exp_then_product_synth_preset_aig,student/work/ex246_ex247_frontend_fp8_e5m2_keybdd_orders_20260608_1750/ex246/verilog/ex246_semantic_mul_key_bdd_exp_then_product.v,student/work/ex246_ex247_frontend_fp8_e5m2_keybdd_orders_20260608_1750/ex246/aigs/ex246_semantic_mul_key_bdd_exp_then_product_synth_preset_aig.aig,1,1,386,26,10036,2805,3.577897,0,0,semantic_exact,
ex247,ex247_semantic_div_key_bdd_delta_then_sig_synth_preset_aig,fp8_e5m2fn_div_low_over_high,semantic_div_key_bdd_delta_then_sig_synth_preset_aig,student/work/ex246_ex247_frontend_fp8_e5m2_keybdd_orders_20260608_1750/ex247/verilog/ex247_semantic_div_key_bdd_delta_then_sig.v,student/work/ex246_ex247_frontend_fp8_e5m2_keybdd_orders_20260608_1750/ex247/aigs/ex247_semantic_div_key_bdd_delta_then_sig_synth_preset_aig.aig,1,1,670,20,13400,2975,4.504202,0,0,semantic_exact,
