case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex280,ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classcase_endpoint,1,1,820,27,22140,student/work/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classcase_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055/ex280/aigs/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classcase_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex280,ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classcase_endpoint_rev,1,1,803,25,20075,student/work/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classcase_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055/ex280/aigs/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classcase_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex280,ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classcase_endpoint,1,1,786,32,25152,student/work/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classcase_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055/ex280/aigs/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classcase_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex280,ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classcase_endpoint_rev,1,1,820,28,22960,student/work/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classcase_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055/ex280/aigs/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classcase_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex281,ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classcase_endpoint,1,1,957,33,31581,student/work/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055/ex281/verilog/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classcase_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055/ex281/aigs/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classcase_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex281,ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classcase_endpoint_rev,1,1,896,33,29568,student/work/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055/ex281/verilog/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classcase_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055/ex281/aigs/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classcase_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex281,ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classcase_endpoint,1,1,941,30,28230,student/work/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055/ex281/verilog/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classcase_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055/ex281/aigs/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classcase_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex281,ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classcase_endpoint_rev,1,1,911,34,30974,student/work/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055/ex281/verilog/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classcase_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055/ex281/aigs/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classcase_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex282,ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classcase_endpoint,1,1,1075,33,35475,student/work/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classcase_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055/ex282/aigs/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classcase_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex282,ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classcase_endpoint_rev,1,1,1087,35,38045,student/work/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classcase_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classcase_20260608_2055/ex282/aigs/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classcase_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
