case,candidate_id,hypothesis,variant,verilog_path,aig_path,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex266,ex266_udiv_ex266_hybrid_top1_a43_synth_preset,unsigned lowN_highN:a/b dbz=max,udiv_ex266_hybrid_top1_a43+synth_preset,student/work/ex266_ex276_frontend_highgap_struct2_20260609_1750/ex266/verilog/ex266_udiv_ex266_hybrid_top1_a43.v,student/work/ex266_ex276_frontend_highgap_struct2_20260609_1750/ex266/aigs/ex266_udiv_ex266_hybrid_top1_a43_synth_preset.aig,142,11,1562,848,1.841981,0,0,semantic_udiv_exact,unsigned low5_high5:a/b dbz=max exact; source=udiv_ex266_hybrid_top1_a43; flow=synth_preset
ex276,ex276_isqrt_threshold_toggle_shared_synth_preset,unsigned_floor_isqrt,isqrt_threshold_toggle_shared+synth_preset,student/work/ex266_ex276_frontend_highgap_struct2_20260609_1750/ex276/verilog/ex276_isqrt_threshold_toggle_shared.v,student/work/ex266_ex276_frontend_highgap_struct2_20260609_1750/ex276/aigs/ex276_isqrt_threshold_toggle_shared_synth_preset.aig,130,11,1430,632,2.262658,0,0,sqrt_specific_structural_rtl,exact unsigned floor isqrt over 1024 inputs; source=isqrt_threshold_toggle_shared; flow=synth_preset
