agent_id,case,domain,frontend_best_adp,frontend_best_area,frontend_best_delay,reference_adp,ratio_to_reference,candidate_id,method_signature,verilog_path,aig_path,evaluate_log
fp16-transfer-r1,ex223,fp16,203395,10705,19,120549,1.687239,ex223_r86_truthroot_bit11_abc_g_aig,ex223|fp16_log_truthroot_bit11_positive_normal_root|sign_exp_mantissa_run_root_for_bit11_over_frontend_best|single_exact_low_high_boundary_root|yosys_abc_g_aig|abc_xf_official_evaluate|not_r84_highword_not_r85_outputcluster,,,
fp16-transfer-r1,ex224,fp16,93072,5817,16,64708,1.438338,ex224_expbase_xor_low12_hi6_synth_preset_aig,ex224|fp16_log2|expbase_xor_nested_recut|expbase_xor_low12_hi6|shared_sign-exp_base_high_word_plus_exact_XOR_corrections_and_nested_low_LUT|synth_preset_aig|abc_xf_official_evaluate,,,
fp16-transfer-r1,ex225,fp16,218595,11505,19,116676,1.873522,ex225_r79_split_hi3_keep_highrun_abc_g_aig,ex225|fp16_log10_round79_frontend_best_output_boundary|frontend_best_source_bit13_boundary_keep_highrun|adjacent_bit13_output_split_with_keep_only_on_high-run_output_regs|yosys_abc_g_aig|abc_xf_official_evaluate|not_backend_not_post_aig_not_r77_decode_keep,,,
