case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex280,ex280_unknown_layered_anf_davio_identity_deg1_best_residual,1,1,1198,27,32346,student/work/ex280_ex284_frontend_layered_anf_davio_20260608_2228/ex280/verilog/ex280_unknown_layered_anf_davio_identity_deg1_best_residual.v,student/work/ex280_ex284_frontend_layered_anf_davio_20260608_2228/ex280/aigs/ex280_unknown_layered_anf_davio_identity_deg1_best_residual.aig,unknown layered ANF/Davio Verilog seed
ex280,ex280_unknown_layered_anf_davio_identity_deg2_best_residual,1,1,1500,25,37500,student/work/ex280_ex284_frontend_layered_anf_davio_20260608_2228/ex280/verilog/ex280_unknown_layered_anf_davio_identity_deg2_best_residual.v,student/work/ex280_ex284_frontend_layered_anf_davio_20260608_2228/ex280/aigs/ex280_unknown_layered_anf_davio_identity_deg2_best_residual.aig,unknown layered ANF/Davio Verilog seed
ex280,ex280_unknown_layered_anf_davio_identity_deg3_best_residual,1,1,2629,26,68354,student/work/ex280_ex284_frontend_layered_anf_davio_20260608_2228/ex280/verilog/ex280_unknown_layered_anf_davio_identity_deg3_best_residual.v,student/work/ex280_ex284_frontend_layered_anf_davio_20260608_2228/ex280/aigs/ex280_unknown_layered_anf_davio_identity_deg3_best_residual.aig,unknown layered ANF/Davio Verilog seed
ex281,ex281_unknown_layered_anf_davio_identity_deg1_best_residual,1,1,1501,29,43529,student/work/ex280_ex284_frontend_layered_anf_davio_20260608_2228/ex281/verilog/ex281_unknown_layered_anf_davio_identity_deg1_best_residual.v,student/work/ex280_ex284_frontend_layered_anf_davio_20260608_2228/ex281/aigs/ex281_unknown_layered_anf_davio_identity_deg1_best_residual.aig,unknown layered ANF/Davio Verilog seed
ex281,ex281_unknown_layered_anf_davio_identity_deg2_best_residual,1,1,1795,28,50260,student/work/ex280_ex284_frontend_layered_anf_davio_20260608_2228/ex281/verilog/ex281_unknown_layered_anf_davio_identity_deg2_best_residual.v,student/work/ex280_ex284_frontend_layered_anf_davio_20260608_2228/ex281/aigs/ex281_unknown_layered_anf_davio_identity_deg2_best_residual.aig,unknown layered ANF/Davio Verilog seed
ex281,ex281_unknown_layered_anf_davio_identity_deg3_best_residual,1,1,3592,27,96984,student/work/ex280_ex284_frontend_layered_anf_davio_20260608_2228/ex281/verilog/ex281_unknown_layered_anf_davio_identity_deg3_best_residual.v,student/work/ex280_ex284_frontend_layered_anf_davio_20260608_2228/ex281/aigs/ex281_unknown_layered_anf_davio_identity_deg3_best_residual.aig,unknown layered ANF/Davio Verilog seed
ex282,ex282_unknown_layered_anf_davio_identity_deg1_best_residual,1,1,1699,33,56067,student/work/ex280_ex284_frontend_layered_anf_davio_20260608_2228/ex282/verilog/ex282_unknown_layered_anf_davio_identity_deg1_best_residual.v,student/work/ex280_ex284_frontend_layered_anf_davio_20260608_2228/ex282/aigs/ex282_unknown_layered_anf_davio_identity_deg1_best_residual.aig,unknown layered ANF/Davio Verilog seed
ex282,ex282_unknown_layered_anf_davio_identity_deg2_best_residual,1,1,2112,30,63360,student/work/ex280_ex284_frontend_layered_anf_davio_20260608_2228/ex282/verilog/ex282_unknown_layered_anf_davio_identity_deg2_best_residual.v,student/work/ex280_ex284_frontend_layered_anf_davio_20260608_2228/ex282/aigs/ex282_unknown_layered_anf_davio_identity_deg2_best_residual.aig,unknown layered ANF/Davio Verilog seed
ex282,ex282_unknown_layered_anf_davio_identity_deg3_best_residual,1,1,4332,30,129960,student/work/ex280_ex284_frontend_layered_anf_davio_20260608_2228/ex282/verilog/ex282_unknown_layered_anf_davio_identity_deg3_best_residual.v,student/work/ex280_ex284_frontend_layered_anf_davio_20260608_2228/ex282/aigs/ex282_unknown_layered_anf_davio_identity_deg3_best_residual.aig,unknown layered ANF/Davio Verilog seed
ex283,ex283_unknown_layered_anf_davio_identity_deg1_best_residual,1,1,2059,35,72065,student/work/ex280_ex284_frontend_layered_anf_davio_20260608_2228/ex283/verilog/ex283_unknown_layered_anf_davio_identity_deg1_best_residual.v,student/work/ex280_ex284_frontend_layered_anf_davio_20260608_2228/ex283/aigs/ex283_unknown_layered_anf_davio_identity_deg1_best_residual.aig,unknown layered ANF/Davio Verilog seed
