case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex270,ex270_square_direct_square_abc_g_aig,unsigned_square_x_times_x,direct_square+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex270/verilog/ex270_square_direct_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex270/aigs/ex270_square_direct_square_abc_g_aig.aig,1,1,1,270,33,8910,2076,4.291908,0,0,0.243,semantic_rtl,exact unsigned 8-bit square x*x over 256 inputs; source=direct_square; flow=abc_g_aig
ex271,ex271_square_dadda_square_hcla4_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla4+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex271/verilog/ex271_square_dadda_square_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex271/aigs/ex271_square_dadda_square_hcla4_wreduce_abc_g_aig.aig,1,1,1,340,31,10540,5542,1.901840,0,0,0.307,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=dadda_square_hcla4; flow=wreduce_abc_g_aig
ex271,ex271_square_dadda_square_hcla6_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla6+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex271/verilog/ex271_square_dadda_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex271/aigs/ex271_square_dadda_square_hcla6_abc_g_aig.aig,1,1,1,338,31,10478,5542,1.890653,0,0,0.289,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=dadda_square_hcla6; flow=abc_g_aig
ex271,ex271_square_dadda_square_hcla6_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla6+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex271/verilog/ex271_square_dadda_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex271/aigs/ex271_square_dadda_square_hcla6_wreduce_abc_g_aig.aig,1,1,1,338,31,10478,5542,1.890653,0,0,0.305,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=dadda_square_hcla6; flow=wreduce_abc_g_aig
ex271,ex271_square_low_high_split_abc_g_aig,unsigned_square_x_times_x,low_high_split+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex271/verilog/ex271_square_low_high_split.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex271/aigs/ex271_square_low_high_split_abc_g_aig.aig,1,1,1,379,34,12886,5542,2.325153,0,0,0.295,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=low_high_split; flow=abc_g_aig
ex271,ex271_square_low_high_split_wreduce_abc_g_aig,unsigned_square_x_times_x,low_high_split+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex271/verilog/ex271_square_low_high_split.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex271/aigs/ex271_square_low_high_split_wreduce_abc_g_aig.aig,1,1,1,378,34,12852,5542,2.319018,0,0,0.301,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=low_high_split; flow=wreduce_abc_g_aig
ex271,ex271_square_low_high_split_hcla_abc_g_aig,unsigned_square_x_times_x,low_high_split_hcla+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex271/verilog/ex271_square_low_high_split_hcla.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex271/aigs/ex271_square_low_high_split_hcla_abc_g_aig.aig,1,1,1,380,33,12540,5542,2.262721,0,0,0.321,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=low_high_split_hcla; flow=abc_g_aig
ex271,ex271_square_low_high_split_hcla_wreduce_abc_g_aig,unsigned_square_x_times_x,low_high_split_hcla+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex271/verilog/ex271_square_low_high_split_hcla.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex271/aigs/ex271_square_low_high_split_hcla_wreduce_abc_g_aig.aig,1,1,1,384,33,12672,5542,2.286539,0,0,0.339,square_specific_structural_rtl,exact unsigned 10-bit square x*x over 1024 inputs; source=low_high_split_hcla; flow=wreduce_abc_g_aig
ex272,ex272_square_direct_square_abc_g_aig,unsigned_square_x_times_x,direct_square+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_direct_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_direct_square_abc_g_aig.aig,1,1,1,792,43,34056,10880,3.130147,0,0,0.401,semantic_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=direct_square; flow=abc_g_aig
ex272,ex272_square_direct_square_wreduce_abc_g_aig,unsigned_square_x_times_x,direct_square+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_direct_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_direct_square_wreduce_abc_g_aig.aig,1,1,1,792,43,34056,10880,3.130147,0,0,0.406,semantic_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=direct_square; flow=wreduce_abc_g_aig
ex272,ex272_square_wallace_square_abc_g_aig,unsigned_square_x_times_x,wallace_square+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_wallace_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_wallace_square_abc_g_aig.aig,1,1,1,516,39,20124,10880,1.849632,0,0,0.365,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square; flow=abc_g_aig
ex272,ex272_square_wallace_square_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_wallace_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_wallace_square_wreduce_abc_g_aig.aig,1,1,1,516,39,20124,10880,1.849632,0,0,0.381,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square; flow=wreduce_abc_g_aig
ex272,ex272_square_wallace_square_rev_abc_g_aig,unsigned_square_x_times_x,wallace_square_rev+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_wallace_square_rev.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_wallace_square_rev_abc_g_aig.aig,1,1,1,508,41,20828,10880,1.914338,0,0,0.367,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_rev; flow=abc_g_aig
ex272,ex272_square_wallace_square_rev_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_rev+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_wallace_square_rev.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_wallace_square_rev_wreduce_abc_g_aig.aig,1,1,1,508,41,20828,10880,1.914338,0,0,0.378,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_rev; flow=wreduce_abc_g_aig
ex272,ex272_square_wallace_square_outside_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_wallace_square_outside.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_wallace_square_outside_abc_g_aig.aig,1,1,1,494,37,18278,10880,1.679963,0,0,0.351,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside; flow=abc_g_aig
ex272,ex272_square_wallace_square_outside_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_wallace_square_outside.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_wallace_square_outside_wreduce_abc_g_aig.aig,1,1,1,494,37,18278,10880,1.679963,0,0,0.364,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside; flow=wreduce_abc_g_aig
ex272,ex272_square_wallace_square_hcla4_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla4+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_wallace_square_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_wallace_square_hcla4_abc_g_aig.aig,1,1,1,547,31,16957,10880,1.558548,0,0,0.400,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_hcla4; flow=abc_g_aig
ex272,ex272_square_wallace_square_hcla4_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla4+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_wallace_square_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_wallace_square_hcla4_wreduce_abc_g_aig.aig,1,1,1,548,31,16988,10880,1.561397,0,0,0.418,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_hcla4; flow=wreduce_abc_g_aig
ex272,ex272_square_wallace_square_hcla6_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla6+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_wallace_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_wallace_square_hcla6_abc_g_aig.aig,1,1,1,542,33,17886,10880,1.643934,0,0,0.396,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_hcla6; flow=abc_g_aig
ex272,ex272_square_wallace_square_hcla6_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla6+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_wallace_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_wallace_square_hcla6_wreduce_abc_g_aig.aig,1,1,1,542,31,16802,10880,1.544301,0,0,0.418,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_hcla6; flow=wreduce_abc_g_aig
ex272,ex272_square_wallace_square_hcla8_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla8+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_wallace_square_hcla8.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_wallace_square_hcla8_abc_g_aig.aig,1,1,1,544,31,16864,10880,1.550000,0,0,0.406,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_hcla8; flow=abc_g_aig
ex272,ex272_square_wallace_square_hcla8_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla8+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_wallace_square_hcla8.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_wallace_square_hcla8_wreduce_abc_g_aig.aig,1,1,1,542,34,18428,10880,1.693750,0,0,0.420,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_hcla8; flow=wreduce_abc_g_aig
ex272,ex272_square_wallace_square_outside_hcla4_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_hcla4+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_wallace_square_outside_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_wallace_square_outside_hcla4_abc_g_aig.aig,1,1,1,521,32,16672,10880,1.532353,0,0,0.383,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_hcla4; flow=abc_g_aig
ex272,ex272_square_wallace_square_outside_hcla4_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_hcla4+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_wallace_square_outside_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_wallace_square_outside_hcla4_wreduce_abc_g_aig.aig,1,1,1,523,32,16736,10880,1.538235,0,0,0.405,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_hcla4; flow=wreduce_abc_g_aig
ex272,ex272_square_wallace_square_outside_hcla6_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_hcla6+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_wallace_square_outside_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_wallace_square_outside_hcla6_abc_g_aig.aig,1,1,1,524,32,16768,10880,1.541176,0,0,0.386,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_hcla6; flow=abc_g_aig
ex272,ex272_square_wallace_square_outside_hcla6_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside_hcla6+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_wallace_square_outside_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_wallace_square_outside_hcla6_wreduce_abc_g_aig.aig,1,1,1,522,32,16704,10880,1.535294,0,0,0.404,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=wallace_square_outside_hcla6; flow=wreduce_abc_g_aig
ex272,ex272_square_dadda_square_abc_g_aig,unsigned_square_x_times_x,dadda_square+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_dadda_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_dadda_square_abc_g_aig.aig,1,1,1,519,39,20241,10880,1.860386,0,0,0.371,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square; flow=abc_g_aig
ex272,ex272_square_dadda_square_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_dadda_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_dadda_square_wreduce_abc_g_aig.aig,1,1,1,519,39,20241,10880,1.860386,0,0,0.380,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square; flow=wreduce_abc_g_aig
ex272,ex272_square_dadda_square_hcla4_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla4+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_dadda_square_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_dadda_square_hcla4_abc_g_aig.aig,1,1,1,550,33,18150,10880,1.668199,0,0,0.405,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square_hcla4; flow=abc_g_aig
ex272,ex272_square_dadda_square_hcla4_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla4+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_dadda_square_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_dadda_square_hcla4_wreduce_abc_g_aig.aig,1,1,1,552,32,17664,10880,1.623529,0,0,0.416,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square_hcla4; flow=wreduce_abc_g_aig
ex272,ex272_square_dadda_square_hcla6_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla6+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_dadda_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_dadda_square_hcla6_abc_g_aig.aig,1,1,1,547,32,17504,10880,1.608824,0,0,0.397,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square_hcla6; flow=abc_g_aig
ex272,ex272_square_dadda_square_hcla6_wreduce_abc_g_aig,unsigned_square_x_times_x,dadda_square_hcla6+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_dadda_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_dadda_square_hcla6_wreduce_abc_g_aig.aig,1,1,1,551,33,18183,10880,1.671232,0,0,0.413,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=dadda_square_hcla6; flow=wreduce_abc_g_aig
ex272,ex272_square_low_high_split_abc_g_aig,unsigned_square_x_times_x,low_high_split+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_low_high_split.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_low_high_split_abc_g_aig.aig,1,1,1,511,38,19418,10880,1.784743,0,0,0.375,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=low_high_split; flow=abc_g_aig
ex272,ex272_square_low_high_split_wreduce_abc_g_aig,unsigned_square_x_times_x,low_high_split+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_low_high_split.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_low_high_split_wreduce_abc_g_aig.aig,1,1,1,507,38,19266,10880,1.770772,0,0,0.374,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=low_high_split; flow=wreduce_abc_g_aig
ex272,ex272_square_low_high_split_hcla_abc_g_aig,unsigned_square_x_times_x,low_high_split_hcla+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_low_high_split_hcla.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_low_high_split_hcla_abc_g_aig.aig,1,1,1,539,35,18865,10880,1.733915,0,0,0.414,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=low_high_split_hcla; flow=abc_g_aig
ex272,ex272_square_low_high_split_hcla_wreduce_abc_g_aig,unsigned_square_x_times_x,low_high_split_hcla+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/verilog/ex272_square_low_high_split_hcla.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex272/aigs/ex272_square_low_high_split_hcla_wreduce_abc_g_aig.aig,1,1,1,538,35,18830,10880,1.730699,0,0,0.420,square_specific_structural_rtl,exact unsigned 12-bit square x*x over 4096 inputs; source=low_high_split_hcla; flow=wreduce_abc_g_aig
ex273,ex273_square_direct_square_abc_g_aig,unsigned_square_x_times_x,direct_square+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_direct_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_direct_square_abc_g_aig.aig,1,1,1,1211,61,73871,15078,4.899257,0,0,0.790,semantic_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=direct_square; flow=abc_g_aig
ex273,ex273_square_direct_square_wreduce_abc_g_aig,unsigned_square_x_times_x,direct_square+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_direct_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_direct_square_wreduce_abc_g_aig.aig,1,1,1,1211,61,73871,15078,4.899257,0,0,0.785,semantic_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=direct_square; flow=wreduce_abc_g_aig
ex273,ex273_square_wallace_square_abc_g_aig,unsigned_square_x_times_x,wallace_square+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_wallace_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_wallace_square_abc_g_aig.aig,1,1,1,732,47,34404,15078,2.281735,0,0,0.739,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square; flow=abc_g_aig
ex273,ex273_square_wallace_square_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_wallace_square.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_wallace_square_wreduce_abc_g_aig.aig,1,1,1,732,47,34404,15078,2.281735,0,0,0.745,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square; flow=wreduce_abc_g_aig
ex273,ex273_square_wallace_square_rev_abc_g_aig,unsigned_square_x_times_x,wallace_square_rev+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_wallace_square_rev.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_wallace_square_rev_abc_g_aig.aig,1,1,1,722,50,36100,15078,2.394217,0,0,0.739,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_rev; flow=abc_g_aig
ex273,ex273_square_wallace_square_rev_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_rev+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_wallace_square_rev.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_wallace_square_rev_wreduce_abc_g_aig.aig,1,1,1,722,50,36100,15078,2.394217,0,0,0.758,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_rev; flow=wreduce_abc_g_aig
ex273,ex273_square_wallace_square_outside_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_wallace_square_outside.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_wallace_square_outside_abc_g_aig.aig,1,1,1,702,44,30888,15078,2.048548,0,0,0.722,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside; flow=abc_g_aig
ex273,ex273_square_wallace_square_outside_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_outside+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_wallace_square_outside.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_wallace_square_outside_wreduce_abc_g_aig.aig,1,1,1,702,44,30888,15078,2.048548,0,0,0.738,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_outside; flow=wreduce_abc_g_aig
ex273,ex273_square_wallace_square_hcla4_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla4+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_wallace_square_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_wallace_square_hcla4_abc_g_aig.aig,1,1,1,754,42,31668,15078,2.100279,0,0,0.802,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_hcla4; flow=abc_g_aig
ex273,ex273_square_wallace_square_hcla4_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla4+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_wallace_square_hcla4.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_wallace_square_hcla4_wreduce_abc_g_aig.aig,1,1,1,754,42,31668,15078,2.100279,0,0,0.844,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_hcla4; flow=wreduce_abc_g_aig
ex273,ex273_square_wallace_square_hcla6_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla6+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_wallace_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_wallace_square_hcla6_abc_g_aig.aig,1,1,1,753,41,30873,15078,2.047553,0,0,0.779,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_hcla6; flow=abc_g_aig
ex273,ex273_square_wallace_square_hcla6_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla6+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_wallace_square_hcla6.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_wallace_square_hcla6_wreduce_abc_g_aig.aig,1,1,1,746,43,32078,15078,2.127470,0,0,0.865,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_hcla6; flow=wreduce_abc_g_aig
ex273,ex273_square_wallace_square_hcla8_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla8+abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_wallace_square_hcla8.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_wallace_square_hcla8_abc_g_aig.aig,1,1,1,743,43,31949,15078,2.118915,0,0,0.816,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_hcla8; flow=abc_g_aig
ex273,ex273_square_wallace_square_hcla8_wreduce_abc_g_aig,unsigned_square_x_times_x,wallace_square_hcla8+wreduce_abc_g_aig,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/verilog/ex273_square_wallace_square_hcla8.v,student/work/ex270_ex274_frontend_square_structures_20260609_1138_core/ex273/aigs/ex273_square_wallace_square_hcla8_wreduce_abc_g_aig.aig,1,1,1,741,44,32604,15078,2.162356,0,0,0.842,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=wallace_square_hcla8; flow=wreduce_abc_g_aig
