case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex280,ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classsop_endpoint,1,1,750,29,21750,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classsop_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex280/aigs/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classsop_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex280,ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classsop_endpoint_rev,1,1,769,25,19225,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classsop_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex280/aigs/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classsop_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex280,ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classsop_endpoint,1,1,780,26,20280,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classsop_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex280/aigs/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classsop_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex280,ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classsop_endpoint_rev,1,1,759,26,19734,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classsop_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex280/aigs/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classsop_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex281,ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classsop_endpoint,1,1,921,31,28551,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex281/verilog/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classsop_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex281/aigs/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classsop_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex281,ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classsop_endpoint_rev,1,1,901,34,30634,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex281/verilog/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classsop_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex281/aigs/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classsop_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex281,ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classsop_endpoint,1,1,919,25,22975,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex281/verilog/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classsop_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex281/aigs/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classsop_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex281,ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classsop_endpoint_rev,1,1,892,28,24976,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex281/verilog/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classsop_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex281/aigs/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classsop_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex282,ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classsop_endpoint,1,1,1062,33,35046,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classsop_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex282/aigs/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classsop_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex282,ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classsop_endpoint_rev,1,1,1026,35,35910,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classsop_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex282/aigs/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_classsop_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex282,ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classsop_endpoint,1,1,1010,31,31310,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classsop_endpoint.v,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex282/aigs/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classsop_endpoint.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
ex282,ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classsop_endpoint_rev,1,1,1021,30,30630,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classsop_endpoint_rev.v,student/work/ex280_ex284_frontend_key_cofactor_classsop_20260608_2032/ex282/aigs/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_classsop_endpoint_rev.aig,unknown canonical prefix-key cofactor-BDD Verilog seed
