case,candidate_id,verified_truth,equivalent,area,delay,adp,verilog_path,aig_path,notes
ex280,ex280_unknown_muxcoord_anf_prefix_parity_reduce_full_mod_grouped_deg2,1,1,242,29,7018,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex280/verilog/ex280_unknown_muxcoord_anf_prefix_parity_reduce_full_mod_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex280/aigs/ex280_unknown_muxcoord_anf_prefix_parity_reduce_full_mod_grouped_deg2.aig,unknown mux-coordinate ANF Verilog seed
ex280,ex280_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_grouped_deg2,1,1,221,28,6188,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex280/verilog/ex280_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex280/aigs/ex280_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_grouped_deg2.aig,unknown mux-coordinate ANF Verilog seed
ex280,ex280_unknown_muxcoord_anf_prefix_parity_reduce_full_wrap_low_zero_high_grouped_deg2,1,1,246,29,7134,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex280/verilog/ex280_unknown_muxcoord_anf_prefix_parity_reduce_full_wrap_low_zero_high_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex280/aigs/ex280_unknown_muxcoord_anf_prefix_parity_reduce_full_wrap_low_zero_high_grouped_deg2.aig,unknown mux-coordinate ANF Verilog seed
ex281,ex281_unknown_muxcoord_anf_prefix_parity_reduce_full_mod_grouped_deg2,1,1,274,37,10138,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex281/verilog/ex281_unknown_muxcoord_anf_prefix_parity_reduce_full_mod_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex281/aigs/ex281_unknown_muxcoord_anf_prefix_parity_reduce_full_mod_grouped_deg2.aig,unknown mux-coordinate ANF Verilog seed
ex281,ex281_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_grouped_deg2,1,1,231,31,7161,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex281/verilog/ex281_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex281/aigs/ex281_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_grouped_deg2.aig,unknown mux-coordinate ANF Verilog seed
ex281,ex281_unknown_muxcoord_anf_prefix_parity_reduce_full_wrap_low_zero_high_grouped_deg2,1,1,267,35,9345,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex281/verilog/ex281_unknown_muxcoord_anf_prefix_parity_reduce_full_wrap_low_zero_high_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex281/aigs/ex281_unknown_muxcoord_anf_prefix_parity_reduce_full_wrap_low_zero_high_grouped_deg2.aig,unknown mux-coordinate ANF Verilog seed
ex282,ex282_unknown_muxcoord_anf_prefix_parity_reduce_full_mod_grouped_deg2,1,1,293,33,9669,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex282/verilog/ex282_unknown_muxcoord_anf_prefix_parity_reduce_full_mod_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex282/aigs/ex282_unknown_muxcoord_anf_prefix_parity_reduce_full_mod_grouped_deg2.aig,unknown mux-coordinate ANF Verilog seed
ex282,ex282_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_grouped_deg2,1,1,257,31,7967,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex282/verilog/ex282_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex282/aigs/ex282_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_grouped_deg2.aig,unknown mux-coordinate ANF Verilog seed
ex282,ex282_unknown_muxcoord_anf_prefix_parity_reduce_full_wrap_low_zero_high_grouped_deg2,1,1,308,33,10164,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex282/verilog/ex282_unknown_muxcoord_anf_prefix_parity_reduce_full_wrap_low_zero_high_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex282/aigs/ex282_unknown_muxcoord_anf_prefix_parity_reduce_full_wrap_low_zero_high_grouped_deg2.aig,unknown mux-coordinate ANF Verilog seed
ex283,ex283_unknown_muxcoord_anf_prefix_parity_reduce_full_mod_grouped_deg2,1,1,293,37,10841,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex283/verilog/ex283_unknown_muxcoord_anf_prefix_parity_reduce_full_mod_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex283/aigs/ex283_unknown_muxcoord_anf_prefix_parity_reduce_full_mod_grouped_deg2.aig,unknown mux-coordinate ANF Verilog seed
