case,candidate_id,hypothesis,variant,verilog_path,aig_path,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex273,ex273_square_hybrid_bddtop4_synth_preset_d12,unsigned_square_x_times_x,hybrid_bddtop4+synth_preset_d12,student/work/ex273_ex274_frontend_square_best_lowdelay_20260609_1350/ex273/verilog/ex273_square_hybrid_bddtop4.v,student/work/ex273_ex274_frontend_square_best_lowdelay_20260609_1350/ex273/aigs/ex273_square_hybrid_bddtop4_synth_preset_d12.aig,798,33,26334,15078,1.746518,0,0,square_specific_structural_rtl,exact unsigned 14-bit square x*x over 16384 inputs; source=hybrid_bddtop4; flow=synth_preset_d12
ex274,ex274_square_hybrid_bddtop2_trunc_synth_preset_d12,unsigned_square_x_times_x,hybrid_bddtop2_trunc+synth_preset_d12,student/work/ex273_ex274_frontend_square_best_lowdelay_20260609_1350/ex274/verilog/ex274_square_hybrid_bddtop2_trunc.v,student/work/ex273_ex274_frontend_square_best_lowdelay_20260609_1350/ex274/aigs/ex274_square_hybrid_bddtop2_trunc_synth_preset_d12.aig,985,42,41370,21630,1.912621,0,0,square_specific_structural_rtl,exact unsigned 16-bit square x*x over 65536 inputs; source=hybrid_bddtop2_trunc; flow=synth_preset_d12
