case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex280,ex280_prefix_parity_reduce_top6_first_onehot_abc_g_aig,unknown_key_canonical_cofactor_bdd,abc_g_aig,student/work/ex280_ex284_frontend_key_cofactor_onehot_20260608_1931/ex280/verilog/ex280_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_onehot.v,student/work/ex280_ex284_frontend_key_cofactor_onehot_synthflow_20260608_1932/ex280/aigs/ex280_prefix_parity_reduce_top6_first_onehot_abc_g_aig.aig,1,1,769,25,19225,2415,7.960663,0,0,synthflow_exact,Yosys abc gate set aig
ex281,ex281_prefix_parity_reduce_top6_first_onehot_synth_preset,unknown_key_canonical_cofactor_bdd,synth_preset,student/work/ex280_ex284_frontend_key_cofactor_onehot_20260608_1931/ex281/verilog/ex281_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_onehot.v,student/work/ex280_ex284_frontend_key_cofactor_onehot_synthflow_20260608_1932/ex281/aigs/ex281_prefix_parity_reduce_top6_first_onehot_synth_preset.aig,1,1,882,27,23814,2336,10.194349,0,0,synthflow_exact,Yosys synth preset with flatten
ex282,ex282_prefix_parity_reduce_top6_first_onehot_synth_preset,unknown_key_canonical_cofactor_bdd,synth_preset,student/work/ex280_ex284_frontend_key_cofactor_onehot_20260608_1931/ex282/verilog/ex282_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_onehot.v,student/work/ex280_ex284_frontend_key_cofactor_onehot_synthflow_20260608_1932/ex282/aigs/ex282_prefix_parity_reduce_top6_first_onehot_synth_preset.aig,1,1,1028,29,29812,2704,11.025148,0,0,synthflow_exact,Yosys synth preset with flatten
ex283,ex283_prefix_parity_reduce_top6_first_onehot_abc_g_aig,unknown_key_canonical_cofactor_bdd,abc_g_aig,student/work/ex280_ex284_frontend_key_cofactor_onehot_20260608_1931/ex283/verilog/ex283_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top6_first_onehot.v,student/work/ex280_ex284_frontend_key_cofactor_onehot_synthflow_20260608_1932/ex283/aigs/ex283_prefix_parity_reduce_top6_first_onehot_abc_g_aig.aig,1,1,1189,30,35670,3168,11.259470,0,0,synthflow_exact,Yosys abc gate set aig
ex284,ex284_prefix_parity_reduce_top5_first_onehot_abc_g_aig,unknown_key_canonical_cofactor_bdd,abc_g_aig,student/work/ex280_ex284_frontend_key_cofactor_onehot_20260608_1931/ex284/verilog/ex284_unknown_key_canonical_cofactor_bdd_prefix_parity_reduce_top5_first_onehot.v,student/work/ex280_ex284_frontend_key_cofactor_onehot_synthflow_20260608_1932/ex284/aigs/ex284_prefix_parity_reduce_top5_first_onehot_abc_g_aig.aig,1,1,1310,36,47160,4240,11.122642,0,0,synthflow_exact,Yosys abc gate set aig
