case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex280,ex280_prefix_parity_reduce_full_mod_grouped_deg2_abc_g_aig,unknown_muxcoord_anf,abc_g_aig,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex280/verilog/ex280_unknown_muxcoord_anf_prefix_parity_reduce_full_mod_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_grouped_synthflow_20260609_0117/ex280/aigs/ex280_prefix_parity_reduce_full_mod_grouped_deg2_abc_g_aig.aig,1,1,1,207,29,6003,2415,2.485714,0,0,0.296,Yosys abc gate set aig,synthflow_exact,Yosys abc gate set aig
ex280,ex280_prefix_parity_reduce_full_clamp_grouped_deg2_abc_g_aig,unknown_muxcoord_anf,abc_g_aig,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex280/verilog/ex280_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_grouped_synthflow_20260609_0117/ex280/aigs/ex280_prefix_parity_reduce_full_clamp_grouped_deg2_abc_g_aig.aig,1,1,1,195,28,5460,2415,2.260870,0,0,0.288,Yosys abc gate set aig,synthflow_exact,Yosys abc gate set aig
ex280,ex280_prefix_parity_reduce_full_wrap_low_zero_high_grouped_deg2_abc_g_aig,unknown_muxcoord_anf,abc_g_aig,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex280/verilog/ex280_unknown_muxcoord_anf_prefix_parity_reduce_full_wrap_low_zero_high_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_grouped_synthflow_20260609_0117/ex280/aigs/ex280_prefix_parity_reduce_full_wrap_low_zero_high_grouped_deg2_abc_g_aig.aig,1,1,1,217,29,6293,2415,2.605797,0,0,0.296,Yosys abc gate set aig,synthflow_exact,Yosys abc gate set aig
ex281,ex281_prefix_parity_reduce_full_mod_grouped_deg2_abc_g_aig,unknown_muxcoord_anf,abc_g_aig,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex281/verilog/ex281_unknown_muxcoord_anf_prefix_parity_reduce_full_mod_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_grouped_synthflow_20260609_0117/ex281/aigs/ex281_prefix_parity_reduce_full_mod_grouped_deg2_abc_g_aig.aig,1,1,1,235,37,8695,2336,3.722175,0,0,0.358,Yosys abc gate set aig,synthflow_exact,Yosys abc gate set aig
ex281,ex281_prefix_parity_reduce_full_clamp_grouped_deg2_abc_g_aig,unknown_muxcoord_anf,abc_g_aig,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex281/verilog/ex281_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_grouped_synthflow_20260609_0117/ex281/aigs/ex281_prefix_parity_reduce_full_clamp_grouped_deg2_abc_g_aig.aig,1,1,1,201,31,6231,2336,2.667380,0,0,0.332,Yosys abc gate set aig,synthflow_exact,Yosys abc gate set aig
ex281,ex281_prefix_parity_reduce_full_wrap_low_zero_high_grouped_deg2_abc_g_aig,unknown_muxcoord_anf,abc_g_aig,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex281/verilog/ex281_unknown_muxcoord_anf_prefix_parity_reduce_full_wrap_low_zero_high_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_grouped_synthflow_20260609_0117/ex281/aigs/ex281_prefix_parity_reduce_full_wrap_low_zero_high_grouped_deg2_abc_g_aig.aig,1,1,1,231,35,8085,2336,3.461045,0,0,0.351,Yosys abc gate set aig,synthflow_exact,Yosys abc gate set aig
ex282,ex282_prefix_parity_reduce_full_mod_grouped_deg2_abc_g_aig,unknown_muxcoord_anf,abc_g_aig,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex282/verilog/ex282_unknown_muxcoord_anf_prefix_parity_reduce_full_mod_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_grouped_synthflow_20260609_0117/ex282/aigs/ex282_prefix_parity_reduce_full_mod_grouped_deg2_abc_g_aig.aig,1,1,1,251,33,8283,2704,3.063240,0,0,0.450,Yosys abc gate set aig,synthflow_exact,Yosys abc gate set aig
ex282,ex282_prefix_parity_reduce_full_clamp_grouped_deg2_abc_g_aig,unknown_muxcoord_anf,abc_g_aig,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex282/verilog/ex282_unknown_muxcoord_anf_prefix_parity_reduce_full_clamp_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_grouped_synthflow_20260609_0117/ex282/aigs/ex282_prefix_parity_reduce_full_clamp_grouped_deg2_abc_g_aig.aig,1,1,1,215,31,6665,2704,2.464867,0,0,0.442,Yosys abc gate set aig,synthflow_exact,Yosys abc gate set aig
ex282,ex282_prefix_parity_reduce_full_wrap_low_zero_high_grouped_deg2_abc_g_aig,unknown_muxcoord_anf,abc_g_aig,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex282/verilog/ex282_unknown_muxcoord_anf_prefix_parity_reduce_full_wrap_low_zero_high_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_grouped_synthflow_20260609_0117/ex282/aigs/ex282_prefix_parity_reduce_full_wrap_low_zero_high_grouped_deg2_abc_g_aig.aig,1,1,1,248,33,8184,2704,3.026627,0,0,0.443,Yosys abc gate set aig,synthflow_exact,Yosys abc gate set aig
ex283,ex283_prefix_parity_reduce_full_mod_grouped_deg2_abc_g_aig,unknown_muxcoord_anf,abc_g_aig,student/work/ex280_ex284_frontend_muxcoord_grouped_20260609_0117/ex283/verilog/ex283_unknown_muxcoord_anf_prefix_parity_reduce_full_mod_grouped_deg2.v,student/work/ex280_ex284_frontend_muxcoord_grouped_synthflow_20260609_0117/ex283/aigs/ex283_prefix_parity_reduce_full_mod_grouped_deg2_abc_g_aig.aig,1,1,1,260,37,9620,3168,3.036616,0,0,0.744,Yosys abc gate set aig,synthflow_exact,Yosys abc gate set aig
