case,candidate_id,evaluate_status,equivalent,area,delay,adp,verilog_path,aig_path,log_path,agent_id,notes,method_signature,evaluate_command,beats_frontend,beats_current_best,beats_reference,shard_csv,status,output_dir,evaluate_log,runtime_sec,domain
ex241,ex241_r71_caseattrs_outputsplit,,1,531,29,15399,,,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-mid-local-r71/ex241/logs/ex241_r71_caseattrs_outputsplit.evaluate.py.log,sub-fp8-mid-local-r71,beats_current=0; beats_frontend=0; beats_reference=0,ex241|E4M3FN packed multiply|caseattrs_outputsplit|shared_exp_sum_product_table|repo_yosys_frontend_synth_preset|official_evaluate|full_word,/usr/bin/python3 /home/b10507053/ALS_Final_Project/evaluate.py --case ex241 --output /home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-mid-local-r71/ex241/eval/ex241_r71_caseattrs_outputsplit --timeout 60,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp8-mid-local-r71/evaluation_results.csv,,,,,
ex241,ex241_r71_product_zero_gate,,1,554,37,20498,,,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-mid-local-r71/ex241/logs/ex241_r71_product_zero_gate.evaluate.py.log,sub-fp8-mid-local-r71,beats_current=0; beats_frontend=0; beats_reference=0,ex241|E4M3FN packed multiply|product_zero_gate|shared_exp_sum_product_table_zero_bypass|repo_yosys_frontend_synth_preset|official_evaluate|full_word,/usr/bin/python3 /home/b10507053/ALS_Final_Project/evaluate.py --case ex241 --output /home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-mid-local-r71/ex241/eval/ex241_r71_product_zero_gate --timeout 60,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp8-mid-local-r71/evaluation_results.csv,,,,,
ex242,ex242_r71_caseattrs_outputsplit,,1,1282,21,26922,,,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-mid-local-r71/ex242/logs/ex242_r71_caseattrs_outputsplit.evaluate.py.log,sub-fp8-mid-local-r71,beats_current=0; beats_frontend=0; beats_reference=0,ex242|E4M3FN packed low-over-high division|caseattrs_outputsplit|shared_delta_sig_sparse_table|repo_yosys_frontend_synth_preset|official_evaluate|full_word,/usr/bin/python3 /home/b10507053/ALS_Final_Project/evaluate.py --case ex242 --output /home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-mid-local-r71/ex242/eval/ex242_r71_caseattrs_outputsplit --timeout 60,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp8-mid-local-r71/evaluation_results.csv,,,,,
ex242,ex242_r71_table_key_gate,,1,1324,25,33100,,,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-mid-local-r71/ex242/logs/ex242_r71_table_key_gate.evaluate.py.log,sub-fp8-mid-local-r71,beats_current=0; beats_frontend=0; beats_reference=0,ex242|E4M3FN packed low-over-high division|table_key_gate|shared_special_decode_delta_sig_table|repo_yosys_frontend_synth_preset|official_evaluate|full_word,/usr/bin/python3 /home/b10507053/ALS_Final_Project/evaluate.py --case ex242 --output /home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-mid-local-r71/ex242/eval/ex242_r71_table_key_gate --timeout 60,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp8-mid-local-r71/evaluation_results.csv,,,,,
ex245,ex245_r71_caseattrs_outputsplit,,1,698,34,23732,,,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-mid-local-r71/ex245/logs/ex245_r71_caseattrs_outputsplit.evaluate.py.log,sub-fp8-mid-local-r71,beats_current=0; beats_frontend=0; beats_reference=0,ex245|E5M2FN packed add|caseattrs_outputsplit|shared_sorted_field_decode_smallgap_class|repo_yosys_frontend_synth_preset|official_evaluate|full_word,/usr/bin/python3 /home/b10507053/ALS_Final_Project/evaluate.py --case ex245 --output /home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-mid-local-r71/ex245/eval/ex245_r71_caseattrs_outputsplit --timeout 60,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp8-mid-local-r71/evaluation_results.csv,,,,,
ex245,ex245_r71_class_key_gate,,1,741,43,31863,,,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-mid-local-r71/ex245/logs/ex245_r71_class_key_gate.evaluate.py.log,sub-fp8-mid-local-r71,beats_current=0; beats_frontend=0; beats_reference=0,ex245|E5M2FN packed add|class_key_gate|shared_sorted_field_decode_gated_smallgap_tables|repo_yosys_frontend_synth_preset|official_evaluate|full_word,/usr/bin/python3 /home/b10507053/ALS_Final_Project/evaluate.py --case ex245 --output /home/b10507053/ALS_Final_Project/student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-mid-local-r71/ex245/eval/ex245_r71_class_key_gate --timeout 60,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp8-mid-local-r71/evaluation_results.csv,,,,,
ex244,ex244_r71_bounded_delta_mux,OK,1,483,34,16422,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex244/verilog/ex244_r71_bounded_delta_mux.v,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex244/aigs/ex244_r71_bounded_delta_mux.aig,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex244/logs/ex244_r71_bounded_delta_mux.evaluate.py.log,sub-fp8-worst-local-r71,official evaluate.py OK; current_overall=8928; frontend_best=9120; reference=4272,ex244|E4M3FN packed hypot|bounded saturated max-plus-delta mux|reuse max/min effective exponent delta BDD; replace final adder/saturation cone with bounded increment mux|yosys_synth_default_abc_g_AND|official_evaluate|max plus small delta selected by bounded saturated mux,,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp8-worst-local-r71/evaluation_results.csv,OK,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex244/official_output/ex244_r71_bounded_delta_mux,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex244/logs/ex244_r71_bounded_delta_mux.evaluate.py.log,0.673,float_fp8
ex244,ex244_r71_lexcmp_maxmin,OK,1,314,36,11304,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex244/verilog/ex244_r71_lexcmp_maxmin.v,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex244/aigs/ex244_r71_lexcmp_maxmin.aig,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex244/logs/ex244_r71_lexcmp_maxmin.evaluate.py.log,sub-fp8-worst-local-r71,official evaluate.py OK; current_overall=8928; frontend_best=9120; reference=4272,ex244|E4M3FN packed hypot|lexicographic max/min compare predecode|keep exact max-eff delta BDD; replace inferred >= comparator with explicit bit-priority compare|yosys_synth_default_abc_g_AND|official_evaluate|original max-plus-delta saturated output,,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp8-worst-local-r71/evaluation_results.csv,OK,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex244/official_output/ex244_r71_lexcmp_maxmin,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex244/logs/ex244_r71_lexcmp_maxmin.evaluate.py.log,0.521,float_fp8
ex246,ex246_r71_packmag_helper,NOT_EQUIV,0,,,,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex246/verilog/ex246_r71_packmag_helper.v,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex246/aigs/ex246_r71_packmag_helper.aig,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex246/logs/ex246_r71_packmag_helper.evaluate.py.log,sub-fp8-worst-local-r71,official evaluate.py NOT_EQUIV; current_overall=5984; frontend_best=6888; reference=2805,ex246|E5M2FN packed multiply high_times_low|local product magnitude packing helper|keep seed12 product-class table; replace repeated shift/or magnitude expressions with a shared width-explicit pack helper|yosys_synth_default_abc_g_AND|official_evaluate|product-class magnitude output,,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp8-worst-local-r71/evaluation_results.csv,NOT_EQUIV,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex246/official_output/ex246_r71_packmag_helper,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex246/logs/ex246_r71_packmag_helper.evaluate.py.log,0.421,float_fp8
ex246,ex246_r71_pprod_local,OK,1,356,24,8544,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex246/verilog/ex246_r71_pprod_local.v,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex246/aigs/ex246_r71_pprod_local.aig,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex246/logs/ex246_r71_pprod_local.evaluate.py.log,sub-fp8-worst-local-r71,official evaluate.py OK; current_overall=5984; frontend_best=6888; reference=2805,ex246|E5M2FN packed multiply high_times_low|explicit 3x3 partial-product local cone|keep seed12 product-class table; replace generic multiply operator with local partial-product sum|yosys_synth_default_abc_g_AND|official_evaluate|product-class magnitude output,,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp8-worst-local-r71/evaluation_results.csv,OK,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex246/official_output/ex246_r71_pprod_local,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex246/logs/ex246_r71_pprod_local.evaluate.py.log,0.476,float_fp8
ex247,ex247_r71_region_mux_assign,OK,1,379,26,9854,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex247/verilog/ex247_r71_region_mux_assign.v,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex247/aigs/ex247_r71_region_mux_assign.aig,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex247/logs/ex247_r71_region_mux_assign.evaluate.py.log,sub-fp8-worst-local-r71,official evaluate.py OK; current_overall=6804; frontend_best=7291; reference=2975,ex247|E5M2FN low-over-high division|bounded priority region mux assignment|keep denominator-bound attrs and low-pattern reconstruction; replace procedural casez region mux with explicit priority assign|yosys_synth_default_abc_g_AND|official_evaluate|priority-selected zero/sat/low/linear magnitude,,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp8-worst-local-r71/evaluation_results.csv,OK,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex247/official_output/ex247_r71_region_mux_assign,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex247/logs/ex247_r71_region_mux_assign.evaluate.py.log,0.467,float_fp8
ex247,ex247_r71_delta8_compare,OK,1,369,23,8487,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex247/verilog/ex247_r71_delta8_compare.v,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex247/aigs/ex247_r71_delta8_compare.aig,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex247/logs/ex247_r71_delta8_compare.evaluate.py.log,sub-fp8-worst-local-r71,official evaluate.py OK; current_overall=6804; frontend_best=7291; reference=2975,ex247|E5M2FN low-over-high division|width-explicit signed delta region predicates|keep denominator-bound attrs and low-pattern reconstruction; widen only the local delta compare cone for zero/sat/low predicates|yosys_synth_default_abc_g_AND|official_evaluate|original priority region magnitude output,,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp8-worst-local-r71/evaluation_results.csv,OK,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex247/official_output/ex247_r71_delta8_compare,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex247/logs/ex247_r71_delta8_compare.evaluate.py.log,0.451,float_fp8
ex249,ex249_r71_bounded_delta_mux,OK,1,245,27,6615,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex249/verilog/ex249_r71_bounded_delta_mux.v,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex249/aigs/ex249_r71_bounded_delta_mux.aig,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex249/logs/ex249_r71_bounded_delta_mux.evaluate.py.log,sub-fp8-worst-local-r71,official evaluate.py OK; current_overall=3339; frontend_best=4342; reference=2079,"ex249|E5M2FN packed hypot abs(high,low)|bounded saturated max-plus-delta mux|keep raw-exp gap0/gap1 threshold delta table; replace final add/sat cone with bounded delta mux|yosys_synth_default_abc_g_AND|official_evaluate|max plus 0/1/2 delta selected by bounded mux",,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp8-worst-local-r71/evaluation_results.csv,OK,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex249/official_output/ex249_r71_bounded_delta_mux,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex249/logs/ex249_r71_bounded_delta_mux.evaluate.py.log,0.483,float_fp8
ex249,ex249_r71_expdiff_gap_pred,OK,1,182,34,6188,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex249/verilog/ex249_r71_expdiff_gap_pred.v,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex249/aigs/ex249_r71_expdiff_gap_pred.aig,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex249/logs/ex249_r71_expdiff_gap_pred.evaluate.py.log,sub-fp8-worst-local-r71,official evaluate.py OK; current_overall=3339; frontend_best=4342; reference=2079,"ex249|E5M2FN packed hypot abs(high,low)|exp-difference active-gap predicate|keep threshold delta table; replace min_exp+1 gap predicate with shared exponent-difference predicate|yosys_synth_default_abc_g_AND|official_evaluate|original raw-exp threshold max-plus-delta output",,,,,student/frontend_campaigns/campaigns/frontend_source_parallel_round71_20260613_1312/agent_shards/sub-fp8-worst-local-r71/evaluation_results.csv,OK,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex249/official_output/ex249_r71_expdiff_gap_pred,student/work/frontend_source_parallel_round71_20260613_1312/sub-fp8-worst-local-r71/ex249/logs/ex249_r71_expdiff_gap_pred.evaluate.py.log,0.480,float_fp8
