case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,classification,notes
ex225,ex225_fp16_log10_manual15_14_13_predecode12_9_complex8,fp16_log10,manual15_14_13_predecode12_9_complex8,student/work/ex225_frontend_fp16_predecode_mixed_20260607_1619/ex225/verilog/ex225_fp16_log10_manual15_14_13_predecode12_9_complex8.v,student/work/ex225_frontend_fp16_predecode_mixed_20260607_1619/ex225/aigs/ex225_fp16_log10_manual15_14_13_predecode12_9_complex8.aig,1,1,11542,23,265466,116676,2.275241,0,0,structural_exact,"exact high/low mantissa correction; table_items=31777; predecode bits=12,9; groups=0x08,0x0d,0x0e,0x0f,0x10,0x15,0x18,0x1c; thresholds=46; const_groups=47; expr_groups=8; tree_groups=9; total_runs=72; manual_bits=15,14,13"
