case,candidate_id,hypothesis/function_guess,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,items,classification,notes
ex246,ex246_semantic_mul_product_bound_smallpat_seed12_set11to10_default,fp8_e5m2fn_mul,semantic_mul_product_bound_smallpat_seed12_set11to10_default,student/work/ex246_ex247_frontend_fp8_e5m2_bound_smallpat_20260608_2055/ex246/verilog/ex246_semantic_mul_product_bound_smallpat_seed12_set11to10.v,student/work/ex246_ex247_frontend_fp8_e5m2_bound_smallpat_20260608_2055/ex246/aigs/ex246_semantic_mul_product_bound_smallpat_seed12_set11to10_default.aig,1,1,1,357,30,10710,2805,3.818182,0,0,0.678,E5M2FN mul: product classifier emits zero/sat/bias/mant plus formulaic 2-bit underflow pattern with seed12 completion,semantic_exact,
ex246,ex246_semantic_mul_product_bound_smallpat_seed12_set11to10_abc_g_aig,fp8_e5m2fn_mul,semantic_mul_product_bound_smallpat_seed12_set11to10_abc_g_aig,student/work/ex246_ex247_frontend_fp8_e5m2_bound_smallpat_20260608_2055/ex246/verilog/ex246_semantic_mul_product_bound_smallpat_seed12_set11to10.v,student/work/ex246_ex247_frontend_fp8_e5m2_bound_smallpat_20260608_2055/ex246/aigs/ex246_semantic_mul_product_bound_smallpat_seed12_set11to10_abc_g_aig.aig,1,1,1,346,30,10380,2805,3.700535,0,0,0.675,E5M2FN mul: product classifier emits zero/sat/bias/mant plus formulaic 2-bit underflow pattern with seed12 completion,semantic_exact,
ex246,ex246_semantic_mul_product_bound_smallpat_seed12_set11to10_synth_preset,fp8_e5m2fn_mul,semantic_mul_product_bound_smallpat_seed12_set11to10_synth_preset,student/work/ex246_ex247_frontend_fp8_e5m2_bound_smallpat_20260608_2055/ex246/verilog/ex246_semantic_mul_product_bound_smallpat_seed12_set11to10.v,student/work/ex246_ex247_frontend_fp8_e5m2_bound_smallpat_20260608_2055/ex246/aigs/ex246_semantic_mul_product_bound_smallpat_seed12_set11to10_synth_preset.aig,1,1,1,346,30,10380,2805,3.700535,0,0,0.828,E5M2FN mul: product classifier emits zero/sat/bias/mant plus formulaic 2-bit underflow pattern with seed12 completion,semantic_exact,
ex246,ex246_semantic_mul_product_bound_smallpat_seed12_set11to10_synth_preset_aig,fp8_e5m2fn_mul,semantic_mul_product_bound_smallpat_seed12_set11to10_synth_preset_aig,student/work/ex246_ex247_frontend_fp8_e5m2_bound_smallpat_20260608_2055/ex246/verilog/ex246_semantic_mul_product_bound_smallpat_seed12_set11to10.v,student/work/ex246_ex247_frontend_fp8_e5m2_bound_smallpat_20260608_2055/ex246/aigs/ex246_semantic_mul_product_bound_smallpat_seed12_set11to10_synth_preset_aig.aig,1,1,1,338,30,10140,2805,3.614973,0,0,0.828,E5M2FN mul: product classifier emits zero/sat/bias/mant plus formulaic 2-bit underflow pattern with seed12 completion,semantic_exact,
ex246,ex246_semantic_mul_product_bound_smallpat_semantic_default,fp8_e5m2fn_mul,semantic_mul_product_bound_smallpat_semantic_default,student/work/ex246_ex247_frontend_fp8_e5m2_bound_smallpat_20260608_2055/ex246/verilog/ex246_semantic_mul_product_bound_smallpat_semantic.v,student/work/ex246_ex247_frontend_fp8_e5m2_bound_smallpat_20260608_2055/ex246/aigs/ex246_semantic_mul_product_bound_smallpat_semantic_default.aig,1,1,1,353,30,10590,2805,3.775401,0,0,0.630,E5M2FN mul: product classifier emits zero/sat/bias/mant plus formulaic 2-bit underflow pattern,semantic_exact,
ex246,ex246_semantic_mul_product_bound_smallpat_semantic_abc_g_aig,fp8_e5m2fn_mul,semantic_mul_product_bound_smallpat_semantic_abc_g_aig,student/work/ex246_ex247_frontend_fp8_e5m2_bound_smallpat_20260608_2055/ex246/verilog/ex246_semantic_mul_product_bound_smallpat_semantic.v,student/work/ex246_ex247_frontend_fp8_e5m2_bound_smallpat_20260608_2055/ex246/aigs/ex246_semantic_mul_product_bound_smallpat_semantic_abc_g_aig.aig,1,1,1,342,30,10260,2805,3.657754,0,0,0.636,E5M2FN mul: product classifier emits zero/sat/bias/mant plus formulaic 2-bit underflow pattern,semantic_exact,
ex246,ex246_semantic_mul_product_bound_smallpat_semantic_synth_preset,fp8_e5m2fn_mul,semantic_mul_product_bound_smallpat_semantic_synth_preset,student/work/ex246_ex247_frontend_fp8_e5m2_bound_smallpat_20260608_2055/ex246/verilog/ex246_semantic_mul_product_bound_smallpat_semantic.v,student/work/ex246_ex247_frontend_fp8_e5m2_bound_smallpat_20260608_2055/ex246/aigs/ex246_semantic_mul_product_bound_smallpat_semantic_synth_preset.aig,1,1,1,346,32,11072,2805,3.947237,0,0,0.756,E5M2FN mul: product classifier emits zero/sat/bias/mant plus formulaic 2-bit underflow pattern,semantic_exact,
ex246,ex246_semantic_mul_product_bound_smallpat_semantic_synth_preset_aig,fp8_e5m2fn_mul,semantic_mul_product_bound_smallpat_semantic_synth_preset_aig,student/work/ex246_ex247_frontend_fp8_e5m2_bound_smallpat_20260608_2055/ex246/verilog/ex246_semantic_mul_product_bound_smallpat_semantic.v,student/work/ex246_ex247_frontend_fp8_e5m2_bound_smallpat_20260608_2055/ex246/aigs/ex246_semantic_mul_product_bound_smallpat_semantic_synth_preset_aig.aig,1,1,1,338,31,10478,2805,3.735472,0,0,0.773,E5M2FN mul: product classifier emits zero/sat/bias/mant plus formulaic 2-bit underflow pattern,semantic_exact,
ex247,ex247_semantic_div_bound_smallpat_default,fp8_e5m2fn_div_low_over_high,semantic_div_bound_smallpat_default,student/work/ex246_ex247_frontend_fp8_e5m2_bound_smallpat_20260608_2055/ex247/verilog/ex247_semantic_div_bound_smallpat.v,student/work/ex246_ex247_frontend_fp8_e5m2_bound_smallpat_20260608_2055/ex247/aigs/ex247_semantic_div_bound_smallpat_default.aig,1,1,1,407,26,10582,2975,3.556975,0,0,0.683,E5M2FN div: sigpair classifier emits zero/sat/offset/mant plus formulaic 2-bit underflow pattern,semantic_exact,
ex247,ex247_semantic_div_bound_smallpat_abc_g_aig,fp8_e5m2fn_div_low_over_high,semantic_div_bound_smallpat_abc_g_aig,student/work/ex246_ex247_frontend_fp8_e5m2_bound_smallpat_20260608_2055/ex247/verilog/ex247_semantic_div_bound_smallpat.v,student/work/ex246_ex247_frontend_fp8_e5m2_bound_smallpat_20260608_2055/ex247/aigs/ex247_semantic_div_bound_smallpat_abc_g_aig.aig,1,1,1,402,26,10452,2975,3.513277,0,0,0.678,E5M2FN div: sigpair classifier emits zero/sat/offset/mant plus formulaic 2-bit underflow pattern,semantic_exact,
